year,year_max,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,2005,LIE,Planted,0.00000074,,,,
2006,2010,LIE,Planted,0.00000016,,,,
2011,2015,LIE,Planted,0.000000053,,,,
2016,2020,LIE,Planted,0.00000011,,,,
2000,2005,LIE,Total,0.000016,,,,
2006,2010,LIE,Total,0.0000088,,,,
2011,2015,LIE,Total,0.0000073,,,,
2016,2020,LIE,Total,0.000022,,,,
2000,2005,LKA,Natural,0.023,,,,
2006,2010,LKA,Natural,0.013,,,,
2011,2015,LKA,Natural,0.0083,,,,
2016,2020,LKA,Natural,0.015,,,,
2000,2005,LKA,Planted,0.0008,,,,
2006,2010,LKA,Planted,0.00028,,,,
2011,2015,LKA,Planted,0.000091,,,,
2016,2020,LKA,Planted,0.000095,,,,
2000,2005,LKA,Total,0.023,,,,
2006,2010,LKA,Total,0.014,,,,
2011,2015,LKA,Total,0.0084,,,,
2016,2020,LKA,Total,0.015,,,,
2000,2005,LSO,Natural,0.00047,,,,
2006,2010,LSO,Natural,0.00033,,,,
2011,2015,LSO,Natural,0.0005,,,,
2016,2020,LSO,Natural,0.0017,,,,
2000,2005,LSO,Planted,0.0000013,,,,
2006,2010,LSO,Planted,0.00000027,,,,
2011,2015,LSO,Planted,0.00000088,,,,
2016,2020,LSO,Planted,0.00000054,,,,
2000,2005,LSO,Total,0.00047,,,,
2006,2010,LSO,Total,0.00033,,,,
2011,2015,LSO,Total,0.0005,,,,
2016,2020,LSO,Total,0.0017,,,,
2000,2005,LTU,Natural,0.064,,,,
2006,2010,LTU,Natural,0.047,,,,
2011,2015,LTU,Natural,0.047,,,,
2016,2020,LTU,Natural,0.036,,,,
2000,2005,LTU,Planted,0.023,,,,
2006,2010,LTU,Planted,0.016,,,,
2011,2015,LTU,Planted,0.0063,,,,
2016,2020,LTU,Planted,0.0016,,,,
2000,2005,LTU,Total,0.087,,,,
2006,2010,LTU,Total,0.063,,,,
2011,2015,LTU,Total,0.054,,,,
2016,2020,LTU,Total,0.038,,,,
2000,2005,LUX,Natural,0.0011,,,,
2006,2010,LUX,Natural,0.00035,,,,
2011,2015,LUX,Natural,0.00024,,,,
2016,2020,LUX,Natural,0.00069,,,,
2000,2005,LUX,Planted,0.00036,,,,
2006,2010,LUX,Planted,0.000086,,,,
2011,2015,LUX,Planted,0.000025,,,,
2016,2020,LUX,Planted,0.000039,,,,
2000,2005,LUX,Total,0.0014,,,,
2006,2010,LUX,Total,0.00044,,,,
2011,2015,LUX,Total,0.00026,,,,
2016,2020,LUX,Total,0.00073,,,,
2000,2005,LVA,Natural,0.096,,,,
2006,2010,LVA,Natural,0.067,,,,
2011,2015,LVA,Natural,0.051,,,,
2016,2020,LVA,Natural,0.043,,,,
2000,2005,LVA,Planted,0.019,,,,
2006,2010,LVA,Planted,0.01,,,,
2011,2015,LVA,Planted,0.0026,,,,
2016,2020,LVA,Planted,0.00072,,,,
2000,2005,LVA,Total,0.12,,,,
2006,2010,LVA,Total,0.077,,,,
2011,2015,LVA,Total,0.053,,,,
2016,2020,LVA,Total,0.044,,,,
2000,2005,MAF,Natural,0.0000051,,,,
2006,2010,MAF,Natural,0.0000042,,,,
2011,2015,MAF,Natural,0.0000037,,,,
2016,2020,MAF,Natural,0.000011,,,,
2000,2005,MAF,Planted,0,,,,
2006,2010,MAF,Planted,0,,,,
2011,2015,MAF,Planted,0,,,,
2016,2020,MAF,Planted,0,,,,
2000,2005,MAF,Total,0.0000051,,,,
2006,2010,MAF,Total,0.0000042,,,,
2011,2015,MAF,Total,0.0000037,,,,
2016,2020,MAF,Total,0.000011,,,,
2000,2005,MAR,Natural,0.0068,,,,
2006,2010,MAR,Natural,0.0075,,,,
2011,2015,MAR,Natural,0.018,,,,
2016,2020,MAR,Natural,0.038,,,,
2000,2005,MAR,Planted,0.00075,,,,
2006,2010,MAR,Planted,0.0018,,,,
2011,2015,MAR,Planted,0.004,,,,
2016,2020,MAR,Planted,0.0047,,,,
2000,2005,MAR,Total,0.0075,,,,
2006,2010,MAR,Total,0.0093,,,,
2011,2015,MAR,Total,0.022,,,,
2016,2020,MAR,Total,0.043,,,,
2000,2005,MCO,Natural,0.00000011,,,,
2006,2010,MCO,Natural,0,,,,
2011,2015,MCO,Natural,0.00000017,,,,
2016,2020,MCO,Natural,0.000000056,,,,
2000,2005,MCO,Planted,0,,,,
2006,2010,MCO,Planted,0,,,,
2011,2015,MCO,Planted,0,,,,
2016,2020,MCO,Planted,0,,,,
2000,2005,MCO,Total,0.00000011,,,,
2006,2010,MCO,Total,0,,,,
2011,2015,MCO,Total,0.00000017,,,,
2016,2020,MCO,Total,0.000000056,,,,
2000,2005,MDA,Natural,0.0043,,,,
2006,2010,MDA,Natural,0.0062,,,,
2011,2015,MDA,Natural,0.009,,,,
2016,2020,MDA,Natural,0.0073,,,,
2000,2005,MDA,Planted,0.002,,,,
2006,2010,MDA,Planted,0.0031,,,,
2011,2015,MDA,Planted,0.0036,,,,
2016,2020,MDA,Planted,0.00095,,,,
2000,2005,MDA,Total,0.0064,,,,
2006,2010,MDA,Total,0.0093,,,,
2011,2015,MDA,Total,0.013,,,,
2016,2020,MDA,Total,0.0083,,,,
2000,2005,MDG,Natural,0.057,,,,
2006,2010,MDG,Natural,0.029,,,,
2011,2015,MDG,Natural,0.026,,,,
2016,2020,MDG,Natural,0.061,,,,
2000,2005,MDG,Planted,0.000014,,,,
2006,2010,MDG,Planted,0.000033,,,,
2011,2015,MDG,Planted,0.000015,,,,
2016,2020,MDG,Planted,0.000015,,,,
2000,2005,MDG,Total,0.057,,,,
2006,2010,MDG,Total,0.029,,,,
2011,2015,MDG,Total,0.026,,,,
2016,2020,MDG,Total,0.061,,,,
2000,2005,MDV,Natural,0,,,,
2006,2010,MDV,Natural,0,,,,
2011,2015,MDV,Natural,0,,,,
2016,2020,MDV,Natural,0.000031,,,,
2000,2005,MDV,Planted,0,,,,
2006,2010,MDV,Planted,0,,,,
2011,2015,MDV,Planted,0,,,,
2016,2020,MDV,Planted,0,,,,
2000,2005,MDV,Total,0,,,,
2006,2010,MDV,Total,0,,,,
2011,2015,MDV,Total,0,,,,
2016,2020,MDV,Total,0.000031,,,,
2000,2005,MEX,Natural,0.38,,,,
2006,2010,MEX,Natural,0.29,,,,
2011,2015,MEX,Natural,0.27,,,,
2016,2020,MEX,Natural,0.41,,,,
2000,2005,MEX,Planted,0.0094,,,,
2006,2010,MEX,Planted,0.0081,,,,
2011,2015,MEX,Planted,0.017,,,,
2016,2020,MEX,Planted,0.03,,,,
2000,2005,MEX,Total,0.39,,,,
2006,2010,MEX,Total,0.3,,,,
2011,2015,MEX,Total,0.29,,,,
2016,2020,MEX,Total,0.44,,,,
2000,2005,MHL,Natural,0,,,,
2006,2010,MHL,Natural,0,,,,
2011,2015,MHL,Natural,0,,,,
2016,2020,MHL,Natural,0,,,,
2000,2005,MHL,Planted,0,,,,
2006,2010,MHL,Planted,0,,,,
2011,2015,MHL,Planted,0,,,,
2016,2020,MHL,Planted,0,,,,
2000,2005,MHL,Total,0,,,,
2006,2010,MHL,Total,0,,,,
2011,2015,MHL,Total,0,,,,
2016,2020,MHL,Total,0,,,,
2000,2005,MKD,Natural,0.0019,,,,
2006,2010,MKD,Natural,0.0026,,,,
2011,2015,MKD,Natural,0.0034,,,,
2016,2020,MKD,Natural,0.0038,,,,
2000,2005,MKD,Planted,0.00029,,,,
2006,2010,MKD,Planted,0.00036,,,,
2011,2015,MKD,Planted,0.0002,,,,
2016,2020,MKD,Planted,0.000045,,,,
2000,2005,MKD,Total,0.0022,,,,
2006,2010,MKD,Total,0.0029,,,,
2011,2015,MKD,Total,0.0036,,,,
2016,2020,MKD,Total,0.0039,,,,
2000,2005,MLI,Natural,0.03,,,,
2006,2010,MLI,Natural,0.051,,,,
2011,2015,MLI,Natural,0.037,,,,
2016,2020,MLI,Natural,0.085,,,,
2000,2005,MLI,Planted,0.00012,,,,
2006,2010,MLI,Planted,0.00023,,,,
2011,2015,MLI,Planted,0.00013,,,,
2016,2020,MLI,Planted,0.00012,,,,
2000,2005,MLI,Total,0.03,,,,
2006,2010,MLI,Total,0.051,,,,
2011,2015,MLI,Total,0.037,,,,
2016,2020,MLI,Total,0.085,,,,
2000,2005,MLT,Natural,0.000000063,,,,
2006,2010,MLT,Natural,0.00000069,,,,
2011,2015,MLT,Natural,0.000002,,,,
2016,2020,MLT,Natural,0.0000085,,,,
2000,2005,MLT,Planted,0,,,,
2006,2010,MLT,Planted,0,,,,
2011,2015,MLT,Planted,0,,,,
2016,2020,MLT,Planted,0,,,,
2000,2005,MLT,Total,0.000000063,,,,
2006,2010,MLT,Total,0.00000069,,,,
2011,2015,MLT,Total,0.000002,,,,
2016,2020,MLT,Total,0.0000085,,,,
2000,2005,MMR,Natural,0.21,,,,
2006,2010,MMR,Natural,0.094,,,,
2011,2015,MMR,Natural,0.1,,,,
2016,2020,MMR,Natural,0.15,,,,
2000,2005,MMR,Planted,0.027,,,,
2006,2010,MMR,Planted,0.018,,,,
2011,2015,MMR,Planted,0.023,,,,
2016,2020,MMR,Planted,0.015,,,,
2000,2005,MMR,Total,0.24,,,,
2006,2010,MMR,Total,0.11,,,,
2011,2015,MMR,Total,0.12,,,,
2016,2020,MMR,Total,0.16,,,,
2000,2005,MNE,Natural,0.0019,,,,
2006,2010,MNE,Natural,0.0019,,,,
2011,2015,MNE,Natural,0.0023,,,,
2016,2020,MNE,Natural,0.0034,,,,
2000,2005,MNE,Planted,0.00015,,,,
2006,2010,MNE,Planted,0.000071,,,,
2011,2015,MNE,Planted,0.000038,,,,
2016,2020,MNE,Planted,0.000023,,,,
2000,2005,MNE,Total,0.002,,,,
2006,2010,MNE,Total,0.002,,,,
2011,2015,MNE,Total,0.0023,,,,
2016,2020,MNE,Total,0.0034,,,,
2000,2005,MNG,Natural,0.011,,,,
2006,2010,MNG,Natural,0.019,,,,
2011,2015,MNG,Natural,0.02,,,,
2016,2020,MNG,Natural,0.024,,,,
2000,2005,MNG,Planted,0.00056,,,,
2006,2010,MNG,Planted,0.002,,,,
2011,2015,MNG,Planted,0.0014,,,,
2016,2020,MNG,Planted,0.00033,,,,
2000,2005,MNG,Total,0.012,,,,
2006,2010,MNG,Total,0.021,,,,
2011,2015,MNG,Total,0.021,,,,
2016,2020,MNG,Total,0.025,,,,
2000,2005,MNP,Natural,0,,,,
2006,2010,MNP,Natural,0,,,,
2011,2015,MNP,Natural,0,,,,
2016,2020,MNP,Natural,0,,,,
2000,2005,MNP,Planted,0,,,,
2006,2010,MNP,Planted,0,,,,
2011,2015,MNP,Planted,0,,,,
2016,2020,MNP,Planted,0,,,,
2000,2005,MNP,Total,0,,,,
2006,2010,MNP,Total,0,,,,
2011,2015,MNP,Total,0,,,,
2016,2020,MNP,Total,0,,,,
2000,2005,MOZ,Natural,0.16,,,,
2006,2010,MOZ,Natural,0.14,,,,
2011,2015,MOZ,Natural,0.11,,,,
2016,2020,MOZ,Natural,0.17,,,,
2000,2005,MOZ,Planted,0.0004,,,,
2006,2010,MOZ,Planted,0.00029,,,,
2011,2015,MOZ,Planted,0.00074,,,,
2016,2020,MOZ,Planted,0.00041,,,,
2000,2005,MOZ,Total,0.17,,,,
2006,2010,MOZ,Total,0.14,,,,
2011,2015,MOZ,Total,0.11,,,,
2016,2020,MOZ,Total,0.17,,,,
2000,2005,MRT,Natural,0.0000047,,,,
2006,2010,MRT,Natural,0.000067,,,,
2011,2015,MRT,Natural,0.00015,,,,
2016,2020,MRT,Natural,0.00049,,,,
2000,2005,MRT,Planted,0,,,,
2006,2010,MRT,Planted,0.00000022,,,,
2011,2015,MRT,Planted,0.00000029,,,,
2016,2020,MRT,Planted,0.0000026,,,,
2000,2005,MRT,Total,0.0000047,,,,
2006,2010,MRT,Total,0.000067,,,,
2011,2015,MRT,Total,0.00015,,,,
2016,2020,MRT,Total,0.00049,,,,
2000,2005,MSR,Natural,0.00003,,,,
2006,2010,MSR,Natural,0.000018,,,,
2011,2015,MSR,Natural,0.00012,,,,
2016,2020,MSR,Natural,0.000078,,,,
2000,2005,MSR,Planted,0,,,,
2006,2010,MSR,Planted,0,,,,
2011,2015,MSR,Planted,0,,,,
2016,2020,MSR,Planted,0,,,,
2000,2005,MSR,Total,0.00003,,,,
2006,2010,MSR,Total,0.000018,,,,
2011,2015,MSR,Total,0.00012,,,,
2016,2020,MSR,Total,0.000078,,,,
2000,2005,MTQ,Natural,0.00023,,,,
2006,2010,MTQ,Natural,0.00014,,,,
2011,2015,MTQ,Natural,0.00012,,,,
2016,2020,MTQ,Natural,0.00019,,,,
2000,2005,MTQ,Planted,0,,,,
2006,2010,MTQ,Planted,0,,,,
2011,2015,MTQ,Planted,0,,,,
2016,2020,MTQ,Planted,0,,,,
2000,2005,MTQ,Total,0.00023,,,,
2006,2010,MTQ,Total,0.00014,,,,
2011,2015,MTQ,Total,0.00012,,,,
2016,2020,MTQ,Total,0.00019,,,,
2000,2005,MUS,Natural,0,,,,
2006,2010,MUS,Natural,0,,,,
2011,2015,MUS,Natural,0,,,,
2016,2020,MUS,Natural,0,,,,
2000,2005,MUS,Planted,0,,,,
2006,2010,MUS,Planted,0,,,,
2011,2015,MUS,Planted,0,,,,
2016,2020,MUS,Planted,0,,,,
2000,2005,MUS,Total,0,,,,
2006,2010,MUS,Total,0,,,,
2011,2015,MUS,Total,0,,,,
2016,2020,MUS,Total,0,,,,
2000,2005,MWI,Natural,0.014,,,,
2006,2010,MWI,Natural,0.0072,,,,
2011,2015,MWI,Natural,0.0054,,,,
2016,2020,MWI,Natural,0.012,,,,
2000,2005,MWI,Planted,0.0015,,,,
2006,2010,MWI,Planted,0.00072,,,,
2011,2015,MWI,Planted,0.00068,,,,
2016,2020,MWI,Planted,0.00074,,,,
2000,2005,MWI,Total,0.015,,,,
2006,2010,MWI,Total,0.0079,,,,
2011,2015,MWI,Total,0.0061,,,,
2016,2020,MWI,Total,0.012,,,,
2000,2005,MYS,Natural,0.07,,,,
2006,2010,MYS,Natural,0.034,,,,
2011,2015,MYS,Natural,0.028,,,,
2016,2020,MYS,Natural,0.025,,,,
2000,2005,MYS,Planted,0.51,,,,
2006,2010,MYS,Planted,0.18,,,,
2011,2015,MYS,Planted,0.099,,,,
2016,2020,MYS,Planted,0.068,,,,
2000,2005,MYS,Total,0.58,,,,
2006,2010,MYS,Total,0.21,,,,
2011,2015,MYS,Total,0.13,,,,
2016,2020,MYS,Total,0.093,,,,
2000,2005,MYT,Natural,0.00012,,,,
2006,2010,MYT,Natural,0.00011,,,,
2011,2015,MYT,Natural,0.000012,,,,
2016,2020,MYT,Natural,0.0000098,,,,
2000,2005,MYT,Planted,0,,,,
2006,2010,MYT,Planted,0,,,,
2011,2015,MYT,Planted,0,,,,
2016,2020,MYT,Planted,0,,,,
2000,2005,MYT,Total,0.00012,,,,
2006,2010,MYT,Total,0.00011,,,,
2011,2015,MYT,Total,0.000012,,,,
2016,2020,MYT,Total,0.0000098,,,,
2000,2005,NAM,Natural,0.00036,,,,
2006,2010,NAM,Natural,0.00067,,,,
2011,2015,NAM,Natural,0.0016,,,,
2016,2020,NAM,Natural,0.013,,,,
2000,2005,NAM,Planted,0,,,,
2006,2010,NAM,Planted,0,,,,
2011,2015,NAM,Planted,0,,,,
2016,2020,NAM,Planted,0,,,,
2000,2005,NAM,Total,0.00036,,,,
2006,2010,NAM,Total,0.00067,,,,
2011,2015,NAM,Total,0.0016,,,,
2016,2020,NAM,Total,0.013,,,,
2000,2005,NCL,Natural,0.0011,,,,
2006,2010,NCL,Natural,0.00028,,,,
2011,2015,NCL,Natural,0.00015,,,,
2016,2020,NCL,Natural,0.0003,,,,
2000,2005,NCL,Planted,0.00000064,,,,
2006,2010,NCL,Planted,0.00000057,,,,
2011,2015,NCL,Planted,0.00000043,,,,
2016,2020,NCL,Planted,0.0000017,,,,
2000,2005,NCL,Total,0.0011,,,,
2006,2010,NCL,Total,0.00028,,,,
2011,2015,NCL,Total,0.00016,,,,
2016,2020,NCL,Total,0.0003,,,,
2000,2005,NER,Natural,0.0002,,,,
2006,2010,NER,Natural,0.00035,,,,
2011,2015,NER,Natural,0.0006,,,,
2016,2020,NER,Natural,0.0046,,,,
2000,2005,NER,Planted,0,,,,
2006,2010,NER,Planted,0,,,,
2011,2015,NER,Planted,0,,,,
2016,2020,NER,Planted,0,,,,
2000,2005,NER,Total,0.0002,,,,
2006,2010,NER,Total,0.00035,,,,
2011,2015,NER,Total,0.0006,,,,
2016,2020,NER,Total,0.0046,,,,
2000,2005,NFK,Natural,0,,,,
2006,2010,NFK,Natural,0,,,,
2011,2015,NFK,Natural,0,,,,
2016,2020,NFK,Natural,0,,,,
2000,2005,NFK,Planted,0,,,,
2006,2010,NFK,Planted,0,,,,
2011,2015,NFK,Planted,0,,,,
2016,2020,NFK,Planted,0,,,,
2000,2005,NFK,Total,0,,,,
2006,2010,NFK,Total,0,,,,
2011,2015,NFK,Total,0,,,,
2016,2020,NFK,Total,0,,,,
2000,2005,NGA,Natural,0.26,,,,
2006,2010,NGA,Natural,0.23,,,,
2011,2015,NGA,Natural,0.15,,,,
2016,2020,NGA,Natural,0.24,,,,
2000,2005,NGA,Planted,0.01,,,,
2006,2010,NGA,Planted,0.018,,,,
2011,2015,NGA,Planted,0.012,,,,
2016,2020,NGA,Planted,0.0093,,,,
2000,2005,NGA,Total,0.27,,,,
2006,2010,NGA,Total,0.25,,,,
2011,2015,NGA,Total,0.16,,,,
2016,2020,NGA,Total,0.25,,,,
2000,2005,NIC,Natural,0.055,,,,
2006,2010,NIC,Natural,0.026,,,,
2011,2015,NIC,Natural,0.02,,,,
2016,2020,NIC,Natural,0.034,,,,
2000,2005,NIC,Planted,0.0013,,,,
2006,2010,NIC,Planted,0.0019,,,,
2011,2015,NIC,Planted,0.00056,,,,
2016,2020,NIC,Planted,0.0039,,,,
2000,2005,NIC,Total,0.056,,,,
2006,2010,NIC,Total,0.028,,,,
2011,2015,NIC,Total,0.02,,,,
2016,2020,NIC,Total,0.038,,,,
2000,2005,NIU,Natural,0,,,,
2006,2010,NIU,Natural,0,,,,
2011,2015,NIU,Natural,0,,,,
2016,2020,NIU,Natural,0,,,,
2000,2005,NIU,Planted,0,,,,
2006,2010,NIU,Planted,0,,,,
2011,2015,NIU,Planted,0,,,,
2016,2020,NIU,Planted,0,,,,
2000,2005,NIU,Total,0,,,,
2006,2010,NIU,Total,0,,,,
2011,2015,NIU,Total,0,,,,
2016,2020,NIU,Total,0,,,,
2000,2005,NLD,Natural,0.012,,,,
2006,2010,NLD,Natural,0.0083,,,,
2011,2015,NLD,Natural,0.0091,,,,
2016,2020,NLD,Natural,0.015,,,,
2000,2005,NLD,Planted,0.0067,,,,
2006,2010,NLD,Planted,0.0036,,,,
2011,2015,NLD,Planted,0.003,,,,
2016,2020,NLD,Planted,0.003,,,,
2000,2005,NLD,Total,0.019,,,,
2006,2010,NLD,Total,0.012,,,,
2011,2015,NLD,Total,0.012,,,,
2016,2020,NLD,Total,0.018,,,,
2000,2005,NOR,Natural,0.19,,,,
2006,2010,NOR,Natural,0.082,,,,
2011,2015,NOR,Natural,0.069,,,,
2016,2020,NOR,Natural,0.093,,,,
2000,2005,NOR,Planted,0.026,,,,
2006,2010,NOR,Planted,0.011,,,,
2011,2015,NOR,Planted,0.0046,,,,
2016,2020,NOR,Planted,0.0038,,,,
2000,2005,NOR,Total,0.21,,,,
2006,2010,NOR,Total,0.093,,,,
2011,2015,NOR,Total,0.073,,,,
2016,2020,NOR,Total,0.097,,,,
2000,2005,NPL,Natural,0.056,,,,
2006,2010,NPL,Natural,0.034,,,,
2011,2015,NPL,Natural,0.032,,,,
2016,2020,NPL,Natural,0.051,,,,
2000,2005,NPL,Planted,0.00013,,,,
2006,2010,NPL,Planted,0.00026,,,,
2011,2015,NPL,Planted,0.000092,,,,
2016,2020,NPL,Planted,0.00015,,,,
2000,2005,NPL,Total,0.057,,,,
2006,2010,NPL,Total,0.034,,,,
2011,2015,NPL,Total,0.032,,,,
2016,2020,NPL,Total,0.051,,,,
2000,2005,NRU,Natural,0,,,,
2006,2010,NRU,Natural,0,,,,
2011,2015,NRU,Natural,0,,,,
2016,2020,NRU,Natural,0,,,,
2000,2005,NRU,Planted,0,,,,
2006,2010,NRU,Planted,0,,,,
2011,2015,NRU,Planted,0,,,,
2016,2020,NRU,Planted,0,,,,
2000,2005,NRU,Total,0,,,,
2006,2010,NRU,Total,0,,,,
2011,2015,NRU,Total,0,,,,
2016,2020,NRU,Total,0,,,,
2000,2005,NZL,Natural,0.025,,,,
2006,2010,NZL,Natural,0.019,,,,
2011,2015,NZL,Natural,0.021,,,,
2016,2020,NZL,Natural,0.039,,,,
2000,2005,NZL,Planted,0.18,,,,
2006,2010,NZL,Planted,0.09,,,,
2011,2015,NZL,Planted,0.032,,,,
2016,2020,NZL,Planted,0.025,,,,
2000,2005,NZL,Total,0.21,,,,
2006,2010,NZL,Total,0.11,,,,
2011,2015,NZL,Total,0.053,,,,
2016,2020,NZL,Total,0.064,,,,
2000,2005,OMN,Natural,0.000077,,,,
2006,2010,OMN,Natural,0.000083,,,,
2011,2015,OMN,Natural,0.00024,,,,
2016,2020,OMN,Natural,0.001,,,,
2000,2005,OMN,Planted,0.000018,,,,
2006,2010,OMN,Planted,0.000013,,,,
2011,2015,OMN,Planted,0.000033,,,,
2016,2020,OMN,Planted,0.000071,,,,
2000,2005,OMN,Total,0.000095,,,,
2006,2010,OMN,Total,0.000096,,,,
2011,2015,OMN,Total,0.00027,,,,
2016,2020,OMN,Total,0.0011,,,,
2000,2005,PAK,Natural,0.013,,,,
2006,2010,PAK,Natural,0.018,,,,
2011,2015,PAK,Natural,0.023,,,,
2016,2020,PAK,Natural,0.062,,,,
2000,2005,PAK,Planted,0.000034,,,,
2006,2010,PAK,Planted,0.000043,,,,
2011,2015,PAK,Planted,0.000054,,,,
2016,2020,PAK,Planted,0.00016,,,,
2000,2005,PAK,Total,0.013,,,,
2006,2010,PAK,Total,0.018,,,,
2011,2015,PAK,Total,0.023,,,,
2016,2020,PAK,Total,0.062,,,,
2000,2005,PAN,Natural,0.025,,,,
2006,2010,PAN,Natural,0.018,,,,
2011,2015,PAN,Natural,0.012,,,,
2016,2020,PAN,Natural,0.013,,,,
2000,2005,PAN,Planted,0.0029,,,,
2006,2010,PAN,Planted,0.0029,,,,
2011,2015,PAN,Planted,0.005,,,,
2016,2020,PAN,Planted,0.0055,,,,
2000,2005,PAN,Total,0.028,,,,
2006,2010,PAN,Total,0.021,,,,
2011,2015,PAN,Total,0.017,,,,
2016,2020,PAN,Total,0.019,,,,
2000,2005,PCN,Natural,0,,,,
2006,2010,PCN,Natural,0,,,,
2011,2015,PCN,Natural,0,,,,
2016,2020,PCN,Natural,0,,,,
2000,2005,PCN,Planted,0,,,,
2006,2010,PCN,Planted,0,,,,
2011,2015,PCN,Planted,0,,,,
2016,2020,PCN,Planted,0,,,,
2000,2005,PCN,Total,0,,,,
2006,2010,PCN,Total,0,,,,
2011,2015,PCN,Total,0,,,,
2016,2020,PCN,Total,0,,,,
2000,2005,PER,Natural,0.13,,,,
2006,2010,PER,Natural,0.085,,,,
2011,2015,PER,Natural,0.085,,,,
2016,2020,PER,Natural,0.12,,,,
2000,2005,PER,Planted,0.0019,,,,
2006,2010,PER,Planted,0.0017,,,,
2011,2015,PER,Planted,0.0027,,,,
2016,2020,PER,Planted,0.0022,,,,
2000,2005,PER,Total,0.13,,,,
2006,2010,PER,Total,0.087,,,,
2011,2015,PER,Total,0.088,,,,
2016,2020,PER,Total,0.12,,,,
2000,2005,PHL,Natural,0.03,,,,
2006,2010,PHL,Natural,0.018,,,,
2011,2015,PHL,Natural,0.013,,,,
2016,2020,PHL,Natural,0.03,,,,
2000,2005,PHL,Planted,0.03,,,,
2006,2010,PHL,Planted,0.024,,,,
2011,2015,PHL,Planted,0.016,,,,
2016,2020,PHL,Planted,0.012,,,,
2000,2005,PHL,Total,0.06,,,,
2006,2010,PHL,Total,0.042,,,,
2011,2015,PHL,Total,0.029,,,,
2016,2020,PHL,Total,0.041,,,,
2000,2005,PLW,Natural,0.000087,,,,
2006,2010,PLW,Natural,0.000033,,,,
2011,2015,PLW,Natural,0.0000062,,,,
2016,2020,PLW,Natural,0.0000087,,,,
2000,2005,PLW,Planted,0,,,,
2006,2010,PLW,Planted,0,,,,
2011,2015,PLW,Planted,0,,,,
2016,2020,PLW,Planted,0,,,,
2000,2005,PLW,Total,0.000087,,,,
2006,2010,PLW,Total,0.000033,,,,
2011,2015,PLW,Total,0.0000062,,,,
2016,2020,PLW,Total,0.0000087,,,,
2000,2005,PNG,Natural,0.12,,,,
2006,2010,PNG,Natural,0.052,,,,
2011,2015,PNG,Natural,0.032,,,,
2016,2020,PNG,Natural,0.037,,,,
2000,2005,PNG,Planted,0.0071,,,,
2006,2010,PNG,Planted,0.0062,,,,
2011,2015,PNG,Planted,0.0064,,,,
2016,2020,PNG,Planted,0.0058,,,,
2000,2005,PNG,Total,0.13,,,,
2006,2010,PNG,Total,0.058,,,,
2011,2015,PNG,Total,0.039,,,,
2016,2020,PNG,Total,0.043,,,,
2000,2005,POL,Natural,0.12,,,,
2006,2010,POL,Natural,0.11,,,,
2011,2015,POL,Natural,0.14,,,,
2016,2020,POL,Natural,0.11,,,,
2000,2005,POL,Planted,0.18,,,,
2006,2010,POL,Planted,0.12,,,,
2011,2015,POL,Planted,0.076,,,,
2016,2020,POL,Planted,0.028,,,,
2000,2005,POL,Total,0.3,,,,
2006,2010,POL,Total,0.24,,,,
2011,2015,POL,Total,0.22,,,,
2016,2020,POL,Total,0.14,,,,
2000,2005,PRI,Natural,0.0019,,,,
2006,2010,PRI,Natural,0.0017,,,,
2011,2015,PRI,Natural,0.0012,,,,
2016,2020,PRI,Natural,0.0023,,,,
2000,2005,PRI,Planted,0,,,,
2006,2010,PRI,Planted,0,,,,
2011,2015,PRI,Planted,0,,,,
2016,2020,PRI,Planted,0,,,,
2000,2005,PRI,Total,0.0019,,,,
2006,2010,PRI,Total,0.0017,,,,
2011,2015,PRI,Total,0.0012,,,,
2016,2020,PRI,Total,0.0023,,,,
2000,2005,PRK,Natural,0.052,,,,
2006,2010,PRK,Natural,0.057,,,,
2011,2015,PRK,Natural,0.061,,,,
2016,2020,PRK,Natural,0.055,,,,
2000,2005,PRK,Planted,0.014,,,,
2006,2010,PRK,Planted,0.02,,,,
2011,2015,PRK,Planted,0.019,,,,
2016,2020,PRK,Planted,0.011,,,,
2000,2005,PRK,Total,0.066,,,,
2006,2010,PRK,Total,0.077,,,,
2011,2015,PRK,Total,0.08,,,,
2016,2020,PRK,Total,0.066,,,,
2000,2005,PRT,Natural,0.025,,,,
2006,2010,PRT,Natural,0.019,,,,
2011,2015,PRT,Natural,0.024,,,,
2016,2020,PRT,Natural,0.051,,,,
2000,2005,PRT,Planted,0.016,,,,
2006,2010,PRT,Planted,0.0071,,,,
2011,2015,PRT,Planted,0.012,,,,
2016,2020,PRT,Planted,0.014,,,,
2000,2005,PRT,Total,0.041,,,,
2006,2010,PRT,Total,0.026,,,,
2011,2015,PRT,Total,0.036,,,,
2016,2020,PRT,Total,0.064,,,,
2000,2005,PRY,Natural,0.073,,,,
2006,2010,PRY,Natural,0.14,,,,
2011,2015,PRY,Natural,0.16,,,,
2016,2020,PRY,Natural,0.23,,,,
2000,2005,PRY,Planted,0.0038,,,,
2006,2010,PRY,Planted,0.0062,,,,
2011,2015,PRY,Planted,0.016,,,,
2016,2020,PRY,Planted,0.012,,,,
2000,2005,PRY,Total,0.076,,,,
2006,2010,PRY,Total,0.15,,,,
2011,2015,PRY,Total,0.17,,,,
2016,2020,PRY,Total,0.25,,,,
