year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2010,BOL,Total,33.684,,,,
2011,BOL,Total,33.992,,,,
2012,BOL,Total,32.524,,,,
2013,BOL,Total,33.803,,,,
2014,BOL,Total,28.675,,,,
2015,BOL,Total,29.444,,,,
2016,BOL,Total,20.753,,,,
2017,BOL,Total,25.13,,,,
2018,BOL,Total,29.582,,,,
2019,BOL,Total,36.162,,,,
2020,BOL,Total,35.638,,,,
2021,BOL,Total,38.454,,,,
2022,BOL,Total,35.733,,,,
2023,BOL,Total,33.307,,,,
2024,BOL,Total,33.999,,,,
2025,BOL,Total,36.097,,,,
2000,BIH,Total,48.802,,,,
2001,BIH,Total,48.73,,,,
2002,BIH,Total,48.842,,,,
2003,BIH,Total,39.929,,,,
2004,BIH,Total,46.976,,,,
2005,BIH,Total,47.619,,,,
2006,BIH,Total,43.943,,,,
2007,BIH,Total,33.871,,,,
2008,BIH,Total,33.197,,,,
2009,BIH,Total,40.31,,,,
2010,BIH,Total,47.431,,,,
2011,BIH,Total,29.131,,,,
2012,BIH,Total,30.051,,,,
2013,BIH,Total,41.971,,,,
2014,BIH,Total,34.88,,,,
2015,BIH,Total,33.78,,,,
2016,BIH,Total,31.677,,,,
2017,BIH,Total,23.522,,,,
2018,BIH,Total,34.347,,,,
2019,BIH,Total,36.682,,,,
2020,BIH,Total,29.184,,,,
2021,BIH,Total,39.001,,,,
2022,BIH,Total,32.049,,,,
2023,BIH,Total,43.073,,,,
2024,BIH,Total,40.206,,,,
2025,BIH,Total,43.32,,,,
2000,BWA,Total,0,,,,
2001,BWA,Total,0,,,,
2002,BWA,Total,0,,,,
2003,BWA,Total,0,,,,
2004,BWA,Total,0,,,,
2005,BWA,Total,0,,,,
2006,BWA,Total,0,,,,
2007,BWA,Total,0,,,,
2008,BWA,Total,0,,,,
2009,BWA,Total,0,,,,
2010,BWA,Total,0,,,,
2011,BWA,Total,0,,,,
2012,BWA,Total,0,,,,
2013,BWA,Total,0,,,,
2014,BWA,Total,0,,,,
2015,BWA,Total,0,,,,
2016,BWA,Total,0,,,,
2017,BWA,Total,0,,,,
2018,BWA,Total,0.322,,,,
2019,BWA,Total,0.398,,,,
2020,BWA,Total,0.459,,,,
2021,BWA,Total,0.402,,,,
2022,BWA,Total,0.391,,,,
2023,BWA,Total,0.31,,,,
2024,BWA,Total,0.292,,,,
1985,BRA,Total,95.431,,,,
1986,BRA,Total,91.901,,,,
1987,BRA,Total,93.513,,,,
1988,BRA,Total,94.464,,,,
1989,BRA,Total,94.669,,,,
1990,BRA,Total,95.503,,,,
1991,BRA,Total,95.243,,,,
1992,BRA,Total,95.148,,,,
1993,BRA,Total,95.429,,,,
1994,BRA,Total,95.428,,,,
1995,BRA,Total,95.072,,,,
1996,BRA,Total,94.393,,,,
1997,BRA,Total,94.006,,,,
1998,BRA,Total,93.939,,,,
1999,BRA,Total,91.228,,,,
2000,BRA,Total,91.225,,,,
2001,BRA,Total,88.635,,,,
2002,BRA,Total,89.743,,,,
2003,BRA,Total,90.831,,,,
2004,BRA,Total,89.032,,,,
2005,BRA,Total,89.573,,,,
2006,BRA,Total,90.032,,,,
2007,BRA,Total,91.001,,,,
2008,BRA,Total,87.331,,,,
2009,BRA,Total,91.827,,,,
2010,BRA,Total,87.617,,,,
2011,BRA,Total,90.138,,,,
2012,BRA,Total,85.466,,,,
2013,BRA,Total,79.532,,,,
2014,BRA,Total,75.883,,,,
2015,BRA,Total,76.742,,,,
2016,BRA,Total,83.208,,,,
2017,BRA,Total,81.918,,,,
2018,BRA,Total,84.963,,,,
2019,BRA,Total,83.933,,,,
2020,BRA,Total,85.401,,,,
2021,BRA,Total,79.612,,,,
2022,BRA,Total,89.853,,,,
2023,BRA,Total,91.042,,,,
2024,BRA,Total,89.449,,,,
2025,BRA,Total,88.741,,,,
2000,BRN,Total,0,,,,
2001,BRN,Total,0,,,,
2002,BRN,Total,0,,,,
2003,BRN,Total,0,,,,
2004,BRN,Total,0,,,,
2005,BRN,Total,0,,,,
2006,BRN,Total,0,,,,
2007,BRN,Total,0,,,,
2008,BRN,Total,0,,,,
2009,BRN,Total,0,,,,
2010,BRN,Total,0,,,,
2011,BRN,Total,0,,,,
2012,BRN,Total,0,,,,
2013,BRN,Total,0,,,,
2014,BRN,Total,0,,,,
2015,BRN,Total,0,,,,
2016,BRN,Total,0,,,,
2017,BRN,Total,0,,,,
2018,BRN,Total,0,,,,
2019,BRN,Total,0,,,,
2020,BRN,Total,0,,,,
2021,BRN,Total,0,,,,
2022,BRN,Total,0,,,,
2023,BRN,Total,0,,,,
2024,BRN,Total,0.18,,,,
1990,BGR,Total,38.878,,,,
1991,BGR,Total,37.97,,,,
1992,BGR,Total,37.951,,,,
1993,BGR,Total,41.649,,,,
1994,BGR,Total,43.813,,,,
1995,BGR,Total,46.651,,,,
1996,BGR,Total,49.133,,,,
1997,BGR,Total,48.074,,,,
1998,BGR,Total,48.213,,,,
1999,BGR,Total,48.88,,,,
2000,BGR,Total,51.269,,,,
2001,BGR,Total,48.803,,,,
2002,BGR,Total,53.089,,,,
2003,BGR,Total,47.942,,,,
2004,BGR,Total,48.259,,,,
2005,BGR,Total,52.29,,,,
2006,BGR,Total,52.201,,,,
2007,BGR,Total,40.915,,,,
2008,BGR,Total,42.032,,,,
2009,BGR,Total,44.765,,,,
2010,BGR,Total,45.744,,,,
2011,BGR,Total,40.432,,,,
2012,BGR,Total,45.265,,,,
2013,BGR,Total,49,,,,
2014,BGR,Total,49.574,,,,
2015,BGR,Total,49.538,,,,
2016,BGR,Total,51.246,,,,
2017,BGR,Total,48.35,,,,
2018,BGR,Total,54.848,,,,
2019,BGR,Total,55.009,,,,
2020,BGR,Total,60.04,,,,
2021,BGR,Total,56.756,,,,
2022,BGR,Total,51.889,,,,
2023,BGR,Total,65.394,,,,
2024,BGR,Total,71.123,,,,
2025,BGR,Total,71.933,,,,
2000,BFA,Total,25.641,,,,
2001,BFA,Total,13.889,,,,
2002,BFA,Total,16.667,,,,
2003,BFA,Total,22.222,,,,
2004,BFA,Total,21.277,,,,
2005,BFA,Total,19.231,,,,
2006,BFA,Total,14.545,,,,
2007,BFA,Total,18.033,,,,
2008,BFA,Total,21.311,,,,
2009,BFA,Total,18.571,,,,
2010,BFA,Total,22.414,,,,
2011,BFA,Total,16.667,,,,
2012,BFA,Total,17.188,,,,
2013,BFA,Total,16,,,,
2014,BFA,Total,11.364,,,,
2015,BFA,Total,9.901,,,,
2016,BFA,Total,16.162,,,,
2017,BFA,Total,14.286,,,,
2018,BFA,Total,14.439,,,,
2019,BFA,Total,16.25,,,,
2020,BFA,Total,18.868,,,,
2021,BFA,Total,18.129,,,,
2022,BFA,Total,15.385,,,,
2023,BFA,Total,15.976,,,,
2024,BFA,Total,17.16,,,,
2000,BDI,Total,100,,,,
2001,BDI,Total,100,,,,
2002,BDI,Total,100,,,,
2003,BDI,Total,100,,,,
2004,BDI,Total,100,,,,
2005,BDI,Total,100,,,,
2006,BDI,Total,100,,,,
2007,BDI,Total,100,,,,
2008,BDI,Total,100,,,,
2009,BDI,Total,100,,,,
2010,BDI,Total,87.5,,,,
2011,BDI,Total,93.333,,,,
2012,BDI,Total,100,,,,
2013,BDI,Total,88.235,,,,
2014,BDI,Total,83.333,,,,
2015,BDI,Total,83.333,,,,
2016,BDI,Total,88.889,,,,
2017,BDI,Total,75,,,,
2018,BDI,Total,71.429,,,,
2019,BDI,Total,69.231,,,,
2020,BDI,Total,75.676,,,,
2021,BDI,Total,69.231,,,,
2022,BDI,Total,69.231,,,,
2023,BDI,Total,76,,,,
2024,BDI,Total,75.51,,,,
2000,CPV,Total,6.667,,,,
2001,CPV,Total,5.882,,,,
2002,CPV,Total,5.263,,,,
2003,CPV,Total,0,,,,
2004,CPV,Total,4.545,,,,
2005,CPV,Total,4.167,,,,
2006,CPV,Total,4,,,,
2007,CPV,Total,3.704,,,,
2008,CPV,Total,3.448,,,,
2009,CPV,Total,3.226,,,,
2010,CPV,Total,0,,,,
2011,CPV,Total,8.108,,,,
2012,CPV,Total,18.421,,,,
2013,CPV,Total,21.951,,,,
2014,CPV,Total,20.93,,,,
2015,CPV,Total,20.93,,,,
2016,CPV,Total,20,,,,
2017,CPV,Total,18.605,,,,
2018,CPV,Total,20.93,,,,
2019,CPV,Total,18.182,,,,
2020,CPV,Total,16.667,,,,
2021,CPV,Total,18.605,,,,
2022,CPV,Total,28,,,,
2023,CPV,Total,28,,,,
2024,CPV,Total,30.769,,,,
2000,KHM,Total,6.25,,,,
2001,KHM,Total,5.769,,,,
2002,KHM,Total,7.018,,,,
2003,KHM,Total,6.25,,,,
2004,KHM,Total,4.054,,,,
2005,KHM,Total,4.545,,,,
2006,KHM,Total,4.63,,,,
2007,KHM,Total,3.731,,,,
2008,KHM,Total,3.378,,,,
2009,KHM,Total,4.839,,,,
2010,KHM,Total,4.124,,,,
2011,KHM,Total,5.882,,,,
2012,KHM,Total,37.063,,,,
2013,KHM,Total,57.865,,,,
2014,KHM,Total,61.111,,,,
2015,KHM,Total,48.998,,,,
2016,KHM,Total,47.628,,,,
2017,KHM,Total,41.78,,,,
2018,KHM,Total,58.924,,,,
2019,KHM,Total,48.558,,,,
2020,KHM,Total,55.186,,,,
2021,KHM,Total,58.702,,,,
2022,KHM,Total,65.446,,,,
2023,KHM,Total,42.132,,,,
2024,KHM,Total,35.659,,,,
2025,KHM,Total,40.878,,,,
2000,CMR,Total,98.841,,,,
2001,CMR,Total,98.006,,,,
2002,CMR,Total,96.33,,,,
2003,CMR,Total,95.616,,,,
2004,CMR,Total,95.332,,,,
2005,CMR,Total,94.192,,,,
2006,CMR,Total,88.735,,,,
2007,CMR,Total,74.664,,,,
2008,CMR,Total,75.709,,,,
2009,CMR,Total,70.557,,,,
2010,CMR,Total,73.038,,,,
2011,CMR,Total,75,,,,
2012,CMR,Total,78.637,,,,
2013,CMR,Total,69.401,,,,
2014,CMR,Total,64.006,,,,
2015,CMR,Total,54.899,,,,
2016,CMR,Total,61.603,,,,
2017,CMR,Total,63.354,,,,
2018,CMR,Total,58.899,,,,
2019,CMR,Total,61.473,,,,
2020,CMR,Total,60.114,,,,
2021,CMR,Total,62.901,,,,
2022,CMR,Total,64.908,,,,
2023,CMR,Total,73.269,,,,
2024,CMR,Total,73.14,,,,
1985,CAN,Total,79.7,,,,
1986,CAN,Total,81.899,,,,
1987,CAN,Total,79.73,,,,
1988,CAN,Total,77.623,,,,
1989,CAN,Total,74.935,,,,
1990,CAN,Total,77.424,,,,
1991,CAN,Total,78.029,,,,
1992,CAN,Total,77.074,,,,
1993,CAN,Total,79.281,,,,
1994,CAN,Total,79.691,,,,
1995,CAN,Total,78.588,,,,
1996,CAN,Total,79.476,,,,
1997,CAN,Total,76.68,,,,
1998,CAN,Total,73.119,,,,
1999,CAN,Total,73.92,,,,
2000,CAN,Total,72.58,,,,
2001,CAN,Total,71.066,,,,
2002,CAN,Total,72.484,,,,
2003,CAN,Total,71.505,,,,
2004,CAN,Total,73.335,,,,
2005,CAN,Total,74.796,,,,
2006,CAN,Total,75.867,,,,
2007,CAN,Total,74.501,,,,
2008,CAN,Total,76.31,,,,
2009,CAN,Total,77.189,,,,
2010,CAN,Total,75.894,,,,
2011,CAN,Total,76.712,,,,
2012,CAN,Total,78.168,,,,
2013,CAN,Total,79.031,,,,
2014,CAN,Total,78.684,,,,
2015,CAN,Total,79.134,,,,
2016,CAN,Total,79.662,,,,
2017,CAN,Total,80.849,,,,
2018,CAN,Total,80.675,,,,
2019,CAN,Total,80.708,,,,
2020,CAN,Total,81.462,,,,
2021,CAN,Total,80.835,,,,
2022,CAN,Total,81.18,,,,
2023,CAN,Total,79.184,,,,
2024,CAN,Total,77.694,,,,
2025,CAN,Total,76.968,,,,
2000,CYM,Total,0,,,,
2001,CYM,Total,0,,,,
2002,CYM,Total,0,,,,
2003,CYM,Total,0,,,,
2004,CYM,Total,0,,,,
2005,CYM,Total,0,,,,
2006,CYM,Total,0,,,,
2007,CYM,Total,0,,,,
2008,CYM,Total,0,,,,
2009,CYM,Total,0,,,,
2010,CYM,Total,0,,,,
2011,CYM,Total,0,,,,
2012,CYM,Total,0,,,,
2013,CYM,Total,0,,,,
2014,CYM,Total,0,,,,
2015,CYM,Total,0,,,,
2016,CYM,Total,0,,,,
2017,CYM,Total,1.471,,,,
2018,CYM,Total,1.493,,,,
2019,CYM,Total,2.778,,,,
2020,CYM,Total,2.899,,,,
2021,CYM,Total,2.857,,,,
2022,CYM,Total,2.857,,,,
2023,CYM,Total,2.857,,,,
2024,CYM,Total,4.225,,,,
2000,CAF,Total,80,,,,
2001,CAF,Total,72.727,,,,
2002,CAF,Total,72.727,,,,
2003,CAF,Total,72.727,,,,
2004,CAF,Total,80,,,,
2005,CAF,Total,81.25,,,,
2006,CAF,Total,82.353,,,,
2007,CAF,Total,87.5,,,,
2008,CAF,Total,87.5,,,,
2009,CAF,Total,87.5,,,,
2010,CAF,Total,81.25,,,,
2011,CAF,Total,83.333,,,,
2012,CAF,Total,83.333,,,,
2013,CAF,Total,100,,,,
2014,CAF,Total,100,,,,
2015,CAF,Total,100,,,,
2016,CAF,Total,100,,,,
2017,CAF,Total,100,,,,
2018,CAF,Total,100,,,,
2019,CAF,Total,100,,,,
2020,CAF,Total,100,,,,
2021,CAF,Total,100,,,,
2022,CAF,Total,100,,,,
2023,CAF,Total,100,,,,
2000,TCD,Total,0,,,,
2001,TCD,Total,0,,,,
2002,TCD,Total,0,,,,
2003,TCD,Total,0,,,,
2004,TCD,Total,0,,,,
2005,TCD,Total,0,,,,
2006,TCD,Total,0,,,,
2007,TCD,Total,0,,,,
2008,TCD,Total,0,,,,
2009,TCD,Total,0,,,,
2010,TCD,Total,0,,,,
2011,TCD,Total,0,,,,
2012,TCD,Total,4.167,,,,
2013,TCD,Total,3.571,,,,
2014,TCD,Total,3.333,,,,
2015,TCD,Total,3.333,,,,
2016,TCD,Total,6.452,,,,
2017,TCD,Total,6.25,,,,
2018,TCD,Total,5.882,,,,
2019,TCD,Total,5.714,,,,
2020,TCD,Total,5.714,,,,
2021,TCD,Total,4.651,,,,
2022,TCD,Total,5.128,,,,
2023,TCD,Total,5.556,,,,
2024,TCD,Total,5.405,,,,
2000,CHL,Total,49.83,,,,
2001,CHL,Total,54.041,,,,
2002,CHL,Total,55.226,,,,
2003,CHL,Total,49.925,,,,
2004,CHL,Total,46.667,,,,
2005,CHL,Total,53.658,,,,
2006,CHL,Total,55.015,,,,
2007,CHL,Total,43.943,,,,
2008,CHL,Total,45.526,,,,
2009,CHL,Total,48.683,,,,
2010,CHL,Total,40.199,,,,
2011,CHL,Total,39.528,,,,
2012,CHL,Total,36.28,,,,
2013,CHL,Total,35.695,,,,
2014,CHL,Total,42.839,,,,
2015,CHL,Total,43.199,,,,
2016,CHL,Total,42.89,,,,
2017,CHL,Total,43.545,,,,
2018,CHL,Total,45.866,,,,
2019,CHL,Total,46.213,,,,
2020,CHL,Total,48.445,,,,
2021,CHL,Total,48.888,,,,
2022,CHL,Total,55.327,,,,
2023,CHL,Total,63.14,,,,
2024,CHL,Total,70.041,,,,
2025,CHL,Total,66.373,,,,
1985,CHN,Total,22.496,,,,
1986,CHN,Total,21.033,,,,
1987,CHN,Total,20.114,,,,
1988,CHN,Total,20.023,,,,
1989,CHN,Total,20.248,,,,
1990,CHN,Total,20.412,,,,
1991,CHN,Total,18.414,,,,
1992,CHN,Total,17.366,,,,
1993,CHN,Total,18.948,,,,
1994,CHN,Total,19.728,,,,
1995,CHN,Total,20.56,,,,
1996,CHN,Total,18.861,,,,
1997,CHN,Total,18.786,,,,
1998,CHN,Total,18.495,,,,
1999,CHN,Total,17.312,,,,
2000,CHN,Total,17.874,,,,
2001,CHN,Total,20.138,,,,
2002,CHN,Total,19.138,,,,
2003,CHN,Total,17.305,,,,
2004,CHN,Total,18.513,,,,
2005,CHN,Total,18.296,,,,
2006,CHN,Total,17.502,,,,
2007,CHN,Total,17.152,,,,
2008,CHN,Total,20.982,,,,
2009,CHN,Total,19.771,,,,
2010,CHN,Total,20.468,,,,
2011,CHN,Total,18.663,,,,
2012,CHN,Total,22.012,,,,
2013,CHN,Total,22.182,,,,
2014,CHN,Total,24.548,,,,
2015,CHN,Total,26.916,,,,
2016,CHN,Total,28.305,,,,
2017,CHN,Total,28.998,,,,
2018,CHN,Total,29.729,,,,
2019,CHN,Total,31.497,,,,
2020,CHN,Total,32.796,,,,
2021,CHN,Total,33.469,,,,
2022,CHN,Total,34.903,,,,
2023,CHN,Total,35.203,,,,
2024,CHN,Total,38.165,,,,
2025,CHN,Total,41.587,,,,
2000,COL,Total,75.356,,,,
2001,COL,Total,74.154,,,,
2002,COL,Total,76.336,,,,
2003,COL,Total,78.615,,,,
2004,COL,Total,81.512,,,,
2005,COL,Total,80.016,,,,
2006,COL,Total,80.446,,,,
2007,COL,Total,81.383,,,,
2008,COL,Total,83.886,,,,
2009,COL,Total,72.687,,,,
2010,COL,Total,70.513,,,,
2011,COL,Total,81.75,,,,
2012,COL,Total,77.894,,,,
2013,COL,Total,69.215,,,,
2014,COL,Total,69.089,,,,
2015,COL,Total,63.345,,,,
2016,COL,Total,65.616,,,,
2017,COL,Total,79.1,,,,
2018,COL,Total,76.333,,,,
2019,COL,Total,69.485,,,,
2020,COL,Total,65.325,,,,
2021,COL,Total,75.071,,,,
2022,COL,Total,74.354,,,,
2023,COL,Total,66.121,,,,
2024,COL,Total,61.342,,,,
2025,COL,Total,77.015,,,,
2000,COM,Total,0,,,,
2001,COM,Total,0,,,,
2002,COM,Total,0,,,,
2003,COM,Total,0,,,,
2004,COM,Total,0,,,,
2005,COM,Total,0,,,,
2006,COM,Total,0,,,,
2007,COM,Total,0,,,,
2008,COM,Total,0,,,,
2009,COM,Total,0,,,,
2010,COM,Total,0,,,,
2011,COM,Total,0,,,,
2012,COM,Total,0,,,,
2013,COM,Total,0,,,,
2014,COM,Total,0,,,,
2015,COM,Total,0,,,,
2016,COM,Total,0,,,,
2017,COM,Total,0,,,,
2018,COM,Total,0,,,,
2019,COM,Total,0,,,,
2020,COM,Total,0,,,,
2021,COM,Total,0,,,,
2022,COM,Total,0,,,,
2023,COM,Total,0,,,,
2000,COG,Total,100,,,,
2001,COG,Total,100,,,,
2002,COG,Total,100,,,,
2003,COG,Total,85,,,,
2004,COG,Total,82.5,,,,
2005,COG,Total,81.395,,,,
2006,COG,Total,82.222,,,,
2007,COG,Total,82.5,,,,
2008,COG,Total,80.435,,,,
2009,COG,Total,61.111,,,,
2010,COG,Total,56.79,,,,
2011,COG,Total,61.832,,,,
2012,COG,Total,58.721,,,,
2013,COG,Total,57.225,,,,
2014,COG,Total,55.114,,,,
2015,COG,Total,40.143,,,,
2016,COG,Total,38.721,,,,
2017,COG,Total,40.94,,,,
2018,COG,Total,35.065,,,,
2019,COG,Total,27.763,,,,
2020,COG,Total,26.933,,,,
2021,COG,Total,26.277,,,,
2022,COG,Total,21.818,,,,
2023,COG,Total,23.507,,,,
2024,COG,Total,20.879,,,,
2000,COD,Total,100,,,,
2001,COD,Total,99.831,,,,
2002,COD,Total,99.835,,,,
2003,COD,Total,99.836,,,,
2004,COD,Total,99.858,,,,
2005,COD,Total,99.864,,,,
2006,COD,Total,99.333,,,,
2007,COD,Total,98.851,,,,
2008,COD,Total,98.668,,,,
2009,COD,Total,98.848,,,,
2010,COD,Total,98.851,,,,
2011,COD,Total,98.849,,,,
2012,COD,Total,99.867,,,,
2013,COD,Total,99.877,,,,
2014,COD,Total,99.886,,,,
2015,COD,Total,99.887,,,,
2016,COD,Total,99.889,,,,
2017,COD,Total,99.894,,,,
2018,COD,Total,99.904,,,,
2019,COD,Total,99.915,,,,
2020,COD,Total,99.92,,,,
2021,COD,Total,100,,,,
2022,COD,Total,100,,,,
2023,COD,Total,100,,,,
2024,COD,Total,100,,,,
2000,COK,Total,0,,,,
2001,COK,Total,0,,,,
2002,COK,Total,0,,,,
2003,COK,Total,0,,,,
2004,COK,Total,0,,,,
2005,COK,Total,0,,,,
2006,COK,Total,0,,,,
2007,COK,Total,0,,,,
2008,COK,Total,0,,,,
2009,COK,Total,0,,,,
2010,COK,Total,0,,,,
2011,COK,Total,0,,,,
2012,COK,Total,0,,,,
2013,COK,Total,0,,,,
2014,COK,Total,0,,,,
2015,COK,Total,0,,,,
2016,COK,Total,0,,,,
2017,COK,Total,25,,,,
2018,COK,Total,40,,,,
2019,COK,Total,25,,,,
2020,COK,Total,25,,,,
2021,COK,Total,50,,,,
2022,COK,Total,50,,,,
2023,COK,Total,50,,,,
2024,COK,Total,50,,,,
2000,CRI,Total,99.125,,,,
2001,CRI,Total,98.551,,,,
2002,CRI,Total,98.383,,,,
2003,CRI,Total,97.808,,,,
2004,CRI,Total,99.123,,,,
2005,CRI,Total,96.703,,,,
2006,CRI,Total,93.852,,,,
2007,CRI,Total,91.982,,,,
2008,CRI,Total,92.766,,,,
2009,CRI,Total,95.13,,,,
2010,CRI,Total,93.27,,,,
2011,CRI,Total,91.179,,,,
2012,CRI,Total,91.79,,,,
2013,CRI,Total,88.224,,,,
2014,CRI,Total,89.774,,,,
2015,CRI,Total,98.979,,,,
2016,CRI,Total,98.25,,,,
2017,CRI,Total,99.645,,,,
2018,CRI,Total,98.601,,,,
2019,CRI,Total,99.124,,,,
2020,CRI,Total,99.829,,,,
2021,CRI,Total,100,,,,
2022,CRI,Total,100,,,,
2023,CRI,Total,99.915,,,,
2024,CRI,Total,99.909,,,,
2025,CRI,Total,109.863,,,,
2000,CIV,Total,36.458,,,,
2001,CIV,Total,36.475,,,,
2002,CIV,Total,32.325,,,,
2003,CIV,Total,35.63,,,,
2004,CIV,Total,33.455,,,,
2005,CIV,Total,26.984,,,,
2006,CIV,Total,28.369,,,,
2007,CIV,Total,33.808,,,,
2008,CIV,Total,34.542,,,,
2009,CIV,Total,37.265,,,,
2010,CIV,Total,28.067,,,,
2011,CIV,Total,29.934,,,,
2012,CIV,Total,26.286,,,,
2013,CIV,Total,21.756,,,,
2014,CIV,Total,23.7,,,,
2015,CIV,Total,16.552,,,,
2016,CIV,Total,16.422,,,,
2017,CIV,Total,21.245,,,,
2018,CIV,Total,29.88,,,,
2019,CIV,Total,33.114,,,,
2020,CIV,Total,30.551,,,,
2021,CIV,Total,23.877,,,,
2022,CIV,Total,27.359,,,,
2023,CIV,Total,30.146,,,,
2024,CIV,Total,28.916,,,,
1990,HRV,Total,44.608,,,,
1991,HRV,Total,64.569,,,,
1992,HRV,Total,48.989,,,,
1993,HRV,Total,47.904,,,,
1994,HRV,Total,62.243,,,,
1995,HRV,Total,61.58,,,,
1996,HRV,Total,70.646,,,,
1997,HRV,Total,57.297,,,,
1998,HRV,Total,52.71,,,,
1999,HRV,Total,56.636,,,,
2000,HRV,Total,57.538,,,,
2001,HRV,Total,56.314,,,,
2002,HRV,Total,46.099,,,,
2003,HRV,Total,41.489,,,,
2004,HRV,Total,55.011,,,,
2005,HRV,Total,54.1,,,,
2006,HRV,Total,51.51,,,,
2007,HRV,Total,37.799,,,,
2008,HRV,Total,45.696,,,,
2009,HRV,Total,56.03,,,,
2010,HRV,Total,62.88,,,,
2011,HRV,Total,47.017,,,,
2012,HRV,Total,49.763,,,,
2013,HRV,Total,66.571,,,,
2014,HRV,Total,74.013,,,,
2015,HRV,Total,66.904,,,,
2016,HRV,Total,66.349,,,,
2017,HRV,Total,60.493,,,,
2018,HRV,Total,72.337,,,,
2019,HRV,Total,66.008,,,,
2020,HRV,Total,64.626,,,,
2021,HRV,Total,69.689,,,,
2022,HRV,Total,63.475,,,,
2023,HRV,Total,70.126,,,,
2024,HRV,Total,73.447,,,,
2025,HRV,Total,76.362,,,,
2000,CUB,Total,6.853,,,,
2001,CUB,Total,6.536,,,,
2002,CUB,Total,6.628,,,,
2003,CUB,Total,5.376,,,,
2004,CUB,Total,5.627,,,,
2005,CUB,Total,3.192,,,,
2006,CUB,Total,3.036,,,,
2007,CUB,Total,3.01,,,,
2008,CUB,Total,3.959,,,,
2009,CUB,Total,3.892,,,,
2010,CUB,Total,3.276,,,,
2011,CUB,Total,3.211,,,,
2012,CUB,Total,3.744,,,,
2013,CUB,Total,4.883,,,,
2014,CUB,Total,4.375,,,,
2015,CUB,Total,4.414,,,,
2016,CUB,Total,4.428,,,,
2017,CUB,Total,3.889,,,,
2018,CUB,Total,3.462,,,,
2019,CUB,Total,4.3,,,,
2020,CUB,Total,4.729,,,,
2021,CUB,Total,4.431,,,,
2022,CUB,Total,4.281,,,,
2023,CUB,Total,3.647,,,,
2024,CUB,Total,4.014,,,,
1990,CYP,Total,0,,,,
1991,CYP,Total,0,,,,
1992,CYP,Total,0,,,,
1993,CYP,Total,0,,,,
1994,CYP,Total,0,,,,
1995,CYP,Total,0,,,,
1996,CYP,Total,0,,,,
1997,CYP,Total,0,,,,
1998,CYP,Total,0,,,,
1999,CYP,Total,0,,,,
2000,CYP,Total,0,,,,
2001,CYP,Total,0,,,,
2002,CYP,Total,0,,,,
2003,CYP,Total,0,,,,
2004,CYP,Total,0,,,,
2005,CYP,Total,0,,,,
2006,CYP,Total,0,,,,
2007,CYP,Total,0,,,,
2008,CYP,Total,0.197,,,,
2009,CYP,Total,0.576,,,,
2010,CYP,Total,1.501,,,,
2011,CYP,Total,3.455,,,,
2012,CYP,Total,5.508,,,,
2013,CYP,Total,7.692,,,,
2014,CYP,Total,7.143,,,,
2015,CYP,Total,8.811,,,,
2016,CYP,Total,8.793,,,,
2017,CYP,Total,8.6,,,,
2018,CYP,Total,9.486,,,,
2019,CYP,Total,10.097,,,,
2020,CYP,Total,12.371,,,,
2021,CYP,Total,15.234,,,,
2022,CYP,Total,16.73,,,,
2023,CYP,Total,20.45,,,,
2024,CYP,Total,24.007,,,,
2025,CYP,Total,27.75,,,,
1990,CZE,Total,22.081,,,,
1991,CZE,Total,21.924,,,,
1992,CZE,Total,23.116,,,,
1993,CZE,Total,24.135,,,,
1994,CZE,Total,25.274,,,,
1995,CZE,Total,24.166,,,,
1996,CZE,Total,23.672,,,,
1997,CZE,Total,22.862,,,,
1998,CZE,Total,23.476,,,,
1999,CZE,Total,24.497,,,,
2000,CZE,Total,21.77,,,,
2001,CZE,Total,23.336,,,,
2002,CZE,Total,28.592,,,,
2003,CZE,Total,33.506,,,,
2004,CZE,Total,34.694,,,,
2005,CZE,Total,34.005,,,,
2006,CZE,Total,35.345,,,,
2007,CZE,Total,33.713,,,,
2008,CZE,Total,36.347,,,,
2009,CZE,Total,39.037,,,,
2010,CZE,Total,39.791,,,,
2011,CZE,Total,40.997,,,,
2012,CZE,Total,44.34,,,,
2013,CZE,Total,46.619,,,,
2014,CZE,Total,46.482,,,,
2015,CZE,Total,43.945,,,,
2016,CZE,Total,40.841,,,,
2017,CZE,Total,44.275,,,,
2018,CZE,Total,45.313,,,,
2019,CZE,Total,47.025,,,,
2020,CZE,Total,50.412,,,,
2021,CZE,Total,49.45,,,,
2022,CZE,Total,49.91,,,,
2023,CZE,Total,54.815,,,,
2024,CZE,Total,57.684,,,,
2025,CZE,Total,59.098,,,,
1990,DNK,Total,3.2,,,,
1991,DNK,Total,2.908,,,,
1992,DNK,Total,4.444,,,,
1993,DNK,Total,4.766,,,,
1994,DNK,Total,4.309,,,,
1995,DNK,Total,5.085,,,,
1996,DNK,Total,3.897,,,,
1997,DNK,Total,6.638,,,,
1998,DNK,Total,9.604,,,,
1999,DNK,Total,11.312,,,,
2000,DNK,Total,15.537,,,,
2001,DNK,Total,15.583,,,,
2002,DNK,Total,17.366,,,,
2003,DNK,Total,17.555,,,,
2004,DNK,Total,23.683,,,,
2005,DNK,Total,27.162,,,,
2006,DNK,Total,20.224,,,,
