year,geo,disagg_type,disagg,value
2008,GBR,Status,Operational,0.016101261
2010,GBR,Status,Operational,0.016101261
2011,GBR,Status,Operational,0.016101261
2012,GBR,Status,Operational,0.02118587
2015,GBR,Status,Operational,0.02118587
2016,GBR,Status,Operational,0.085289603
2017,GBR,Status,Operational,0.190241141
2018,GBR,Status,Operational,0.359728098
2019,GBR,Status,Operational,0.509658867
2020,GBR,Status,Operational,0.584624252
2021,GBR,Status,Operational,1.034416559
2023,GBR,Status,Operational,1.363597893
2024,GBR,Status,Operational,1.516136154
2025,GBR,Status,Operational,1.516136154
2012,GRC,Status,Operational,0.017325333
2021,GRC,Status,Operational,0.021562507
2022,GRC,Status,Operational,0.194815841
2023,HUN,Status,Operational,0.299861538
2024,HUN,Status,Operational,1.799169231
2023,IDN,Status,Operational,0.051
2012,IND,Status,Operational,0.00155928
2013,IND,Status,Operational,0.00155928
2014,IND,Status,Operational,0.34771944
2015,IND,Status,Operational,0.40730984
2021,IND,Status,Operational,0.77114184
2022,IND,Status,Operational,0.92114184
2023,IND,Status,Operational,0.92211639
2024,IND,Status,Operational,3.232484357
2009,IRN,Status,Operational,0.034650667
2012,ISL,Status,Operational,1.03952
2018,ISL,Status,Operational,1.160797333
2014,ITA,Status,Operational,0.254230435
2016,ITA,Status,Operational,1.423690435
2018,ITA,Status,Operational,1.461472989
2016,JPN,Status,Operational,0.00155928
2017,JPN,Status,Operational,0.0038982
2018,JPN,Status,Operational,0.009205749
2019,JPN,Status,Operational,0.254372543
2020,JPN,Status,Operational,1.952360668
2021,JPN,Status,Operational,1.968785668
2023,JPN,Status,Operational,2.826389668
2024,JPN,Status,Operational,3.126251207
2023,KOR,Status,Operational,1.825
2018,LBN,Status,Operational,0.019321513
2019,MYS,Status,Operational,0.0467784
2024,NAM,Status,Operational,0.749653846
2005,NLD,Status,Operational,100
2011,NLD,Status,Operational,100.0014993
2013,NLD,Status,Operational,100.0014993
2019,NLD,Status,Operational,100.0014993
2021,NLD,Status,Operational,100.1514301
2022,NLD,Status,Operational,100.9887681
2023,NLD,Status,Operational,101.5883158
2024,NLD,Status,Operational,101.6000104
2026,NLD,Status,Operational,101.6000104
2000,NOR,Status,Operational,0.008474348
2003,NOR,Status,Operational,0.008474348
2004,NOR,Status,Operational,0.008474348
2013,NOR,Status,Operational,0.117962922
2016,NOR,Status,Operational,0.119522202
2017,NOR,Status,Operational,0.238163071
2021,NOR,Status,Operational,0.612989994
2022,NOR,Status,Operational,1.545168255
2023,NOR,Status,Operational,1.697706516
2024,NOR,Status,Operational,5.701600533
2025,NOR,Status,Operational,5.701600533
2021,NZL,Status,Operational,0.224896154
2022,NZL,Status,Operational,0.224896154
1965,PER,Status,Operational,4.237173913
2023,PER,Status,Operational,4.237885913
2019,POL,Status,Operational,0.01403352
2021,POL,Status,Operational,0.36403352
2023,PRT,Status,Operational,0.045
2029,PRT,Status,Operational,0.045
2022,RUS,Status,Operational,0.149930769
2019,SGP,Status,Operational,0.010221947
2000,SVN,Status,Operational,0.077964
2021,SVN,Status,Operational,0.103952
1992,SWE,Status,Operational,0.11864087
2003,SWE,Status,Operational,0.11864087
2015,SWE,Status,Operational,0.11864087
2019,SWE,Status,Operational,0.16541927
2021,SWE,Status,Operational,0.928110574
2023,SWE,Status,Operational,3.809388835
2026,SWE,Status,Operational,3.809388835
2018,THA,Status,Operational,0.149930769
2011,TUR,Status,Operational,0.00857604
2021,TWN,Status,Operational,4.331333333
2000,USA,Status,Operational,1.338881769
2004,USA,Status,Operational,1.338881769
2007,USA,Status,Operational,1.338881769
2008,USA,Status,Operational,3.711381769
2009,USA,Status,Operational,3.711381769
2010,USA,Status,Operational,3.711381769
2013,USA,Status,Operational,121.4370218
2015,USA,Status,Operational,121.4370218
2016,USA,Status,Operational,121.4370218
2018,USA,Status,Operational,121.9617795
2019,USA,Status,Operational,122.0050928
2020,USA,Status,Operational,122.0050928
2021,USA,Status,Operational,128.4628429
2022,USA,Status,Operational,132.1128429
2023,USA,Status,Operational,137.9235237
2024,USA,Status,Operational,144.2955814
2025,USA,Status,Operational,144.2955814
2026,USA,Status,Operational,144.2955814
2022,ZAF,Status,Operational,0.593204348
2024,ZAF,Status,Operational,0.593204348
