year,geo,disagg_type,disagg,value
2011,EAP,Gender,Female,8
2011,EAP,Gender,Male,9
2014,EAP,Gender,Female,18
2014,EAP,Gender,Male,21
2017,EAP,Gender,Female,19
2017,EAP,Gender,Male,23
2021,EAP,Gender,Female,32
2021,EAP,Gender,Male,33
2011,EAS,Gender,Female,8
2011,EAS,Gender,Male,10
2014,EAS,Gender,Female,23
2014,EAS,Gender,Male,24
2017,EAS,Gender,Female,23
2017,EAS,Gender,Male,26
2021,EAS,Gender,Female,36
2021,EAS,Gender,Male,37
2011,ECA,Gender,Female,7
2011,ECA,Gender,Male,8
2014,ECA,Gender,Female,20
2014,ECA,Gender,Male,25
2017,ECA,Gender,Female,22
2017,ECA,Gender,Male,27
2021,ECA,Gender,Female,25
2021,ECA,Gender,Male,32
2011,ECS,Gender,Female,9
2011,ECS,Gender,Male,11
2014,ECS,Gender,Female,30
2014,ECS,Gender,Male,39
2017,ECS,Gender,Female,33
2017,ECS,Gender,Male,41
2021,ECS,Gender,Female,37
2021,ECS,Gender,Male,42
2011,ECU,Gender,Female,10
2011,ECU,Gender,Male,11
2014,ECU,Gender,Female,16
2014,ECU,Gender,Male,17
2017,ECU,Gender,Female,11
2017,ECU,Gender,Male,23
2021,ECU,Gender,Female,15
2021,ECU,Gender,Male,32
2011,EGY,Gender,Female,3
2011,EGY,Gender,Male,5
2014,EGY,Gender,Female,5
2014,EGY,Gender,Male,10
2017,EGY,Gender,Female,6
2017,EGY,Gender,Male,11
2021,EGY,Gender,Female,5
2021,EGY,Gender,Male,10
2011,EMU,Gender,Female,10
2011,EMU,Gender,Male,14
2014,EMU,Gender,Female,36
2014,EMU,Gender,Male,48
2017,EMU,Gender,Female,41
2017,EMU,Gender,Male,51
2021,EMU,Gender,Female,48
2021,EMU,Gender,Male,49
2011,ESP,Gender,Female,10
2011,ESP,Gender,Male,14
2014,ESP,Gender,Female,45
2014,ESP,Gender,Male,56
2017,ESP,Gender,Female,44
2017,ESP,Gender,Male,57
2021,ESP,Gender,Female,49
2021,ESP,Gender,Male,55
2011,EST,Gender,Female,7
2011,EST,Gender,Male,8
2014,EST,Gender,Female,33
2014,EST,Gender,Male,32
2017,EST,Gender,Female,30
2017,EST,Gender,Male,35
2021,EST,Gender,Female,33
2021,EST,Gender,Male,34
2014,ETH,Gender,Female,8
2014,ETH,Gender,Male,7
2017,ETH,Gender,Female,9
2017,ETH,Gender,Male,13
2022,ETH,Gender,Female,4
2022,ETH,Gender,Male,5
2011,FIN,Gender,Female,19
2011,FIN,Gender,Male,29
2014,FIN,Gender,Female,55
2014,FIN,Gender,Male,61
2017,FIN,Gender,Female,52
2017,FIN,Gender,Male,56
2021,FIN,Gender,Female,53
2021,FIN,Gender,Male,53
2011,FRA,Gender,Female,17
2011,FRA,Gender,Male,20
2014,FRA,Gender,Female,37
2014,FRA,Gender,Male,49
2017,FRA,Gender,Female,45
2017,FRA,Gender,Male,46
2021,FRA,Gender,Female,44
2021,FRA,Gender,Male,45
2011,GAB,Gender,Female,1
2011,GAB,Gender,Male,3
2014,GAB,Gender,Female,6
2014,GAB,Gender,Male,8
2017,GAB,Gender,Female,6
2017,GAB,Gender,Male,10
2021,GAB,Gender,Female,3
2021,GAB,Gender,Male,8
2011,GBR,Gender,Female,11
2011,GBR,Gender,Male,13
2014,GBR,Gender,Female,56
2014,GBR,Gender,Male,69
2017,GBR,Gender,Female,64
2017,GBR,Gender,Male,65
2021,GBR,Gender,Female,57
2021,GBR,Gender,Male,53
2011,GEO,Gender,Female,12
2011,GEO,Gender,Male,10
2014,GEO,Gender,Female,19
2014,GEO,Gender,Male,22
2017,GEO,Gender,Female,23
2017,GEO,Gender,Male,32
2021,GEO,Gender,Female,23
2021,GEO,Gender,Male,25
2011,GHA,Gender,Female,6
2011,GHA,Gender,Male,6
2014,GHA,Gender,Female,9
2014,GHA,Gender,Male,7
2017,GHA,Gender,Female,10
2017,GHA,Gender,Male,13
2021,GHA,Gender,Female,6
2021,GHA,Gender,Male,9
2011,GIN,Gender,Female,1
2011,GIN,Gender,Male,3
2014,GIN,Gender,Female,2
2014,GIN,Gender,Male,3
2017,GIN,Gender,Female,5
2017,GIN,Gender,Male,6
2021,GIN,Gender,Female,5
2021,GIN,Gender,Male,7
2017,GMB,Gender,Female,5
2017,GMB,Gender,Male,5
2022,GMB,Gender,Female,7
2022,GMB,Gender,Male,4
2011,GRC,Gender,Female,5
2011,GRC,Gender,Male,11
2014,GRC,Gender,Female,14
2014,GRC,Gender,Male,19
2017,GRC,Gender,Female,10
2017,GRC,Gender,Male,13
2021,GRC,Gender,Female,15
2021,GRC,Gender,Male,25
2011,GTM,Gender,Female,11
2011,GTM,Gender,Male,17
2014,GTM,Gender,Female,13
2014,GTM,Gender,Male,17
2017,GTM,Gender,Female,12
2017,GTM,Gender,Male,14
2022,GTM,Gender,Female,10
2022,GTM,Gender,Male,13
2011,HIC,Gender,Female,12
2011,HIC,Gender,Male,16
2014,HIC,Gender,Female,51
2014,HIC,Gender,Male,53
2017,HIC,Gender,Female,53
2017,HIC,Gender,Male,57
2021,HIC,Gender,Female,55
2021,HIC,Gender,Male,56
2011,HKG,Gender,Female,5
2011,HKG,Gender,Male,11
2014,HKG,Gender,Female,59
2014,HKG,Gender,Male,62
2017,HKG,Gender,Female,60
2017,HKG,Gender,Male,65
2021,HKG,Gender,Female,72
2021,HKG,Gender,Male,67
2011,HND,Gender,Female,6
2011,HND,Gender,Male,8
2014,HND,Gender,Female,9
2014,HND,Gender,Male,18
2017,HND,Gender,Female,11
2017,HND,Gender,Male,18
2021,HND,Gender,Female,8
2021,HND,Gender,Male,13
2011,HRV,Gender,Female,15
2011,HRV,Gender,Male,14
2014,HRV,Gender,Female,41
2014,HRV,Gender,Male,43
2017,HRV,Gender,Female,33
2017,HRV,Gender,Male,43
2021,HRV,Gender,Female,28
2021,HRV,Gender,Male,38
2011,HTI,Gender,Female,10
2011,HTI,Gender,Male,7
2014,HTI,Gender,Female,5
2014,HTI,Gender,Male,7
2017,HTI,Gender,Female,13
2017,HTI,Gender,Male,12
2011,HUN,Gender,Female,10
2011,HUN,Gender,Male,8
2014,HUN,Gender,Female,15
2014,HUN,Gender,Male,17
2017,HUN,Gender,Female,13
2017,HUN,Gender,Male,19
2021,HUN,Gender,Female,17
2021,HUN,Gender,Male,21
2011,IDN,Gender,Female,8
2011,IDN,Gender,Male,9
2014,IDN,Gender,Female,12
2014,IDN,Gender,Male,16
2017,IDN,Gender,Female,18
2017,IDN,Gender,Male,19
2021,IDN,Gender,Female,16
2021,IDN,Gender,Male,9
2011,IND,Gender,Female,7
2011,IND,Gender,Male,9
2014,IND,Gender,Female,6
2014,IND,Gender,Male,12
2017,IND,Gender,Female,6
2017,IND,Gender,Male,10
2021,IND,Gender,Female,10
2021,IND,Gender,Male,13
2011,IRL,Gender,Female,14
2011,IRL,Gender,Male,17
2014,IRL,Gender,Female,51
2014,IRL,Gender,Male,50
2017,IRL,Gender,Female,48
2017,IRL,Gender,Male,53
2021,IRL,Gender,Female,57
2021,IRL,Gender,Male,51
2011,IRN,Gender,Female,30
2011,IRN,Gender,Male,31
2014,IRN,Gender,Female,39
2014,IRN,Gender,Male,37
2017,IRN,Gender,Female,28
2017,IRN,Gender,Male,28
2021,IRN,Gender,Female,22
2021,IRN,Gender,Male,28
2011,IRQ,Gender,Female,5
2011,IRQ,Gender,Male,11
2014,IRQ,Gender,Female,3
2014,IRQ,Gender,Male,7
2017,IRQ,Gender,Female,3
2017,IRQ,Gender,Male,3
2021,IRQ,Gender,Female,2
2021,IRQ,Gender,Male,5
2021,ISL,Gender,Female,72
2021,ISL,Gender,Male,75
2011,ISR,Gender,Female,15
2011,ISR,Gender,Male,18
2014,ISR,Gender,Female,80
2014,ISR,Gender,Male,78
2017,ISR,Gender,Female,79
2017,ISR,Gender,Male,79
2021,ISR,Gender,Female,80
2021,ISR,Gender,Male,78
2011,ITA,Gender,Female,3
2011,ITA,Gender,Male,6
2014,ITA,Gender,Female,30
2014,ITA,Gender,Male,50
2017,ITA,Gender,Female,36
2017,ITA,Gender,Male,56
2021,ITA,Gender,Female,56
2021,ITA,Gender,Male,54
2011,JAM,Gender,Female,8
2011,JAM,Gender,Male,8
2014,JAM,Gender,Female,15
2014,JAM,Gender,Male,22
2021,JAM,Gender,Female,10
2021,JAM,Gender,Male,14
2011,JOR,Gender,Female,4
2011,JOR,Gender,Male,5
2014,JOR,Gender,Female,11
2014,JOR,Gender,Male,18
2017,JOR,Gender,Female,14
2017,JOR,Gender,Male,21
2021,JOR,Gender,Female,6
2021,JOR,Gender,Male,13
2011,JPN,Gender,Female,4
2011,JPN,Gender,Male,9
2014,JPN,Gender,Female,60
2014,JPN,Gender,Male,49
2017,JPN,Gender,Female,55
2017,JPN,Gender,Male,53
2021,JPN,Gender,Female,60
2021,JPN,Gender,Male,62
2011,KAZ,Gender,Female,14
2011,KAZ,Gender,Male,12
2014,KAZ,Gender,Female,19
2014,KAZ,Gender,Male,20
2017,KAZ,Gender,Female,27
2017,KAZ,Gender,Male,30
2021,KAZ,Gender,Female,30
2021,KAZ,Gender,Male,29
2011,KEN,Gender,Female,7
2011,KEN,Gender,Male,13
2014,KEN,Gender,Female,14
2014,KEN,Gender,Male,18
2017,KEN,Gender,Female,14
2017,KEN,Gender,Male,25
2021,KEN,Gender,Female,19
2021,KEN,Gender,Male,25
2011,KGZ,Gender,Female,11
2011,KGZ,Gender,Male,11
2014,KGZ,Gender,Female,14
2014,KGZ,Gender,Male,15
2017,KGZ,Gender,Female,10
2017,KGZ,Gender,Male,10
2021,KGZ,Gender,Female,16
2021,KGZ,Gender,Male,19
2011,KHM,Gender,Female,20
2011,KHM,Gender,Male,19
2014,KHM,Gender,Female,30
2014,KHM,Gender,Male,26
2017,KHM,Gender,Female,30
2017,KHM,Gender,Male,23
2021,KHM,Gender,Female,34
2021,KHM,Gender,Male,28
2011,KOR,Gender,Female,13
2011,KOR,Gender,Male,20
2014,KOR,Gender,Female,61
2014,KOR,Gender,Male,53
2017,KOR,Gender,Female,66
2017,KOR,Gender,Male,60
2021,KOR,Gender,Female,64
2021,KOR,Gender,Male,73
2011,KWT,Gender,Female,17
2011,KWT,Gender,Male,24
2014,KWT,Gender,Female,27
2014,KWT,Gender,Male,33
2017,KWT,Gender,Female,26
2017,KWT,Gender,Male,30
2011,LAC,Gender,Female,7
2011,LAC,Gender,Male,8
2014,LAC,Gender,Female,22
2014,LAC,Gender,Male,28
2017,LAC,Gender,Female,18
2017,LAC,Gender,Male,24
2021,LAC,Gender,Female,24
2021,LAC,Gender,Male,35
2011,LAO,Gender,Female,17
2011,LAO,Gender,Male,19
2017,LAO,Gender,Female,8
2017,LAO,Gender,Male,10
2021,LAO,Gender,Female,10
2021,LAO,Gender,Male,8
2011,LBN,Gender,Female,8
2011,LBN,Gender,Male,14
2014,LBN,Gender,Female,14
2014,LBN,Gender,Male,28
2017,LBN,Gender,Female,17
2017,LBN,Gender,Male,28
2021,LBN,Gender,Female,2
2021,LBN,Gender,Male,5
2011,LBR,Gender,Female,6
2011,LBR,Gender,Male,7
2017,LBR,Gender,Female,7
2017,LBR,Gender,Male,9
2021,LBR,Gender,Female,13
2021,LBR,Gender,Male,18
2017,LBY,Gender,Female,3
2017,LBY,Gender,Male,13
2011,LCN,Gender,Female,7
2011,LCN,Gender,Male,8
2014,LCN,Gender,Female,22
2014,LCN,Gender,Male,29
2017,LCN,Gender,Female,19
2017,LCN,Gender,Male,24
2021,LCN,Gender,Female,24
2021,LCN,Gender,Male,35
2011,LIC,Gender,Female,4
2011,LIC,Gender,Male,5
2014,LIC,Gender,Female,5
2014,LIC,Gender,Male,6
2017,LIC,Gender,Female,7
2017,LIC,Gender,Male,9
2021,LIC,Gender,Female,8
2021,LIC,Gender,Male,10
2011,LKA,Gender,Female,19
2011,LKA,Gender,Male,16
2014,LKA,Gender,Female,19
2014,LKA,Gender,Male,21
2017,LKA,Gender,Female,17
2017,LKA,Gender,Male,18
2021,LKA,Gender,Female,21
2021,LKA,Gender,Male,21
2011,LMC,Gender,Female,8
2011,LMC,Gender,Male,9
2014,LMC,Gender,Female,9
2014,LMC,Gender,Male,12
2017,LMC,Gender,Female,9
2017,LMC,Gender,Male,11
2021,LMC,Gender,Female,11
2021,LMC,Gender,Male,12
2011,LMY,Gender,Female,8
2011,LMY,Gender,Male,9
2014,LMY,Gender,Female,14
2014,LMY,Gender,Male,17
2017,LMY,Gender,Female,13
2017,LMY,Gender,Male,17
2021,LMY,Gender,Female,20
2021,LMY,Gender,Male,23
2011,LSO,Gender,Female,3
2011,LSO,Gender,Male,3
2017,LSO,Gender,Female,5
2017,LSO,Gender,Male,6
2022,LSO,Gender,Female,12
2022,LSO,Gender,Male,13
2011,LTU,Gender,Female,6
2011,LTU,Gender,Male,6
2014,LTU,Gender,Female,13
2014,LTU,Gender,Male,17
2017,LTU,Gender,Female,19
2017,LTU,Gender,Male,22
2021,LTU,Gender,Female,10
2021,LTU,Gender,Male,14
2011,LUX,Gender,Female,16
2011,LUX,Gender,Male,19
2014,LUX,Gender,Female,68
2014,LUX,Gender,Male,69
2017,LUX,Gender,Female,70
2017,LUX,Gender,Male,75
2011,LVA,Gender,Female,8
2011,LVA,Gender,Male,5
2014,LVA,Gender,Female,26
2014,LVA,Gender,Male,32
2017,LVA,Gender,Female,19
2017,LVA,Gender,Male,19
2021,LVA,Gender,Female,19
2021,LVA,Gender,Male,28
2017,MAR,Gender,Female,2
2017,MAR,Gender,Male,4
2021,MAR,Gender,Female,4
2021,MAR,Gender,Male,6
2011,MDA,Gender,Female,7
2011,MDA,Gender,Male,6
2014,MDA,Gender,Female,10
2014,MDA,Gender,Male,10
2017,MDA,Gender,Female,18
2017,MDA,Gender,Male,23
2021,MDA,Gender,Female,13
2021,MDA,Gender,Male,13
2011,MDG,Gender,Female,2
2011,MDG,Gender,Male,3
2014,MDG,Gender,Female,2
2014,MDG,Gender,Male,2
2017,MDG,Gender,Female,3
2017,MDG,Gender,Male,4
2022,MDG,Gender,Female,6
2022,MDG,Gender,Male,6
2017,MDV,Gender,Female,15
2017,MDV,Gender,Male,25
2011,MEA,Gender,Female,10
2011,MEA,Gender,Male,13
2017,MEA,Gender,Female,10
2017,MEA,Gender,Male,15
2021,MEA,Gender,Female,13
2021,MEA,Gender,Male,17
2011,MEX,Gender,Female,7
2011,MEX,Gender,Male,8
2014,MEX,Gender,Female,15
2014,MEX,Gender,Male,22
2017,MEX,Gender,Female,10
2017,MEX,Gender,Male,14
2022,MEX,Gender,Female,14
2022,MEX,Gender,Male,17
2011,MIC,Gender,Female,8
2011,MIC,Gender,Male,9
2014,MIC,Gender,Female,14
2014,MIC,Gender,Male,18
2017,MIC,Gender,Female,14
2017,MIC,Gender,Male,17
2021,MIC,Gender,Female,21
2021,MIC,Gender,Male,24
2011,MKD,Gender,Female,10
2011,MKD,Gender,Male,11
2014,MKD,Gender,Female,21
2014,MKD,Gender,Male,29
2017,MKD,Gender,Female,19
2017,MKD,Gender,Male,22
2021,MKD,Gender,Female,20
2021,MKD,Gender,Male,24
2011,MLI,Gender,Female,2
2011,MLI,Gender,Male,6
2014,MLI,Gender,Female,2
2014,MLI,Gender,Male,4
2017,MLI,Gender,Female,5
2017,MLI,Gender,Male,11
2021,MLI,Gender,Female,12
2021,MLI,Gender,Male,10
2011,MLT,Gender,Female,7
2011,MLT,Gender,Male,13
2014,MLT,Gender,Female,32
2014,MLT,Gender,Male,42
2017,MLT,Gender,Female,41
2017,MLT,Gender,Male,46
2021,MLT,Gender,Female,33
2021,MLT,Gender,Male,45
2014,MMR,Gender,Female,12
2014,MMR,Gender,Male,20
2017,MMR,Gender,Female,19
2017,MMR,Gender,Male,19
2021,MMR,Gender,Female,7
2021,MMR,Gender,Male,7
2011,MNA,Gender,Female,11
2011,MNA,Gender,Male,13
2017,MNA,Gender,Female,8
2017,MNA,Gender,Male,11
2021,MNA,Gender,Female,9
2021,MNA,Gender,Male,13
2011,MNE,Gender,Female,20
2011,MNE,Gender,Male,24
2014,MNE,Gender,Female,27
2014,MNE,Gender,Male,32
2017,MNE,Gender,Female,22
2017,MNE,Gender,Male,26
2011,MNG,Gender,Female,24
2011,MNG,Gender,Male,25
2014,MNG,Gender,Female,34
2014,MNG,Gender,Male,38
2017,MNG,Gender,Female,30
2017,MNG,Gender,Male,31
2021,MNG,Gender,Female,34
2021,MNG,Gender,Male,35
2017,MOZ,Gender,Female,10
2017,MOZ,Gender,Male,12
2021,MOZ,Gender,Female,7
2021,MOZ,Gender,Male,14
2011,MRT,Gender,Female,7
2011,MRT,Gender,Male,8
2014,MRT,Gender,Female,8
2014,MRT,Gender,Male,10
2017,MRT,Gender,Female,7
2017,MRT,Gender,Male,11
2022,MRT,Gender,Female,7
2022,MRT,Gender,Male,15
2011,MUS,Gender,Female,9
2011,MUS,Gender,Male,20
2014,MUS,Gender,Female,18
2014,MUS,Gender,Male,33
2017,MUS,Gender,Female,15
2017,MUS,Gender,Male,32
2021,MUS,Gender,Female,16
2021,MUS,Gender,Male,25
2011,MWI,Gender,Female,12
2011,MWI,Gender,Male,6
2014,MWI,Gender,Female,8
2014,MWI,Gender,Male,6
2017,MWI,Gender,Female,8
2017,MWI,Gender,Male,9
2021,MWI,Gender,Female,9
2021,MWI,Gender,Male,7
2011,MYS,Gender,Female,10
2011,MYS,Gender,Male,12
2014,MYS,Gender,Female,25
2014,MYS,Gender,Male,36
2017,MYS,Gender,Female,21
2017,MYS,Gender,Male,26
2021,MYS,Gender,Female,13
2021,MYS,Gender,Male,14
2011,NAC,Gender,Female,18
2011,NAC,Gender,Male,22
2014,NAC,Gender,Female,68
2014,NAC,Gender,Male,64
2017,NAC,Gender,Female,69
2017,NAC,Gender,Male,71
2021,NAC,Gender,Female,68
2021,NAC,Gender,Male,67
2014,NAM,Gender,Female,10
2014,NAM,Gender,Male,14
2017,NAM,Gender,Female,15
2017,NAM,Gender,Male,19
2021,NAM,Gender,Female,17
2021,NAM,Gender,Male,25
2011,NER,Gender,Female,2
2011,NER,Gender,Male,1
2014,NER,Gender,Female,2
2014,NER,Gender,Male,3
2017,NER,Gender,Female,4
2017,NER,Gender,Male,4
2022,NER,Gender,Female,4
2022,NER,Gender,Male,2
2011,NGA,Gender,Female,2
2011,NGA,Gender,Male,2
2014,NGA,Gender,Female,5
2014,NGA,Gender,Male,9
2017,NGA,Gender,Female,5
2017,NGA,Gender,Male,6
2021,NGA,Gender,Female,6
2021,NGA,Gender,Male,7
2011,NIC,Gender,Female,7
2011,NIC,Gender,Male,9
2014,NIC,Gender,Female,17
2014,NIC,Gender,Male,14
2017,NIC,Gender,Female,13
2017,NIC,Gender,Male,14
2021,NIC,Gender,Female,13
2021,NIC,Gender,Male,11
2011,NLD,Gender,Female,9
2011,NLD,Gender,Male,17
2014,NLD,Gender,Female,25
2014,NLD,Gender,Male,45
2017,NLD,Gender,Female,30
2017,NLD,Gender,Male,45
2021,NLD,Gender,Female,29
2021,NLD,Gender,Male,40
2014,NOR,Gender,Female,60
2014,NOR,Gender,Male,65
2017,NOR,Gender,Female,68
2017,NOR,Gender,Male,71
2021,NOR,Gender,Female,67
2021,NOR,Gender,Male,67
2011,NPL,Gender,Female,10
2011,NPL,Gender,Male,12
2014,NPL,Gender,Female,10
2014,NPL,Gender,Male,15
2017,NPL,Gender,Female,14
2017,NPL,Gender,Male,13
2021,NPL,Gender,Female,13
2021,NPL,Gender,Male,16
2011,NZL,Gender,Female,25
2011,NZL,Gender,Male,28
2014,NZL,Gender,Female,74
2014,NZL,Gender,Male,63
2017,NZL,Gender,Female,69
2017,NZL,Gender,Male,64
2021,NZL,Gender,Female,61
2021,NZL,Gender,Male,60
2011,OED,Gender,Female,12
2011,OED,Gender,Male,16
2014,OED,Gender,Female,52
2014,OED,Gender,Male,54
2017,OED,Gender,Female,54
2017,OED,Gender,Male,59
2021,OED,Gender,Female,56
2021,OED,Gender,Male,58
2011,OMN,Gender,Female,6
2011,OMN,Gender,Male,12
2011,PAK,Gender,Female,2
2011,PAK,Gender,Male,1
2014,PAK,Gender,Male,3
2017,PAK,Gender,Female,2
2017,PAK,Gender,Male,4
2021,PAK,Gender,Female,3
2021,PAK,Gender,Male,4
2011,PAN,Gender,Female,8
2011,PAN,Gender,Male,11
2014,PAN,Gender,Female,17
2014,PAN,Gender,Male,18
2017,PAN,Gender,Female,11
2017,PAN,Gender,Male,15
2021,PAN,Gender,Female,7
2021,PAN,Gender,Male,14
2011,PER,Gender,Female,12
2011,PER,Gender,Male,13
2014,PER,Gender,Female,16
2014,PER,Gender,Male,20
2017,PER,Gender,Female,16
2017,PER,Gender,Male,22
2021,PER,Gender,Female,21
2021,PER,Gender,Male,23
2011,PHL,Gender,Female,13
2011,PHL,Gender,Male,8
2014,PHL,Gender,Female,15
2014,PHL,Gender,Male,11
2017,PHL,Gender,Female,11
2017,PHL,Gender,Male,10
2021,PHL,Gender,Female,15
2021,PHL,Gender,Male,21
2011,POL,Gender,Female,8
2011,POL,Gender,Male,12
2014,POL,Gender,Female,22
2014,POL,Gender,Male,32
2017,POL,Gender,Female,27
2017,POL,Gender,Male,35
2021,POL,Gender,Female,26
2021,POL,Gender,Male,39
2014,PRI,Gender,Female,24
2014,PRI,Gender,Male,31
2011,PRT,Gender,Female,6
2011,PRT,Gender,Male,10
2014,PRT,Gender,Female,24
2014,PRT,Gender,Male,28
2017,PRT,Gender,Female,25
2017,PRT,Gender,Male,33
2021,PRT,Gender,Female,23
2021,PRT,Gender,Male,39
2011,PRY,Gender,Female,13
2011,PRY,Gender,Male,13
2017,PRY,Gender,Female,13
2017,PRY,Gender,Male,18
2021,PRY,Gender,Female,13
2021,PRY,Gender,Male,11
2011,PSE,Gender,Female,2
2011,PSE,Gender,Male,6
2014,PSE,Gender,Female,3
2014,PSE,Gender,Male,6
2017,PSE,Gender,Female,4
2017,PSE,Gender,Male,11
2021,PSE,Gender,Female,4
2021,PSE,Gender,Male,6
2011,QAT,Gender,Female,10
2011,QAT,Gender,Male,14
2011,ROU,Gender,Female,7
2011,ROU,Gender,Male,10
2014,ROU,Gender,Female,18
2014,ROU,Gender,Male,20
2017,ROU,Gender,Female,18
2017,ROU,Gender,Male,22
2021,ROU,Gender,Female,15
2021,ROU,Gender,Male,23
2011,RUS,Gender,Female,7
2011,RUS,Gender,Male,8
2014,RUS,Gender,Female,23
2014,RUS,Gender,Male,21
2017,RUS,Gender,Female,22
2017,RUS,Gender,Male,24
2021,RUS,Gender,Female,29
2021,RUS,Gender,Male,30
2011,RWA,Gender,Female,8
2011,RWA,Gender,Male,9
2014,RWA,Gender,Female,6
2014,RWA,Gender,Male,11
2017,RWA,Gender,Female,6
2017,RWA,Gender,Male,10
2011,SAS,Gender,Female,8
2011,SAS,Gender,Male,9
2014,SAS,Gender,Female,6
2014,SAS,Gender,Male,11
2017,SAS,Gender,Female,6
2017,SAS,Gender,Male,9
2021,SAS,Gender,Female,10
2021,SAS,Gender,Male,12
2011,SAU,Gender,Female,1
2011,SAU,Gender,Male,3
2014,SAU,Gender,Female,8
2014,SAU,Gender,Male,24
2017,SAU,Gender,Female,10
2017,SAU,Gender,Male,28
2021,SAU,Gender,Female,29
2021,SAU,Gender,Male,35
2011,SDN,Gender,Female,2
2011,SDN,Gender,Male,2
2014,SDN,Gender,Female,3
2014,SDN,Gender,Male,5
2011,SEN,Gender,Female,2
2011,SEN,Gender,Male,5
2014,SEN,Gender,Female,3
2014,SEN,Gender,Male,5
2017,SEN,Gender,Female,8
2017,SEN,Gender,Male,8
2021,SEN,Gender,Female,11
2021,SEN,Gender,Male,9
2011,SGP,Gender,Female,6
2011,SGP,Gender,Male,14
2014,SGP,Gender,Female,38
2014,SGP,Gender,Male,37
2017,SGP,Gender,Female,48
2017,SGP,Gender,Male,46
2021,SGP,Gender,Female,41
2021,SGP,Gender,Male,45
2011,SLE,Gender,Female,6
2011,SLE,Gender,Male,6
2014,SLE,Gender,Female,3
2014,SLE,Gender,Male,5
2017,SLE,Gender,Female,6
2017,SLE,Gender,Male,4
2021,SLE,Gender,Female,5
2021,SLE,Gender,Male,4
2011,SLV,Gender,Female,3
2011,SLV,Gender,Male,5
2014,SLV,Gender,Female,17
2014,SLV,Gender,Male,24
2017,SLV,Gender,Female,10
2017,SLV,Gender,Male,14
2021,SLV,Gender,Female,11
2021,SLV,Gender,Male,10
2014,SOM,Gender,Female,1
2014,SOM,Gender,Male,3
2011,SRB,Gender,Female,14
2011,SRB,Gender,Male,10
2014,SRB,Gender,Female,19
2014,SRB,Gender,Male,21
2017,SRB,Gender,Female,20
2017,SRB,Gender,Male,20
2021,SRB,Gender,Female,21
2021,SRB,Gender,Male,20
2011,SSA,Gender,Female,4
2011,SSA,Gender,Male,5
2014,SSA,Gender,Female,7
2014,SSA,Gender,Male,8
2017,SSA,Gender,Female,7
2017,SSA,Gender,Male,10
2021,SSA,Gender,Female,9
2021,SSA,Gender,Male,11
2017,SSD,Gender,Female,2
2017,SSD,Gender,Male,5
2021,SSD,Gender,Female,3
2021,SSD,Gender,Male,2
2011,SSF,Gender,Female,4
2011,SSF,Gender,Male,5
2014,SSF,Gender,Female,7
2014,SSF,Gender,Male,8
2017,SSF,Gender,Female,7
2017,SSF,Gender,Male,10
2021,SSF,Gender,Female,9
2021,SSF,Gender,Male,11
2011,SVK,Gender,Female,10
2011,SVK,Gender,Male,13
2014,SVK,Gender,Female,28
2014,SVK,Gender,Male,24
2017,SVK,Gender,Female,27
2017,SVK,Gender,Male,32
2021,SVK,Gender,Female,30
2021,SVK,Gender,Male,39
2011,SVN,Gender,Female,12
2011,SVN,Gender,Male,14
2014,SVN,Gender,Female,34
2014,SVN,Gender,Male,36
2017,SVN,Gender,Female,36
2017,SVN,Gender,Male,44
2021,SVN,Gender,Female,37
2021,SVN,Gender,Male,48
2011,SWE,Gender,Female,22
2011,SWE,Gender,Male,24
2014,SWE,Gender,Female,45
2014,SWE,Gender,Male,54
2017,SWE,Gender,Female,38
2017,SWE,Gender,Male,49
2021,SWE,Gender,Female,45
2021,SWE,Gender,Male,52
2011,SWZ,Gender,Female,10
2011,SWZ,Gender,Male,13
2022,SWZ,Gender,Female,9
2022,SWZ,Gender,Male,10
2011,SYR,Gender,Female,11
2011,SYR,Gender,Male,15
2011,TCD,Gender,Female,6
2011,TCD,Gender,Male,6
2014,TCD,Gender,Female,1
2014,TCD,Gender,Male,3
2017,TCD,Gender,Female,2
2017,TCD,Gender,Male,6
2022,TCD,Gender,Female,8
2022,TCD,Gender,Male,9
2011,TGO,Gender,Female,4
2011,TGO,Gender,Male,3
2014,TGO,Gender,Female,5
2014,TGO,Gender,Male,3
2017,TGO,Gender,Female,9
2017,TGO,Gender,Male,9
2021,TGO,Gender,Female,7
2021,TGO,Gender,Male,8
2011,THA,Gender,Female,18
2011,THA,Gender,Male,21
2014,THA,Gender,Female,16
2014,THA,Gender,Male,20
2017,THA,Gender,Female,22
2017,THA,Gender,Male,19
2021,THA,Gender,Female,23
2021,THA,Gender,Male,34
2011,TJK,Gender,Female,3
2011,TJK,Gender,Male,6
2014,TJK,Gender,Female,3
2014,TJK,Gender,Male,5
2017,TJK,Gender,Female,14
2017,TJK,Gender,Male,17
2021,TJK,Gender,Female,12
2021,TJK,Gender,Male,13
2011,TKM,Gender,Female,1
2011,TKM,Gender,Male,1
2017,TKM,Gender,Female,7
2017,TKM,Gender,Male,7
2011,TTO,Gender,Female,7
2011,TTO,Gender,Male,10
2017,TTO,Gender,Female,20
2017,TTO,Gender,Male,35
2014,TUN,Gender,Female,9
2014,TUN,Gender,Male,15
2017,TUN,Gender,Female,7
2017,TUN,Gender,Male,16
