year,year_max,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2008,2011,GIN,Total ,176.4632091,,,,
2012,2015,GIN,Total ,241.7351788,,,,
2016,2019,GIN,Total ,333.1866203,,,,
2004,2007,GIN,Expansion,27.66885895,,,,
2008,2011,GIN,Expansion,55.85032885,,,,
2012,2015,GIN,Expansion,118.8775152,,,,
2016,2019,GIN,Expansion,208.6011231,,,,
2004,2007,GIN,Liberated ,22.32229092,,,,
2008,2011,GIN,Liberated ,27.16059228,,,,
2012,2015,GIN,Liberated ,24.91580885,,,,
2016,2019,GIN,Liberated ,23.18797531,,,,
2004,2007,GIN,Stable ,125.4511816,,,,
2008,2011,GIN,Stable ,120.6128802,,,,
2012,2015,GIN,Stable ,122.8576637,,,,
2016,2019,GIN,Stable ,124.5854972,,,,
2000,2003,GLP,Total ,10.71259466,,,,
2004,2007,GLP,Total ,9.225486164,,,,
2008,2011,GLP,Total ,9.918375955,,,,
2012,2015,GLP,Total ,12.47381412,,,,
2016,2019,GLP,Total ,14.27245767,,,,
2004,2007,GLP,Expansion,1.909010671,,,,
2008,2011,GLP,Expansion,3.032801327,,,,
2012,2015,GLP,Expansion,5.141921192,,,,
2016,2019,GLP,Expansion,7.020559805,,,,
2004,2007,GLP,Liberated ,3.396119164,,,,
2008,2011,GLP,Liberated ,3.827020028,,,,
2012,2015,GLP,Liberated ,3.380701727,,,,
2016,2019,GLP,Liberated ,3.460696796,,,,
2004,2007,GLP,Stable ,7.316475493,,,,
2008,2011,GLP,Stable ,6.885574628,,,,
2012,2015,GLP,Stable ,7.33189293,,,,
2016,2019,GLP,Stable ,7.251897861,,,,
2000,2003,GMB,Total ,247.6616525,,,,
2004,2007,GMB,Total ,252.1596972,,,,
2008,2011,GMB,Total ,257.6461661,,,,
2012,2015,GMB,Total ,270.5485496,,,,
2016,2019,GMB,Total ,281.9218885,,,,
2004,2007,GMB,Expansion,17.59894138,,,,
2008,2011,GMB,Expansion,26.74733292,,,,
2012,2015,GMB,Expansion,38.33718605,,,,
2016,2019,GMB,Expansion,50.97802846,,,,
2004,2007,GMB,Liberated ,13.10089671,,,,
2008,2011,GMB,Liberated ,16.76281939,,,,
2012,2015,GMB,Liberated ,15.45028898,,,,
2016,2019,GMB,Liberated ,16.71779254,,,,
2004,2007,GMB,Stable ,234.5607558,,,,
2008,2011,GMB,Stable ,230.8988332,,,,
2012,2015,GMB,Stable ,232.2113636,,,,
2016,2019,GMB,Stable ,230.94386,,,,
2000,2003,GNB,Total ,34.20037924,,,,
2004,2007,GNB,Total ,36.0746861,,,,
2008,2011,GNB,Total ,39.81811039,,,,
2012,2015,GNB,Total ,46.53917914,,,,
2016,2019,GNB,Total ,60.26793559,,,,
2004,2007,GNB,Expansion,7.696662807,,,,
2008,2011,GNB,Expansion,13.3157194,,,,
2012,2015,GNB,Expansion,21.23841755,,,,
2016,2019,GNB,Expansion,35.76206555,,,,
2004,2007,GNB,Liberated ,5.822355957,,,,
2008,2011,GNB,Liberated ,7.697988258,,,,
2012,2015,GNB,Liberated ,8.899617658,,,,
2016,2019,GNB,Liberated ,9.694509206,,,,
2004,2007,GNB,Stable ,28.37802329,,,,
2008,2011,GNB,Stable ,26.50239099,,,,
2012,2015,GNB,Stable ,25.30076159,,,,
2016,2019,GNB,Stable ,24.50587004,,,,
2008,2011,GNQ,Total ,0.000845679,,,,
2012,2015,GNQ,Total ,0.000999464,,,,
2016,2019,GNQ,Total ,0.002152887,,,,
2008,2011,GNQ,Expansion,0.000845679,,,,
2012,2015,GNQ,Expansion,0.000999464,,,,
2016,2019,GNQ,Expansion,0.002152887,,,,
2000,2003,GRC,Total ,2322.328502,,,,
2004,2007,GRC,Total ,2203.997548,,,,
2008,2011,GRC,Total ,2167.352192,,,,
2012,2015,GRC,Total ,2111.997594,,,,
2016,2019,GRC,Total ,2047.432961,,,,
2004,2007,GRC,Expansion,46.57224021,,,,
2008,2011,GRC,Expansion,76.27288705,,,,
2012,2015,GRC,Expansion,88.68992568,,,,
2016,2019,GRC,Expansion,110.2539176,,,,
2004,2007,GRC,Liberated ,164.9031949,,,,
2008,2011,GRC,Liberated ,231.2491978,,,,
2012,2015,GRC,Liberated ,299.0208341,,,,
2016,2019,GRC,Liberated ,385.1494589,,,,
2004,2007,GRC,Stable ,2157.425307,,,,
2008,2011,GRC,Stable ,2091.079305,,,,
2012,2015,GRC,Stable ,2023.307668,,,,
2016,2019,GRC,Stable ,1937.179043,,,,
2000,2003,GTM,Total ,287.73554,,,,
2004,2007,GTM,Total ,303.5670032,,,,
2008,2011,GTM,Total ,329.9035282,,,,
2012,2015,GTM,Total ,362.2945555,,,,
2016,2019,GTM,Total ,350.196635,,,,
2004,2007,GTM,Expansion,56.79200147,,,,
2008,2011,GTM,Expansion,94.41722231,,,,
2012,2015,GTM,Expansion,137.3905871,,,,
2016,2019,GTM,Expansion,157.07238,,,,
2004,2007,GTM,Liberated ,40.96053826,,,,
2008,2011,GTM,Liberated ,52.24923413,,,,
2012,2015,GTM,Liberated ,62.83157149,,,,
2016,2019,GTM,Liberated ,94.61128498,,,,
2004,2007,GTM,Stable ,246.7750017,,,,
2008,2011,GTM,Stable ,235.4863058,,,,
2012,2015,GTM,Stable ,224.9039685,,,,
2016,2019,GTM,Stable ,193.124255,,,,
2000,2003,GUF,Total ,5.073932599,,,,
2004,2007,GUF,Total ,4.839785022,,,,
2008,2011,GUF,Total ,3.510557739,,,,
2012,2015,GUF,Total ,1.947143583,,,,
2016,2019,GUF,Total ,1.102679514,,,,
2004,2007,GUF,Expansion,0.052144931,,,,
2008,2011,GUF,Expansion,0.053293464,,,,
2012,2015,GUF,Expansion,0.011715018,,,,
2016,2019,GUF,Expansion,0.016929189,,,,
2004,2007,GUF,Liberated ,0.286292507,,,,
2008,2011,GUF,Liberated ,1.616668324,,,,
2012,2015,GUF,Liberated ,3.138504033,,,,
2016,2019,GUF,Liberated ,3.988182273,,,,
2004,2007,GUF,Stable ,4.787640091,,,,
2008,2011,GUF,Stable ,3.457264275,,,,
2012,2015,GUF,Stable ,1.935428566,,,,
2016,2019,GUF,Stable ,1.085750325,,,,
2000,2003,GUY,Total ,120.5495571,,,,
2004,2007,GUY,Total ,116.9220164,,,,
2008,2011,GUY,Total ,124.4888632,,,,
2012,2015,GUY,Total ,143.3833839,,,,
2016,2019,GUY,Total ,141.7128068,,,,
2004,2007,GUY,Expansion,12.24446301,,,,
2008,2011,GUY,Expansion,23.2914078,,,,
2012,2015,GUY,Expansion,40.15299345,,,,
2016,2019,GUY,Expansion,46.01638681,,,,
2004,2007,GUY,Liberated ,15.8720037,,,,
2008,2011,GUY,Liberated ,19.35210166,,,,
2012,2015,GUY,Liberated ,17.31916668,,,,
2016,2019,GUY,Liberated ,24.85313709,,,,
2004,2007,GUY,Stable ,104.6775534,,,,
2008,2011,GUY,Stable ,101.1974554,,,,
2012,2015,GUY,Stable ,103.2303904,,,,
2016,2019,GUY,Stable ,95.69642,,,,
2000,2003,HKG,Total ,0.141838019,,,,
2004,2007,HKG,Total ,0.038617398,,,,
2008,2011,HKG,Total ,0.038194504,,,,
2012,2015,HKG,Total ,0.037620617,,,,
2016,2019,HKG,Total ,0.073100351,,,,
2004,2007,HKG,Expansion,0.009262392,,,,
2008,2011,HKG,Expansion,0.018528408,,,,
2012,2015,HKG,Expansion,0.022801386,,,,
2016,2019,HKG,Expansion,0.057711926,,,,
2004,2007,HKG,Liberated ,0.112483013,,,,
2008,2011,HKG,Liberated ,0.122171923,,,,
2012,2015,HKG,Liberated ,0.127018787,,,,
2016,2019,HKG,Liberated ,0.126449594,,,,
2004,2007,HKG,Stable ,0.029355006,,,,
2008,2011,HKG,Stable ,0.019666096,,,,
2012,2015,HKG,Stable ,0.014819231,,,,
2016,2019,HKG,Stable ,0.015388424,,,,
2000,2003,HND,Total ,93.03913844,,,,
2004,2007,HND,Total ,75.23522213,,,,
2008,2011,HND,Total ,82.76240785,,,,
2012,2015,HND,Total ,96.97800926,,,,
2016,2019,HND,Total ,114.6671837,,,,
2004,2007,HND,Expansion,11.89696423,,,,
2008,2011,HND,Expansion,23.77656413,,,,
2012,2015,HND,Expansion,37.69636065,,,,
2016,2019,HND,Expansion,55.96419202,,,,
2004,2007,HND,Liberated ,29.70088054,,,,
2008,2011,HND,Liberated ,34.05329473,,,,
2012,2015,HND,Liberated ,33.75748983,,,,
2016,2019,HND,Liberated ,34.33614673,,,,
2004,2007,HND,Stable ,63.3382579,,,,
2008,2011,HND,Stable ,58.98584372,,,,
2012,2015,HND,Stable ,59.28164861,,,,
2016,2019,HND,Stable ,58.70299171,,,,
2000,2003,HRV,Total ,923.2972133,,,,
2004,2007,HRV,Total ,908.2406442,,,,
2008,2011,HRV,Total ,918.1637606,,,,
2012,2015,HRV,Total ,922.7484789,,,,
2016,2019,HRV,Total ,916.2174693,,,,
2004,2007,HRV,Expansion,36.24530499,,,,
2008,2011,HRV,Expansion,61.30259732,,,,
2012,2015,HRV,Expansion,75.9633868,,,,
2016,2019,HRV,Expansion,87.93259847,,,,
2004,2007,HRV,Liberated ,51.30187409,,,,
2008,2011,HRV,Liberated ,66.43605003,,,,
2012,2015,HRV,Liberated ,76.51212113,,,,
2016,2019,HRV,Liberated ,95.01234242,,,,
2004,2007,HRV,Stable ,871.9953392,,,,
2008,2011,HRV,Stable ,856.8611632,,,,
2012,2015,HRV,Stable ,846.7850921,,,,
2016,2019,HRV,Stable ,828.2848709,,,,
2000,2003,HTI,Total ,72.93133304,,,,
2004,2007,HTI,Total ,65.67031083,,,,
2008,2011,HTI,Total ,70.57558592,,,,
2012,2015,HTI,Total ,77.15414053,,,,
2016,2019,HTI,Total ,86.95901838,,,,
2004,2007,HTI,Expansion,13.17906341,,,,
2008,2011,HTI,Expansion,21.29589544,,,,
2012,2015,HTI,Expansion,29.16715778,,,,
2016,2019,HTI,Expansion,40.81361192,,,,
2004,2007,HTI,Liberated ,20.44008562,,,,
2008,2011,HTI,Liberated ,23.65164257,,,,
2012,2015,HTI,Liberated ,24.94435029,,,,
2016,2019,HTI,Liberated ,26.78592659,,,,
2004,2007,HTI,Stable ,52.49124742,,,,
2008,2011,HTI,Stable ,49.27969047,,,,
2012,2015,HTI,Stable ,47.98698276,,,,
2016,2019,HTI,Stable ,46.14540646,,,,
2000,2003,HUN,Total ,4689.401446,,,,
2004,2007,HUN,Total ,4657.428651,,,,
2008,2011,HUN,Total ,4641.993255,,,,
2012,2015,HUN,Total ,4646.162319,,,,
2016,2019,HUN,Total ,4576.699279,,,,
2004,2007,HUN,Expansion,144.4681172,,,,
2008,2011,HUN,Expansion,212.0714749,,,,
2012,2015,HUN,Expansion,258.559748,,,,
2016,2019,HUN,Expansion,289.5669104,,,,
2004,2007,HUN,Liberated ,176.4409117,,,,
2008,2011,HUN,Liberated ,259.4796658,,,,
2012,2015,HUN,Liberated ,301.7988747,,,,
2016,2019,HUN,Liberated ,402.2690776,,,,
2004,2007,HUN,Stable ,4512.960534,,,,
2008,2011,HUN,Stable ,4429.92178,,,,
2012,2015,HUN,Stable ,4387.602571,,,,
2016,2019,HUN,Stable ,4287.132368,,,,
2000,2003,IDN,Total ,6901.392985,,,,
2004,2007,IDN,Total ,7144.455907,,,,
2008,2011,IDN,Total ,7355.971513,,,,
2012,2015,IDN,Total ,8017.926471,,,,
2016,2019,IDN,Total ,8767.391305,,,,
2004,2007,IDN,Expansion,645.8362151,,,,
2008,2011,IDN,Expansion,1079.789379,,,,
2012,2015,IDN,Expansion,1805.655344,,,,
2016,2019,IDN,Expansion,2640.335495,,,,
2004,2007,IDN,Liberated ,402.7732931,,,,
2008,2011,IDN,Liberated ,625.2108511,,,,
2012,2015,IDN,Liberated ,689.1218572,,,,
2016,2019,IDN,Liberated ,774.3371746,,,,
2004,2007,IDN,Stable ,6498.619692,,,,
2008,2011,IDN,Stable ,6276.182134,,,,
2012,2015,IDN,Stable ,6212.271128,,,,
2016,2019,IDN,Stable ,6127.05581,,,,
2000,2003,IMN,Total ,7.811211189,,,,
2004,2007,IMN,Total ,7.121259815,,,,
2008,2011,IMN,Total ,7.287358747,,,,
2012,2015,IMN,Total ,6.937286557,,,,
2016,2019,IMN,Total ,7.474858842,,,,
2004,2007,IMN,Expansion,1.136024142,,,,
2008,2011,IMN,Expansion,2.059607832,,,,
2012,2015,IMN,Expansion,2.212907741,,,,
2016,2019,IMN,Expansion,2.883982495,,,,
2004,2007,IMN,Liberated ,1.825975516,,,,
2008,2011,IMN,Liberated ,2.583460273,,,,
2012,2015,IMN,Liberated ,3.086832373,,,,
2016,2019,IMN,Liberated ,3.220334842,,,,
2004,2007,IMN,Stable ,5.985235673,,,,
2008,2011,IMN,Stable ,5.227750916,,,,
2012,2015,IMN,Stable ,4.724378815,,,,
2016,2019,IMN,Stable ,4.590876347,,,,
2000,2003,IND,Total ,121381.3042,,,,
2004,2007,IND,Total ,126901.1276,,,,
2008,2011,IND,Total ,130193.0109,,,,
2012,2015,IND,Total ,134077.7822,,,,
2016,2019,IND,Total ,136911.3574,,,,
2004,2007,IND,Expansion,7904.110283,,,,
2008,2011,IND,Expansion,12173.41257,,,,
2012,2015,IND,Expansion,16231.35978,,,,
2016,2019,IND,Expansion,19935.98585,,,,
2004,2007,IND,Liberated ,2384.286848,,,,
2008,2011,IND,Liberated ,3361.705817,,,,
2012,2015,IND,Liberated ,3534.881712,,,,
2016,2019,IND,Liberated ,4405.932625,,,,
2004,2007,IND,Stable ,118997.0173,,,,
2008,2011,IND,Stable ,118019.5983,,,,
2012,2015,IND,Stable ,117846.4224,,,,
2016,2019,IND,Stable ,116975.3715,,,,
2000,2003,IRL,Total ,447.7298866,,,,
2004,2007,IRL,Total ,398.8734786,,,,
2008,2011,IRL,Total ,398.3019687,,,,
2012,2015,IRL,Total ,429.3014613,,,,
2016,2019,IRL,Total ,469.7947421,,,,
2004,2007,IRL,Expansion,51.85654671,,,,
2008,2011,IRL,Expansion,99.04961871,,,,
2012,2015,IRL,Expansion,143.5909136,,,,
2016,2019,IRL,Expansion,199.5601225,,,,
2004,2007,IRL,Liberated ,100.7129547,,,,
2008,2011,IRL,Liberated ,148.4775366,,,,
2012,2015,IRL,Liberated ,162.0193389,,,,
2016,2019,IRL,Liberated ,177.495267,,,,
2004,2007,IRL,Stable ,347.0169319,,,,
2008,2011,IRL,Stable ,299.25235,,,,
2012,2015,IRL,Stable ,285.7105477,,,,
2016,2019,IRL,Stable ,270.2346196,,,,
2000,2003,IRN,Total ,12179.41444,,,,
2004,2007,IRN,Total ,13087.28957,,,,
2008,2011,IRN,Total ,13254.25817,,,,
2012,2015,IRN,Total ,13464.75669,,,,
2016,2019,IRN,Total ,14081.80385,,,,
2004,2007,IRN,Expansion,1526.744185,,,,
2008,2011,IRN,Expansion,2127.076607,,,,
2012,2015,IRN,Expansion,2501.919658,,,,
2016,2019,IRN,Expansion,3284.417864,,,,
2004,2007,IRN,Liberated ,618.8690595,,,,
2008,2011,IRN,Liberated ,1052.23288,,,,
2012,2015,IRN,Liberated ,1216.577408,,,,
2016,2019,IRN,Liberated ,1382.028457,,,,
2004,2007,IRN,Stable ,11560.54539,,,,
2008,2011,IRN,Stable ,11127.18156,,,,
2012,2015,IRN,Stable ,10962.83704,,,,
2016,2019,IRN,Stable ,10797.38599,,,,
2000,2003,IRQ,Total ,4713.285439,,,,
2004,2007,IRQ,Total ,4090.175344,,,,
2008,2011,IRQ,Total ,4051.699521,,,,
2012,2015,IRQ,Total ,5073.903801,,,,
2016,2019,IRQ,Total ,6296.508092,,,,
2004,2007,IRQ,Expansion,423.1103328,,,,
2008,2011,IRQ,Expansion,606.1495038,,,,
2012,2015,IRQ,Expansion,1256.003049,,,,
2016,2019,IRQ,Expansion,2321.199791,,,,
2004,2007,IRQ,Liberated ,1046.220428,,,,
2008,2011,IRQ,Liberated ,1267.735422,,,,
2012,2015,IRQ,Liberated ,895.3846875,,,,
2016,2019,IRQ,Liberated ,737.9771376,,,,
2004,2007,IRQ,Stable ,3667.065011,,,,
2008,2011,IRQ,Stable ,3445.550017,,,,
2012,2015,IRQ,Stable ,3817.900751,,,,
2016,2019,IRQ,Stable ,3975.308301,,,,
2000,2003,ISL,Total ,47.35108184,,,,
2004,2007,ISL,Total ,37.76583798,,,,
2008,2011,ISL,Total ,42.74446998,,,,
2012,2015,ISL,Total ,47.61559824,,,,
2016,2019,ISL,Total ,55.12921563,,,,
2004,2007,ISL,Expansion,7.014010904,,,,
2008,2011,ISL,Expansion,14.62391364,,,,
2012,2015,ISL,Expansion,19.52363244,,,,
2016,2019,ISL,Expansion,28.36730293,,,,
2004,2007,ISL,Liberated ,16.59925476,,,,
2008,2011,ISL,Liberated ,19.2305255,,,,
2012,2015,ISL,Liberated ,19.25911604,,,,
2016,2019,ISL,Liberated ,20.58916914,,,,
2004,2007,ISL,Stable ,30.75182708,,,,
2008,2011,ISL,Stable ,28.12055634,,,,
2012,2015,ISL,Stable ,28.0919658,,,,
2016,2019,ISL,Stable ,26.7619127,,,,
2000,2003,ISR,Total ,431.704986,,,,
2004,2007,ISR,Total ,419.0588687,,,,
2008,2011,ISR,Total ,418.0419232,,,,
2012,2015,ISR,Total ,423.0055362,,,,
2016,2019,ISR,Total ,419.5172371,,,,
2004,2007,ISR,Expansion,18.65564285,,,,
2008,2011,ISR,Expansion,32.8898546,,,,
2012,2015,ISR,Expansion,44.59245163,,,,
2016,2019,ISR,Expansion,53.37974859,,,,
2004,2007,ISR,Liberated ,31.30176011,,,,
2008,2011,ISR,Liberated ,46.55291738,,,,
2012,2015,ISR,Liberated ,53.29190144,,,,
2016,2019,ISR,Liberated ,65.56749751,,,,
2004,2007,ISR,Stable ,400.4032259,,,,
2008,2011,ISR,Stable ,385.1520686,,,,
2012,2015,ISR,Stable ,378.4130845,,,,
2016,2019,ISR,Stable ,366.1374885,,,,
2000,2003,ITA,Total ,7817.762479,,,,
2004,2007,ITA,Total ,7693.537966,,,,
2008,2011,ITA,Total ,7603.430958,,,,
2012,2015,ITA,Total ,7617.345113,,,,
2016,2019,ITA,Total ,7547.109837,,,,
2004,2007,ITA,Expansion,275.2759273,,,,
2008,2011,ITA,Expansion,395.6329728,,,,
2012,2015,ITA,Expansion,496.0317123,,,,
2016,2019,ITA,Expansion,603.2395363,,,,
2004,2007,ITA,Liberated ,399.5004407,,,,
2008,2011,ITA,Liberated ,609.964494,,,,
2012,2015,ITA,Liberated ,696.4490788,,,,
2016,2019,ITA,Liberated ,873.892178,,,,
2004,2007,ITA,Stable ,7418.262038,,,,
2008,2011,ITA,Stable ,7207.797985,,,,
2012,2015,ITA,Stable ,7121.3134,,,,
2016,2019,ITA,Stable ,6943.870301,,,,
2000,2003,JAM,Total ,30.16876491,,,,
2004,2007,JAM,Total ,34.37127043,,,,
2008,2011,JAM,Total ,34.97384666,,,,
2012,2015,JAM,Total ,33.38607224,,,,
2016,2019,JAM,Total ,27.68801015,,,,
2004,2007,JAM,Expansion,7.721587683,,,,
2008,2011,JAM,Expansion,10.03559437,,,,
2012,2015,JAM,Expansion,10.25689702,,,,
2016,2019,JAM,Expansion,8.596616181,,,,
2004,2007,JAM,Liberated ,3.519082167,,,,
2008,2011,JAM,Liberated ,5.230512625,,,,
2012,2015,JAM,Liberated ,7.039589691,,,,
2016,2019,JAM,Liberated ,11.07737094,,,,
2004,2007,JAM,Stable ,26.64968274,,,,
2008,2011,JAM,Stable ,24.93825229,,,,
2012,2015,JAM,Stable ,23.12917522,,,,
2016,2019,JAM,Stable ,19.09139397,,,,
2000,2003,JEY,Total ,4.327629262,,,,
2004,2007,JEY,Total ,4.132756566,,,,
2008,2011,JEY,Total ,4.119433604,,,,
2012,2015,JEY,Total ,4.130188385,,,,
2016,2019,JEY,Total ,4.153588087,,,,
2004,2007,JEY,Expansion,0.192523997,,,,
2008,2011,JEY,Expansion,0.298707017,,,,
2012,2015,JEY,Expansion,0.368194424,,,,
2016,2019,JEY,Expansion,0.470586705,,,,
2004,2007,JEY,Liberated ,0.387396693,,,,
2008,2011,JEY,Liberated ,0.506902675,,,,
2012,2015,JEY,Liberated ,0.565635301,,,,
2016,2019,JEY,Liberated ,0.64462788,,,,
2004,2007,JEY,Stable ,3.940232568,,,,
2008,2011,JEY,Stable ,3.820726587,,,,
2012,2015,JEY,Stable ,3.761993961,,,,
2016,2019,JEY,Stable ,3.683001382,,,,
2000,2003,JOR,Total ,241.1530765,,,,
2004,2007,JOR,Total ,231.8619201,,,,
2008,2011,JOR,Total ,231.9359656,,,,
2012,2015,JOR,Total ,244.1654965,,,,
2016,2019,JOR,Total ,259.0910026,,,,
2004,2007,JOR,Expansion,20.22120825,,,,
2008,2011,JOR,Expansion,31.96743379,,,,
2012,2015,JOR,Expansion,45.47031319,,,,
2016,2019,JOR,Expansion,67.11963171,,,,
2004,2007,JOR,Liberated ,29.51236466,,,,
2008,2011,JOR,Liberated ,41.18454469,,,,
2012,2015,JOR,Liberated ,42.45789317,,,,
2016,2019,JOR,Liberated ,49.18170558,,,,
2004,2007,JOR,Stable ,211.6407118,,,,
2008,2011,JOR,Stable ,199.9685318,,,,
2012,2015,JOR,Stable ,198.6951833,,,,
2016,2019,JOR,Stable ,191.9713709,,,,
2000,2003,JPN,Total ,3100.57143,,,,
2004,2007,JPN,Total ,3146.719012,,,,
2008,2011,JPN,Total ,3154.05193,,,,
2012,2015,JPN,Total ,3172.334955,,,,
2016,2019,JPN,Total ,3187.03156,,,,
2004,2007,JPN,Expansion,115.1729591,,,,
2008,2011,JPN,Expansion,154.917342,,,,
2012,2015,JPN,Expansion,191.0888156,,,,
2016,2019,JPN,Expansion,235.970573,,,,
2004,2007,JPN,Liberated ,69.02537718,,,,
2008,2011,JPN,Liberated ,101.4368418,,,,
2012,2015,JPN,Liberated ,119.325291,,,,
2016,2019,JPN,Liberated ,149.5104426,,,,
2004,2007,JPN,Stable ,3031.546053,,,,
2008,2011,JPN,Stable ,2999.134588,,,,
2012,2015,JPN,Stable ,2981.246139,,,,
2016,2019,JPN,Stable ,2951.060987,,,,
2000,2003,KAZ,Total ,20743.8339,,,,
2004,2007,KAZ,Total ,20751.65301,,,,
2008,2011,KAZ,Total ,21103.30849,,,,
2012,2015,KAZ,Total ,21650.31374,,,,
2016,2019,KAZ,Total ,22037.92591,,,,
2004,2007,KAZ,Expansion,2472.103284,,,,
2008,2011,KAZ,Expansion,3749.066153,,,,
2012,2015,KAZ,Expansion,4490.955753,,,,
2016,2019,KAZ,Expansion,5379.506165,,,,
2004,2007,KAZ,Liberated ,2464.284178,,,,
2008,2011,KAZ,Liberated ,3389.591564,,,,
2012,2015,KAZ,Liberated ,3584.47591,,,,
2016,2019,KAZ,Liberated ,4085.414157,,,,
2004,2007,KAZ,Stable ,18279.54972,,,,
2008,2011,KAZ,Stable ,17354.24234,,,,
2012,2015,KAZ,Stable ,17159.35799,,,,
2016,2019,KAZ,Stable ,16658.41974,,,,
2000,2003,KEN,Total ,4244.21365,,,,
2004,2007,KEN,Total ,4503.909228,,,,
2008,2011,KEN,Total ,4988.468182,,,,
2012,2015,KEN,Total ,5440.839387,,,,
2016,2019,KEN,Total ,5796.69088,,,,
2004,2007,KEN,Expansion,489.1020382,,,,
2008,2011,KEN,Expansion,1027.91731,,,,
2012,2015,KEN,Expansion,1507.048758,,,,
2016,2019,KEN,Expansion,1932.457785,,,,
2004,2007,KEN,Liberated ,229.4064609,,,,
2008,2011,KEN,Liberated ,283.6627783,,,,
2012,2015,KEN,Liberated ,310.4230215,,,,
2016,2019,KEN,Liberated ,379.980556,,,,
2004,2007,KEN,Stable ,4014.807189,,,,
2008,2011,KEN,Stable ,3960.550872,,,,
2012,2015,KEN,Stable ,3933.790629,,,,
2016,2019,KEN,Stable ,3864.233094,,,,
2000,2003,KGZ,Total ,1161.781242,,,,
2004,2007,KGZ,Total ,1288.276953,,,,
2008,2011,KGZ,Total ,1348.558874,,,,
2012,2015,KGZ,Total ,1380.74925,,,,
2016,2019,KGZ,Total ,1405.834079,,,,
2004,2007,KGZ,Expansion,167.2202959,,,,
2008,2011,KGZ,Expansion,247.3482946,,,,
2012,2015,KGZ,Expansion,291.198351,,,,
2016,2019,KGZ,Expansion,330.8137083,,,,
2004,2007,KGZ,Liberated ,40.72458552,,,,
2008,2011,KGZ,Liberated ,60.57066252,,,,
2012,2015,KGZ,Liberated ,72.2303433,,,,
2016,2019,KGZ,Liberated ,86.76087186,,,,
2004,2007,KGZ,Stable ,1121.056657,,,,
2008,2011,KGZ,Stable ,1101.21058,,,,
2012,2015,KGZ,Stable ,1089.550899,,,,
2016,2019,KGZ,Stable ,1075.020371,,,,
2000,2003,KHM,Total ,4384.560599,,,,
2004,2007,KHM,Total ,4645.25435,,,,
2008,2011,KHM,Total ,4902.974088,,,,
2012,2015,KHM,Total ,5519.542512,,,,
2016,2019,KHM,Total ,5967.595117,,,,
2004,2007,KHM,Expansion,367.6818652,,,,
2008,2011,KHM,Expansion,694.4470644,,,,
2012,2015,KHM,Expansion,1343.872776,,,,
2016,2019,KHM,Expansion,1824.810492,,,,
2004,2007,KHM,Liberated ,106.9881145,,,,
2008,2011,KHM,Liberated ,176.0335748,,,,
2012,2015,KHM,Liberated ,208.8908631,,,,
2016,2019,KHM,Liberated ,241.7759732,,,,
2004,2007,KHM,Stable ,4277.572484,,,,
2008,2011,KHM,Stable ,4208.527024,,,,
2012,2015,KHM,Stable ,4175.669736,,,,
2016,2019,KHM,Stable ,4142.784626,,,,
2000,2003,KNA,Total ,1.037364796,,,,
2004,2007,KNA,Total ,0.37382129,,,,
2008,2011,KNA,Total ,0.078889524,,,,
2012,2015,KNA,Total ,0.087786485,,,,
2016,2019,KNA,Total ,0.314826739,,,,
2004,2007,KNA,Expansion,0.025509752,,,,
2008,2011,KNA,Expansion,0.029700915,,,,
2012,2015,KNA,Expansion,0.047273508,,,,
2016,2019,KNA,Expansion,0.247334001,,,,
2004,2007,KNA,Liberated ,0.689053258,,,,
2008,2011,KNA,Liberated ,0.988176187,,,,
2012,2015,KNA,Liberated ,0.996851819,,,,
2016,2019,KNA,Liberated ,0.969872058,,,,
2004,2007,KNA,Stable ,0.348311538,,,,
2008,2011,KNA,Stable ,0.049188609,,,,
2012,2015,KNA,Stable ,0.040512977,,,,
2016,2019,KNA,Stable ,0.067492738,,,,
2000,2003,KOR,Total ,1410.221536,,,,
2004,2007,KOR,Total ,1349.808861,,,,
2008,2011,KOR,Total ,1313.1252,,,,
2012,2015,KOR,Total ,1268.757381,,,,
2016,2019,KOR,Total ,1249.71172,,,,
2004,2007,KOR,Expansion,30.34867101,,,,
2008,2011,KOR,Expansion,45.58384791,,,,
2012,2015,KOR,Expansion,55.44018322,,,,
2016,2019,KOR,Expansion,80.11592206,,,,
2004,2007,KOR,Liberated ,90.76134641,,,,
2008,2011,KOR,Liberated ,142.6801844,,,,
2012,2015,KOR,Liberated ,196.9043381,,,,
2016,2019,KOR,Liberated ,240.6257379,,,,
2004,2007,KOR,Stable ,1319.46019,,,,
2008,2011,KOR,Stable ,1267.541352,,,,
2012,2015,KOR,Stable ,1213.317198,,,,
2016,2019,KOR,Stable ,1169.595798,,,,
2000,2003,KOS,Total ,200.1880904,,,,
2004,2007,KOS,Total ,205.3124194,,,,
2008,2011,KOS,Total ,209.5446626,,,,
2012,2015,KOS,Total ,210.2366075,,,,
2016,2019,KOS,Total ,184.302815,,,,
2004,2007,KOS,Expansion,19.51447088,,,,
2008,2011,KOS,Expansion,28.46613068,,,,
2012,2015,KOS,Expansion,33.07756759,,,,
2016,2019,KOS,Expansion,29.30003744,,,,
2004,2007,KOS,Liberated ,14.39014188,,,,
2008,2011,KOS,Liberated ,19.10955842,,,,
