year,geo,disagg,value
2017,FRA,Total,0.17
2018,FRA,Total,0.14
2019,FRA,Total,0.13
2020,FRA,Total,0.11
1989,GBR,Total,0.21
1990,GBR,Total,0.21
1991,GBR,Total,0.21
1992,GBR,Total,0.21
1993,GBR,Total,0.19
1994,GBR,Total,0.19
1995,GBR,Total,0.18
1996,GBR,Total,0.18
1997,GBR,Total,0.17
1998,GBR,Total,0.16
1999,GBR,Total,0.15
2000,GBR,Total,0.11
2001,GBR,Total,0.12
2002,GBR,Total,0.12
2003,GBR,Total,0.13
2004,GBR,Total,0.14
2005,GBR,Total,0.13
2006,GBR,Total,0.13
2007,GBR,Total,0.12
2008,GBR,Total,0.12
2009,GBR,Total,0.07
2010,GBR,Total,0.73
2011,GBR,Total,0.55
2012,GBR,Total,0.36
2013,GBR,Total,0.31
2014,GBR,Total,0.27
2015,GBR,Total,0.23
2016,GBR,Total,0.22
2017,GBR,Total,0.19
2018,GBR,Total,0.18
2019,GBR,Total,0.16
2020,GBR,Total,0.25
1990,IND,Total,0.24
1991,IND,Total,0.27
1992,IND,Total,0.25
1993,IND,Total,0.25
1994,IND,Total,0.25
1995,IND,Total,0.23
1996,IND,Total,0.23
1997,IND,Total,0.21
1998,IND,Total,0.20
1999,IND,Total,0.19
2000,IND,Total,0.17
2001,IND,Total,0.14
2002,IND,Total,0.13
2003,IND,Total,0.15
2004,IND,Total,0.11
2005,IND,Total,0.11
2006,IND,Total,0.13
2007,IND,Total,0.10
2008,IND,Total,0.10
2009,IND,Total,0.08
2010,IND,Total,0.39
2011,IND,Total,0.27
2012,IND,Total,0.26
2013,IND,Total,0.26
2014,IND,Total,0.20
2015,IND,Total,0.15
2016,IND,Total,0.14
2017,IND,Total,0.12
2018,IND,Total,0.09
2019,IND,Total,0.08
2020,IND,Total,0.08
1989,ITA,Total,0.21
1991,ITA,Total,0.21
1992,ITA,Total,0.21
1993,ITA,Total,0.20
1994,ITA,Total,0.19
1995,ITA,Total,0.18
1996,ITA,Total,0.18
1997,ITA,Total,0.17
1998,ITA,Total,0.16
1999,ITA,Total,0.15
2000,ITA,Total,0.15
2001,ITA,Total,0.13
2002,ITA,Total,0.14
2003,ITA,Total,0.13
2004,ITA,Total,0.11
2005,ITA,Total,0.12
2006,ITA,Total,0.12
2007,ITA,Total,0.12
2008,ITA,Total,0.12
2009,ITA,Total,0.13
2010,ITA,Total,0.50
2011,ITA,Total,0.50
2012,ITA,Total,0.31
2013,ITA,Total,0.26
2014,ITA,Total,0.23
2015,ITA,Total,0.09
2016,ITA,Total,0.07
2017,ITA,Total,0.16
2018,ITA,Total,0.12
2019,ITA,Total,0.11
2020,ITA,Total,0.11
2000,JPN,Total,0.17
2005,JPN,Total,0.17
2010,JPN,Total,0.37
2011,JPN,Total,0.52
2012,JPN,Total,0.46
2013,JPN,Total,0.39
2014,JPN,Total,0.36
2015,JPN,Total,0.27
2016,JPN,Total,0.32
2017,JPN,Total,0.24
2018,JPN,Total,0.24
2019,JPN,Total,0.22
2020,JPN,Total,0.41
2010,KOR,Total,0.50
2011,KOR,Total,0.43
2012,KOR,Total,0.18
2013,KOR,Total,0.21
2014,KOR,Total,0.16
2015,KOR,Total,0.15
2016,KOR,Total,0.15
2017,KOR,Total,0.10
2018,KOR,Total,0.08
2019,KOR,Total,0.08
2020,KOR,Total,0.18
2007,MEX,Total,0.07
2008,MEX,Total,0.05
2009,MEX,Total,0.07
2010,MEX,Total,0.09
2011,MEX,Total,0.08
2012,MEX,Total,0.06
2013,MEX,Total,0.07
2014,MEX,Total,0.07
2015,MEX,Total,0.06
2016,MEX,Total,0.06
2017,MEX,Total,0.06
2018,MEX,Total,0.04
2019,MEX,Total,0.06
2020,MEX,Total,0.05
2016,NLD,Total,0.13
2017,NLD,Total,0.15
2018,NLD,Total,0.11
2019,NLD,Total,0.11
2020,NLD,Total,0.17
1984,SWE,Total,0.24
1990,SWE,Total,0.21
1991,SWE,Total,0.21
1992,SWE,Total,0.21
1993,SWE,Total,0.20
1994,SWE,Total,0.19
1995,SWE,Total,0.18
1996,SWE,Total,0.18
1997,SWE,Total,0.17
1998,SWE,Total,0.16
1999,SWE,Total,0.15
2001,SWE,Total,0.13
2002,SWE,Total,0.14
2003,SWE,Total,0.11
2004,SWE,Total,0.12
2005,SWE,Total,0.13
2006,SWE,Total,0.13
2007,SWE,Total,0.12
2008,SWE,Total,0.12
2009,SWE,Total,0.11
2010,SWE,Total,0.10
2011,SWE,Total,0.09
2012,SWE,Total,0.09
2013,SWE,Total,0.07
2014,SWE,Total,0.08
2015,SWE,Total,0.07
2016,SWE,Total,0.06
2017,SWE,Total,0.05
2018,SWE,Total,0.04
2019,SWE,Total,0.04
2020,SWE,Total,0.04
1998,TUR,Total,0.09
2000,TUR,Total,0.08
2009,TUR,Total,0.06
2010,TUR,Total,0.11
2011,TUR,Total,0.08
2012,TUR,Total,0.07
2013,TUR,Total,0.07
2014,TUR,Total,0.07
2015,TUR,Total,0.07
2016,TUR,Total,0.16
2017,TUR,Total,0.15
2018,TUR,Total,0.13
2019,TUR,Total,0.12
2020,TUR,Total,0.09
2011,UKR,Total,0.45
2013,UKR,Total,0.34
2017,UKR,Total,0.11
2018,UKR,Total,0.11
2019,UKR,Total,0.07
2020,UKR,Total,0.07
1984,USA,Total,0.30
1985,USA,Total,0.28
1986,USA,Total,0.26
1987,USA,Total,0.25
1988,USA,Total,0.19
1989,USA,Total,0.18
1990,USA,Total,0.20
1991,USA,Total,0.19
1998,USA,Total,0.11
1999,USA,Total,0.10
2000,USA,Total,0.09
2001,USA,Total,0.08
2002,USA,Total,0.08
2003,USA,Total,0.07
2004,USA,Total,0.08
2005,USA,Total,0.07
2006,USA,Total,0.08
2007,USA,Total,0.08
2008,USA,Total,0.09
2009,USA,Total,0.10
2010,USA,Total,0.30
2011,USA,Total,0.33
2012,USA,Total,0.29
2013,USA,Total,0.27
2014,USA,Total,0.20
2015,USA,Total,0.19
2016,USA,Total,0.17
2017,USA,Total,0.13
2018,USA,Total,0.11
2019,USA,Total,0.10
2020,USA,Total,0.09
2016,VNM,Total,0.17
2017,VNM,Total,0.24
2019,VNM,Total,0.07
2020,VNM,Total,0.06
