year,geo,disagg,value
2019,GBR,Research and development,0.001
2019,GBR,Management of resources,0.034
2019,GBR,Total,0.034
2020,GBR,Research and development,0.002
2020,GBR,Management of resources,0.010
2020,GBR,Total,0.012
2010,GRC,Research and development,0.000
2010,GRC,Total,0.000
2011,GRC,Research and development,0.000
2011,GRC,Total,0.000
2012,GRC,Research and development,0.000
2012,GRC,Management of resources,0.000
2012,GRC,Total,0.000
2013,GRC,Research and development,0.000
2013,GRC,Management of resources,0.000
2013,GRC,Total,0.000
2014,GRC,Research and development,0.000
2014,GRC,Management of resources,0.000
2014,GRC,Total,0.000
2015,GRC,Research and development,0.001
2015,GRC,Management of resources,0.000
2015,GRC,Total,0.001
2016,GRC,Research and development,0.000
2016,GRC,Management of resources,0.000
2016,GRC,Total,0.000
2017,GRC,Research and development,0.000
2017,GRC,Management of resources,0.000
2017,GRC,Total,0.000
2018,GRC,Research and development,0.000
2018,GRC,Management of resources,0.001
2018,GRC,Total,0.001
2019,GRC,Research and development,0.000
2019,GRC,Management of resources,0.002
2019,GRC,Total,0.002
2020,GRC,Research and development,0.000
2020,GRC,Management of resources,0.000
2020,GRC,Total,0.001
2017,IDN,Research and development,0.002
2017,IDN,Management of resources,0.015
2017,IDN,Total,0.017
2018,IDN,Research and development,0.000
2018,IDN,Management of resources,0.018
2018,IDN,Total,0.018
2013,IND,Research and development,0.002
2013,IND,Management of resources,0.005
2013,IND,Total,0.008
2014,IND,Research and development,0.003
2014,IND,Management of resources,0.006
2014,IND,Total,0.009
2015,IND,Research and development,0.003
2015,IND,Management of resources,0.010
2015,IND,Total,0.012
2016,IND,Research and development,0.007
2016,IND,Management of resources,0.009
2016,IND,Total,0.016
2017,IND,Research and development,0.005
2017,IND,Management of resources,0.012
2017,IND,Total,0.017
2018,IND,Research and development,0.004
2018,IND,Management of resources,0.010
2018,IND,Total,0.014
2019,IND,Research and development,0.002
2019,IND,Management of resources,0.013
2019,IND,Total,0.014
2020,IND,Research and development,0.003
2020,IND,Management of resources,0.008
2020,IND,Total,0.011
2014,IRL,Research and development,0.001
2014,IRL,Management of resources,0.022
2014,IRL,Total,0.023
2015,IRL,Research and development,0.001
2015,IRL,Management of resources,0.021
2015,IRL,Total,0.022
2016,IRL,Research and development,0.000
2016,IRL,Management of resources,0.037
2016,IRL,Total,0.037
2017,IRL,Research and development,0.000
2017,IRL,Management of resources,0.013
2017,IRL,Total,0.014
2018,IRL,Research and development,0.004
2018,IRL,Management of resources,0.015
2018,IRL,Total,0.019
2010,ISL,Research and development,0.017
2010,ISL,Management of resources,0.012
2010,ISL,Total,0.029
2011,ISL,Research and development,0.019
2011,ISL,Management of resources,0.013
2011,ISL,Total,0.032
2012,ISL,Research and development,0.018
2012,ISL,Management of resources,0.013
2012,ISL,Total,0.031
2013,ISL,Research and development,0.020
2013,ISL,Management of resources,0.014
2013,ISL,Total,0.034
2014,ISL,Research and development,0.021
2014,ISL,Management of resources,0.015
2014,ISL,Total,0.037
2015,ISL,Research and development,0.017
2015,ISL,Management of resources,0.015
2015,ISL,Total,0.032
2016,ISL,Research and development,0.015
2016,ISL,Management of resources,0.015
2016,ISL,Total,0.030
2017,ISL,Research and development,0.027
2017,ISL,Management of resources,0.019
2017,ISL,Total,0.046
2018,ISL,Research and development,0.028
2018,ISL,Management of resources,0.018
2018,ISL,Total,0.046
2010,ITA,Research and development,0.015
2010,ITA,Management of resources,0.000
2010,ITA,Total,0.015
2011,ITA,Research and development,0.012
2011,ITA,Management of resources,0.000
2011,ITA,Total,0.012
2012,ITA,Research and development,0.006
2012,ITA,Management of resources,0.001
2012,ITA,Total,0.007
2013,ITA,Research and development,0.006
2013,ITA,Management of resources,0.001
2013,ITA,Total,0.008
2014,ITA,Research and development,0.007
2014,ITA,Management of resources,0.001
2014,ITA,Total,0.008
2015,ITA,Research and development,0.002
2015,ITA,Management of resources,0.002
2015,ITA,Total,0.004
2016,ITA,Research and development,0.029
2016,ITA,Management of resources,0.016
2016,ITA,Total,0.044
2017,ITA,Research and development,0.002
2017,ITA,Management of resources,0.004
2017,ITA,Total,0.006
2018,ITA,Research and development,0.002
2018,ITA,Management of resources,0.036
2018,ITA,Total,0.038
2019,ITA,Research and development,0.006
2019,ITA,Management of resources,0.026
2019,ITA,Total,0.031
2020,ITA,Research and development,0.005
2020,ITA,Management of resources,0.012
2020,ITA,Total,0.017
2014,JPN,Research and development,0.155
2014,JPN,Management of resources,0.411
2014,JPN,Total,0.566
2015,JPN,Research and development,0.139
2015,JPN,Management of resources,0.347
2015,JPN,Total,0.485
2016,JPN,Research and development,0.158
2016,JPN,Management of resources,0.341
2016,JPN,Total,0.498
2017,JPN,Research and development,0.153
2017,JPN,Management of resources,0.296
2017,JPN,Total,0.449
2018,JPN,Research and development,0.213
2018,JPN,Management of resources,0.243
2018,JPN,Total,0.456
2019,JPN,Research and development,0.171
2019,JPN,Management of resources,0.287
2019,JPN,Total,0.458
2020,JPN,Research and development,0.170
2020,JPN,Management of resources,0.364
2020,JPN,Total,0.534
2017,KOR,Management of resources,0.117
2017,KOR,Total,0.117
2018,KOR,Management of resources,0.123
2018,KOR,Total,0.123
2019,KOR,Management of resources,0.099
2019,KOR,Total,0.099
2020,KOR,Management of resources,0.089
2020,KOR,Total,0.089
2010,LTU,Research and development,0.000
2010,LTU,Management of resources,0.001
2010,LTU,Total,0.001
2011,LTU,Research and development,0.001
2011,LTU,Management of resources,0.001
2011,LTU,Total,0.002
2012,LTU,Research and development,0.000
2012,LTU,Management of resources,0.001
2012,LTU,Total,0.001
2013,LTU,Research and development,0.001
2013,LTU,Management of resources,0.001
2013,LTU,Total,0.002
2014,LTU,Research and development,0.001
2014,LTU,Management of resources,0.002
2014,LTU,Total,0.003
2015,LTU,Research and development,0.002
2015,LTU,Management of resources,0.002
2015,LTU,Total,0.004
2016,LTU,Research and development,0.003
2016,LTU,Management of resources,0.004
2016,LTU,Total,0.007
2017,LTU,Research and development,0.000
2017,LTU,Management of resources,0.003
2017,LTU,Total,0.003
2018,LTU,Research and development,0.000
2018,LTU,Management of resources,0.002
2018,LTU,Total,0.002
2019,LTU,Research and development,0.000
2019,LTU,Management of resources,0.002
2019,LTU,Total,0.002
2020,LTU,Research and development,0.000
2020,LTU,Management of resources,0.002
2020,LTU,Total,0.002
2010,MEX,Management of resources,0.005
2010,MEX,Total,0.005
2011,MEX,Management of resources,0.006
2011,MEX,Total,0.006
2012,MEX,Management of resources,0.005
2012,MEX,Total,0.005
2013,MEX,Management of resources,0.006
2013,MEX,Total,0.006
2014,MEX,Management of resources,0.005
2014,MEX,Total,0.005
2015,MEX,Management of resources,0.003
2015,MEX,Total,0.003
2016,MEX,Management of resources,0.007
2016,MEX,Total,0.007
2017,MEX,Management of resources,0.008
2017,MEX,Total,0.008
2018,MEX,Management of resources,0.007
2018,MEX,Total,0.007
2019,MEX,Management of resources,0.001
2019,MEX,Total,0.001
2020,MEX,Management of resources,0.000
2020,MEX,Total,0.000
2013,MYS,Research and development,0.000
2013,MYS,Management of resources,0.000
2013,MYS,Total,0.000
2014,MYS,Research and development,0.002
2014,MYS,Management of resources,0.001
2014,MYS,Total,0.003
2015,MYS,Research and development,0.002
2015,MYS,Management of resources,0.001
2015,MYS,Total,0.002
2016,MYS,Research and development,0.002
2016,MYS,Management of resources,0.000
2016,MYS,Total,0.002
2010,NLD,Research and development,0.002
2010,NLD,Management of resources,0.002
2010,NLD,Total,0.004
2011,NLD,Research and development,0.003
2011,NLD,Management of resources,0.002
2011,NLD,Total,0.005
2012,NLD,Research and development,0.004
2012,NLD,Management of resources,0.008
2012,NLD,Total,0.012
2013,NLD,Research and development,0.011
2013,NLD,Management of resources,0.009
2013,NLD,Total,0.020
2014,NLD,Research and development,0.010
2014,NLD,Management of resources,0.010
2014,NLD,Total,0.020
2015,NLD,Research and development,0.008
2015,NLD,Management of resources,0.008
2015,NLD,Total,0.016
2016,NLD,Research and development,0.016
2016,NLD,Management of resources,0.008
2016,NLD,Total,0.024
2017,NLD,Research and development,0.001
2017,NLD,Management of resources,0.009
2017,NLD,Total,0.009
2018,NLD,Research and development,0.000
2018,NLD,Management of resources,0.008
2018,NLD,Total,0.008
2019,NLD,Research and development,0.003
2019,NLD,Management of resources,0.001
2019,NLD,Total,0.003
2020,NLD,Research and development,0.002
2020,NLD,Management of resources,0.001
2020,NLD,Total,0.002
2010,NOR,Research and development,0.069
2010,NOR,Management of resources,0.148
2010,NOR,Total,0.217
2011,NOR,Research and development,0.076
2011,NOR,Management of resources,0.170
2011,NOR,Total,0.246
2012,NOR,Research and development,0.052
2012,NOR,Management of resources,0.159
2012,NOR,Total,0.211
2013,NOR,Research and development,0.053
2013,NOR,Management of resources,0.192
2013,NOR,Total,0.245
2014,NOR,Research and development,0.046
2014,NOR,Management of resources,0.173
2014,NOR,Total,0.219
2015,NOR,Research and development,0.039
2015,NOR,Management of resources,0.185
2015,NOR,Total,0.224
2016,NOR,Research and development,0.047
2016,NOR,Management of resources,0.122
2016,NOR,Total,0.170
2017,NOR,Research and development,0.038
2017,NOR,Management of resources,0.130
2017,NOR,Total,0.168
2018,NOR,Research and development,0.046
2018,NOR,Management of resources,0.118
2018,NOR,Total,0.164
2019,NOR,Research and development,0.049
2019,NOR,Management of resources,0.117
2019,NOR,Total,0.166
2020,NOR,Research and development,0.043
2020,NOR,Management of resources,0.107
2020,NOR,Total,0.151
2010,NZL,Management of resources,0.041
2010,NZL,Total,0.041
2011,NZL,Management of resources,0.046
2011,NZL,Total,0.046
2012,NZL,Research and development,0.027
2012,NZL,Management of resources,0.048
2012,NZL,Total,0.074
2013,NZL,Research and development,0.029
2013,NZL,Management of resources,0.030
2013,NZL,Total,0.059
2014,NZL,Research and development,0.034
2014,NZL,Management of resources,0.048
2014,NZL,Total,0.083
2015,NZL,Research and development,0.029
2015,NZL,Management of resources,0.036
2015,NZL,Total,0.065
2016,NZL,Research and development,0.031
2016,NZL,Management of resources,0.040
2016,NZL,Total,0.072
2017,NZL,Research and development,0.025
2017,NZL,Management of resources,0.048
2017,NZL,Total,0.073
2018,NZL,Research and development,0.035
2018,NZL,Management of resources,0.048
2018,NZL,Total,0.083
2019,NZL,Research and development,0.038
2019,NZL,Management of resources,0.052
2019,NZL,Total,0.091
2020,NZL,Research and development,0.033
2020,NZL,Management of resources,0.052
2020,NZL,Total,0.085
2010,OECD,Research and development,0.266
2011,OECD,Research and development,0.279
2012,OECD,Research and development,0.252
2013,OECD,Research and development,0.319
2014,OECD,Research and development,0.470
2015,OECD,Research and development,0.430
2016,OECD,Research and development,0.472
2017,OECD,Research and development,0.423
2018,OECD,Research and development,0.495
2019,OECD,Research and development,0.396
2020,OECD,Research and development,0.394
2012,PER,Research and development,0.014
2012,PER,Management of resources,0.019
2012,PER,Total,0.032
2013,PER,Research and development,0.016
2013,PER,Management of resources,0.017
2013,PER,Total,0.033
2014,PER,Research and development,0.026
2014,PER,Management of resources,0.023
2014,PER,Total,0.049
2015,PER,Research and development,0.021
2015,PER,Management of resources,0.024
2015,PER,Total,0.045
2016,PER,Research and development,0.019
2016,PER,Management of resources,0.021
2016,PER,Total,0.040
2017,PER,Research and development,0.023
2017,PER,Management of resources,0.027
2017,PER,Total,0.050
2018,PER,Research and development,0.025
2018,PER,Management of resources,0.027
2018,PER,Total,0.052
2019,PER,Research and development,0.021
2019,PER,Management of resources,0.034
2019,PER,Total,0.055
2020,PER,Research and development,0.013
2020,PER,Management of resources,0.024
2020,PER,Total,0.037
2010,PHL,Management of resources,0.000
2010,PHL,Total,0.000
2011,PHL,Management of resources,0.000
2011,PHL,Total,0.000
2012,PHL,Management of resources,0.000
2012,PHL,Total,0.000
2013,PHL,Management of resources,0.000
2013,PHL,Total,0.000
2014,PHL,Management of resources,0.000
2014,PHL,Total,0.000
2015,PHL,Management of resources,0.000
2015,PHL,Total,0.000
2016,PHL,Management of resources,0.000
2016,PHL,Total,0.000
2010,POL,Research and development,0.000
2010,POL,Management of resources,0.000
2010,POL,Total,0.000
2011,POL,Research and development,0.001
2011,POL,Management of resources,0.001
2011,POL,Total,0.001
2012,POL,Research and development,0.003
2012,POL,Management of resources,0.004
2012,POL,Total,0.007
2013,POL,Research and development,0.003
2013,POL,Management of resources,0.004
2013,POL,Total,0.007
2014,POL,Research and development,0.001
2014,POL,Management of resources,0.004
2014,POL,Total,0.005
2015,POL,Research and development,0.011
2015,POL,Management of resources,0.005
2015,POL,Total,0.016
2016,POL,Research and development,0.000
2016,POL,Management of resources,0.000
2016,POL,Total,0.000
2017,POL,Research and development,0.000
2017,POL,Management of resources,0.003
2017,POL,Total,0.003
2018,POL,Research and development,0.000
2018,POL,Management of resources,0.005
2018,POL,Total,0.005
2019,POL,Research and development,0.000
2019,POL,Management of resources,0.003
2019,POL,Total,0.003
2020,POL,Research and development,0.000
2020,POL,Management of resources,0.002
2020,POL,Total,0.002
2016,SVN,Management of resources,0.001
2016,SVN,Total,0.001
2017,SVN,Management of resources,0.001
2017,SVN,Total,0.001
2018,SVN,Management of resources,0.002
2018,SVN,Total,0.002
2019,SVN,Management of resources,0.001
2019,SVN,Total,0.001
2020,SVN,Management of resources,0.001
2020,SVN,Total,0.001
2010,SWE,Research and development,0.025
2010,SWE,Management of resources,0.044
2010,SWE,Total,0.069
2011,SWE,Research and development,0.028
2011,SWE,Management of resources,0.045
2011,SWE,Total,0.072
2012,SWE,Research and development,0.019
2012,SWE,Management of resources,0.032
2012,SWE,Total,0.051
2013,SWE,Research and development,0.021
2013,SWE,Management of resources,0.046
2013,SWE,Total,0.068
2014,SWE,Research and development,0.020
2014,SWE,Management of resources,0.045
2014,SWE,Total,0.065
2015,SWE,Research and development,0.017
2015,SWE,Management of resources,0.036
2015,SWE,Total,0.054
2016,SWE,Research and development,0.018
2016,SWE,Management of resources,0.033
2016,SWE,Total,0.050
2017,SWE,Research and development,0.017
2017,SWE,Management of resources,0.039
2017,SWE,Total,0.056
2018,SWE,Research and development,0.017
2018,SWE,Management of resources,0.064
2018,SWE,Total,0.081
2019,SWE,Research and development,0.016
2019,SWE,Management of resources,0.061
2019,SWE,Total,0.077
2020,SWE,Research and development,0.016
2020,SWE,Management of resources,0.051
2020,SWE,Total,0.067
2012,TUR,Research and development,0.002
2012,TUR,Management of resources,0.081
2012,TUR,Total,0.083
2013,TUR,Research and development,0.003
2013,TUR,Management of resources,0.116
2013,TUR,Total,0.119
2014,TUR,Research and development,0.003
2014,TUR,Management of resources,0.064
2014,TUR,Total,0.068
2015,TUR,Research and development,0.004
2015,TUR,Management of resources,0.082
2015,TUR,Total,0.086
2016,TUR,Research and development,0.005
2016,TUR,Management of resources,0.099
2016,TUR,Total,0.105
2017,TUR,Research and development,0.004
2017,TUR,Management of resources,0.073
2017,TUR,Total,0.077
2018,TUR,Research and development,0.004
2018,TUR,Management of resources,0.056
2018,TUR,Total,0.060
2019,TUR,Research and development,0.001
2019,TUR,Management of resources,0.056
2019,TUR,Total,0.058
2020,TUR,Research and development,0.001
2020,TUR,Management of resources,0.057
2020,TUR,Total,0.058
2010,TWN,Research and development,0.005
2010,TWN,Management of resources,0.010
2010,TWN,Total,0.015
2011,TWN,Research and development,0.005
2011,TWN,Management of resources,0.012
2011,TWN,Total,0.016
2012,TWN,Research and development,0.005
2012,TWN,Management of resources,0.013
2012,TWN,Total,0.018
2013,TWN,Research and development,0.004
2013,TWN,Management of resources,0.013
2013,TWN,Total,0.017
2014,TWN,Research and development,0.004
2014,TWN,Management of resources,0.012
2014,TWN,Total,0.016
2015,TWN,Research and development,0.005
2015,TWN,Management of resources,0.011
2015,TWN,Total,0.016
2016,TWN,Research and development,0.006
2016,TWN,Management of resources,0.013
2016,TWN,Total,0.019
2017,TWN,Research and development,0.006
2017,TWN,Management of resources,0.014
2017,TWN,Total,0.019
2018,TWN,Research and development,0.004
2018,TWN,Management of resources,0.013
2018,TWN,Total,0.017
2019,TWN,Research and development,0.003
2019,TWN,Management of resources,0.013
2019,TWN,Total,0.016
2020,TWN,Research and development,0.004
2020,TWN,Management of resources,0.015
2020,TWN,Total,0.019
2010,USA,Research and development,0.091
