year,geo,disagg_type,disagg,value
2014,KEN,Gender,Women,14
2014,KOR,Gender,Women,61
2014,XKX,Gender,Women,13
2014,KWT,Gender,Women,27
2014,KGZ,Gender,Women,14
2014,LVA,Gender,Women,26
2014,LBN,Gender,Women,14
2014,LTU,Gender,Women,13
2014,LUX,Gender,Women,68
2014,MYS,Gender,Women,25
2014,MLT,Gender,Women,32
2014,MUS,Gender,Women,18
2014,MEX,Gender,Women,15
2014,MDA,Gender,Women,10
2014,MNG,Gender,Women,34
2014,MNE,Gender,Women,27
2014,MMR,Gender,Women,12
2014,NAM,Gender,Women,10
2014,NPL,Gender,Women,10
2014,NLD,Gender,Women,25
2014,NZL,Gender,Women,74
2014,NIC,Gender,Women,17
2014,MKD,Gender,Women,21
2014,NOR,Gender,Women,60
2014,PAN,Gender,Women,17
2014,PER,Gender,Women,16
2014,PHL,Gender,Women,15
2014,POL,Gender,Women,22
2014,PRT,Gender,Women,24
2014,PRI,Gender,Women,24
2014,ROU,Gender,Women,18
2014,RUS,Gender,Women,23
2014,SAU,Gender,Women,8
2014,SRB,Gender,Women,19
2014,SGP,Gender,Women,38
2014,SVK,Gender,Women,28
2014,SVN,Gender,Women,34
2014,ZAF,Gender,Women,19
2014,ESP,Gender,Women,45
2014,LKA,Gender,Women,19
2014,SWE,Gender,Women,45
2014,CHE,Gender,Women,48
2014,TWN,Gender,Women,55
2014,THA,Gender,Women,16
2014,TUN,Gender,Women,9
2014,TUR,Gender,Women,25
2014,UGA,Gender,Women,14
2014,UKR,Gender,Women,20
2014,ARE,Gender,Women,26
2014,GBR,Gender,Women,56
2014,USA,Gender,Women,67
2014,URY,Gender,Women,44
2014,VEN,Gender,Women,17
2014,VNM,Gender,Women,22
2017,ALB,Gender,Women,11
2017,ARG,Gender,Women,24
2017,ARM,Gender,Women,28
2017,AUS,Gender,Women,64
2017,AUT,Gender,Women,46
2017,AZE,Gender,Women,13
2017,BHR,Gender,Women,24
2017,BLR,Gender,Women,23
2017,BEL,Gender,Women,44
2017,BEN,Gender,Women,10
2017,BOL,Gender,Women,21
2017,BIH,Gender,Women,13
2017,BRA,Gender,Women,23
2017,BGR,Gender,Women,18
2017,KHM,Gender,Women,30
2017,CAN,Gender,Women,83
2017,CHL,Gender,Women,30
2017,CHN,Gender,Women,19
2017,COL,Gender,Women,17
2017,CRI,Gender,Women,18
2017,HRV,Gender,Women,33
2017,CYP,Gender,Women,24
2017,CZE,Gender,Women,27
2017,DNK,Gender,Women,42
2017,DOM,Gender,Women,27
2017,ECU,Gender,Women,11
2017,SLV,Gender,Women,10
2017,EST,Gender,Women,30
2017,ETH,Gender,Women,9
2017,FIN,Gender,Women,52
2017,FRA,Gender,Women,45
2017,GEO,Gender,Women,23
2017,DEU,Gender,Women,50
2017,GHA,Gender,Women,10
2017,GRC,Gender,Women,10
2017,GTM,Gender,Women,12
2017,HTI,Gender,Women,13
2017,HND,Gender,Women,11
2017,HKG,Gender,Women,60
2017,HUN,Gender,Women,13
2017,IDN,Gender,Women,18
2017,IRN,Gender,Women,28
2017,IRL,Gender,Women,48
2017,ISR,Gender,Women,79
2017,ITA,Gender,Women,36
2017,JPN,Gender,Women,55
2017,JOR,Gender,Women,14
2017,KAZ,Gender,Women,27
2017,KEN,Gender,Women,14
2017,KOR,Gender,Women,66
2017,XKX,Gender,Women,10
2017,KWT,Gender,Women,26
2017,KGZ,Gender,Women,10
2017,LVA,Gender,Women,19
2017,LBN,Gender,Women,17
2017,LTU,Gender,Women,19
2017,LUX,Gender,Women,70
2017,MYS,Gender,Women,21
2017,MDV,Gender,Women,15
2017,MLT,Gender,Women,41
2017,MUS,Gender,Women,15
2017,MEX,Gender,Women,10
2017,MDA,Gender,Women,18
2017,MNG,Gender,Women,30
2017,MNE,Gender,Women,22
2017,MOZ,Gender,Women,10
2017,MMR,Gender,Women,19
2017,NAM,Gender,Women,15
2017,NPL,Gender,Women,14
2017,NLD,Gender,Women,30
2017,NZL,Gender,Women,69
2017,NIC,Gender,Women,13
2017,MKD,Gender,Women,19
2017,NOR,Gender,Women,68
2017,PAN,Gender,Women,11
2017,PRY,Gender,Women,13
2017,PER,Gender,Women,16
2017,PHL,Gender,Women,11
2017,POL,Gender,Women,27
2017,PRT,Gender,Women,25
2017,ROU,Gender,Women,18
2017,RUS,Gender,Women,22
2017,SAU,Gender,Women,10
2017,SRB,Gender,Women,20
2017,SGP,Gender,Women,48
2017,SVK,Gender,Women,27
2017,SVN,Gender,Women,36
2017,ZAF,Gender,Women,12
2017,ESP,Gender,Women,44
2017,LKA,Gender,Women,17
2017,SWE,Gender,Women,38
2017,CHE,Gender,Women,56
2017,TWN,Gender,Women,57
2017,TJK,Gender,Women,14
2017,THA,Gender,Women,22
2017,TTO,Gender,Women,20
2017,TUN,Gender,Women,7
2017,TUR,Gender,Women,34
2017,UGA,Gender,Women,14
2017,UKR,Gender,Women,22
2017,ARE,Gender,Women,37
2017,GBR,Gender,Women,64
2017,USA,Gender,Women,67
2017,URY,Gender,Women,45
2017,VEN,Gender,Women,22
2017,VNM,Gender,Women,19
2017,ZMB,Gender,Women,6
2021,ALB,Gender,Women,12
2021,ARG,Gender,Women,25
2021,ARM,Gender,Women,23
2021,AUS,Gender,Women,59
2021,AUT,Gender,Women,53
2022,AZE,Gender,Women,17
2021,BGD,Gender,Women,16
2021,BEL,Gender,Women,44
2021,BOL,Gender,Women,18
2021,BIH,Gender,Women,19
2021,BRA,Gender,Women,33
2021,BGR,Gender,Women,23
2021,KHM,Gender,Women,34
2021,CAN,Gender,Women,81
2021,CHL,Gender,Women,20
2021,CHN,Gender,Women,39
2021,COL,Gender,Women,14
2021,CRI,Gender,Women,13
2021,HRV,Gender,Women,28
2021,CYP,Gender,Women,29
2021,CZE,Gender,Women,27
2021,DNK,Gender,Women,48
2021,DOM,Gender,Women,22
2021,ECU,Gender,Women,15
2021,SLV,Gender,Women,11
2021,EST,Gender,Women,33
2021,FIN,Gender,Women,53
2021,FRA,Gender,Women,44
2021,GEO,Gender,Women,23
2021,DEU,Gender,Women,58
2021,GRC,Gender,Women,15
2022,GTM,Gender,Women,10
2021,HND,Gender,Women,8
2021,HKG,Gender,Women,72
2021,HUN,Gender,Women,17
2021,ISL,Gender,Women,72
2021,IND,Gender,Women,10
2021,IDN,Gender,Women,16
2021,IRN,Gender,Women,22
2021,IRL,Gender,Women,57
2021,ISR,Gender,Women,80
2021,ITA,Gender,Women,56
2021,JAM,Gender,Women,10
2021,JPN,Gender,Women,60
2021,KAZ,Gender,Women,30
2021,KEN,Gender,Women,19
2021,KOR,Gender,Women,64
2021,XKX,Gender,Women,11
2021,KGZ,Gender,Women,16
2021,LVA,Gender,Women,19
2022,LSO,Gender,Women,12
2021,LBR,Gender,Women,13
2021,LTU,Gender,Women,10
2021,MYS,Gender,Women,13
2021,MLI,Gender,Women,12
2021,MLT,Gender,Women,33
2022,MRT,Gender,Women,7
2021,MUS,Gender,Women,16
2022,MEX,Gender,Women,14
2021,MDA,Gender,Women,13
2021,MNG,Gender,Women,34
2021,MOZ,Gender,Women,7
2021,NAM,Gender,Women,17
2021,NPL,Gender,Women,13
2021,NLD,Gender,Women,29
2021,NZL,Gender,Women,61
2021,NIC,Gender,Women,13
2021,MKD,Gender,Women,20
2021,NOR,Gender,Women,67
2021,PAN,Gender,Women,7
2021,PRY,Gender,Women,13
2021,PER,Gender,Women,21
2021,PHL,Gender,Women,15
2021,POL,Gender,Women,26
2021,PRT,Gender,Women,23
2021,ROU,Gender,Women,15
2021,RUS,Gender,Women,29
2021,SAU,Gender,Women,29
2021,SRB,Gender,Women,21
2021,SGP,Gender,Women,41
2021,SVK,Gender,Women,30
2021,SVN,Gender,Women,37
2021,ZAF,Gender,Women,19
2021,ESP,Gender,Women,49
2021,LKA,Gender,Women,21
2021,SWE,Gender,Women,45
2021,CHE,Gender,Women,58
2021,TWN,Gender,Women,62
2021,TJK,Gender,Women,12
2021,THA,Gender,Women,23
2021,TUR,Gender,Women,24
2021,UGA,Gender,Women,18
2021,UKR,Gender,Women,32
2021,ARE,Gender,Women,19
2021,GBR,Gender,Women,57
2021,USA,Gender,Women,67
2021,URY,Gender,Women,42
2022,VNM,Gender,Women,9
2024,ALB,Gender,Women,11
2024,ARG,Gender,Women,30
2024,ARM,Gender,Women,23
2024,AZE,Gender,Women,15
2024,BGD,Gender,Women,13
2024,BLZ,Gender,Women,16
2024,BOL,Gender,Women,19
2024,BIH,Gender,Women,10
2024,BRA,Gender,Women,40
2024,BGR,Gender,Women,13
2024,KHM,Gender,Women,15
2024,CHN,Gender,Women,40
2024,COL,Gender,Women,8
2024,CRI,Gender,Women,14
2024,HRV,Gender,Women,36
2024,DOM,Gender,Women,24
2024,ECU,Gender,Women,12
2024,SLV,Gender,Women,10
2024,GEO,Gender,Women,26
2024,GHA,Gender,Women,7
2024,IND,Gender,Women,12
2024,IDN,Gender,Women,14
2024,IRN,Gender,Women,19
2024,IRQ,Gender,Women,6
2024,JOR,Gender,Women,11
2024,KAZ,Gender,Women,30
2024,KEN,Gender,Women,9
2024,KGZ,Gender,Women,17
2024,LBY,Gender,Women,9
2024,MYS,Gender,Women,9
2024,MRT,Gender,Women,12
2024,MUS,Gender,Women,14
2024,MEX,Gender,Women,10
2024,MNG,Gender,Women,42
2024,MNE,Gender,Women,13
2024,NAM,Gender,Women,14
2024,NPL,Gender,Women,20
2024,MKD,Gender,Women,24
2024,PAN,Gender,Women,13
2024,PRY,Gender,Women,15
2024,PER,Gender,Women,17
2024,POL,Gender,Women,17
2024,ROU,Gender,Women,21
2024,SAU,Gender,Women,28
2024,SEN,Gender,Women,20
2024,SRB,Gender,Women,22
2024,ZAF,Gender,Women,11
2024,LKA,Gender,Women,19
2024,TJK,Gender,Women,15
2024,THA,Gender,Women,18
2024,TGO,Gender,Women,9
2024,TUR,Gender,Women,28
2024,UGA,Gender,Women,10
2024,UKR,Gender,Women,26
2024,UZB,Gender,Women,11
2024,VEN,Gender,Women,11
2014,ALB,Income,Poorest 40%,9
2014,ARG,Income,Poorest 40%,13
2014,ARM,Income,Poorest 40%,21
2014,AUS,Income,Poorest 40%,55
2014,AUT,Income,Poorest 40%,34
2014,AZE,Income,Poorest 40%,17
2014,BHR,Income,Poorest 40%,32
2014,BLR,Income,Poorest 40%,20
2014,BEL,Income,Poorest 40%,44
2014,BLZ,Income,Poorest 40%,15
2014,BOL,Income,Poorest 40%,13
2014,BIH,Income,Poorest 40%,13
2014,BWA,Income,Poorest 40%,6
2014,BRA,Income,Poorest 40%,21
2014,BGR,Income,Poorest 40%,10
2014,KHM,Income,Poorest 40%,26
2014,CAN,Income,Poorest 40%,68
2014,CHL,Income,Poorest 40%,24
2014,CHN,Income,Poorest 40%,9
2014,COL,Income,Poorest 40%,11
2014,CRI,Income,Poorest 40%,16
2014,HRV,Income,Poorest 40%,34
2014,CYP,Income,Poorest 40%,22
2014,CZE,Income,Poorest 40%,29
2014,DNK,Income,Poorest 40%,37
2014,DOM,Income,Poorest 40%,15
2014,ECU,Income,Poorest 40%,13
2014,SLV,Income,Poorest 40%,15
2014,EST,Income,Poorest 40%,27
2014,FIN,Income,Poorest 40%,45
2014,FRA,Income,Poorest 40%,36
2014,GEO,Income,Poorest 40%,16
2014,DEU,Income,Poorest 40%,35
2014,GRC,Income,Poorest 40%,14
2014,GTM,Income,Poorest 40%,8
2014,HND,Income,Poorest 40%,7
2014,HKG,Income,Poorest 40%,43
2014,HUN,Income,Poorest 40%,15
2014,IDN,Income,Poorest 40%,12
2014,IRN,Income,Poorest 40%,32
2014,IRL,Income,Poorest 40%,40
2014,ISR,Income,Poorest 40%,67
2014,ITA,Income,Poorest 40%,27
2014,JAM,Income,Poorest 40%,14
2014,JPN,Income,Poorest 40%,54
2014,JOR,Income,Poorest 40%,11
2014,KAZ,Income,Poorest 40%,14
2014,KEN,Income,Poorest 40%,9
2014,KOR,Income,Poorest 40%,45
2014,XKX,Income,Poorest 40%,16
2014,KWT,Income,Poorest 40%,21
2014,KGZ,Income,Poorest 40%,14
2014,LVA,Income,Poorest 40%,25
2014,LBN,Income,Poorest 40%,15
2014,LTU,Income,Poorest 40%,11
2014,LUX,Income,Poorest 40%,65
2014,MYS,Income,Poorest 40%,21
2014,MLT,Income,Poorest 40%,28
2014,MUS,Income,Poorest 40%,15
2014,MEX,Income,Poorest 40%,9
2014,MDA,Income,Poorest 40%,8
2014,MNG,Income,Poorest 40%,34
2014,MNE,Income,Poorest 40%,24
2014,MMR,Income,Poorest 40%,17
2014,NAM,Income,Poorest 40%,4
2014,NPL,Income,Poorest 40%,11
2014,NLD,Income,Poorest 40%,21
2014,NZL,Income,Poorest 40%,56
2014,NIC,Income,Poorest 40%,10
2014,MKD,Income,Poorest 40%,19
2014,NOR,Income,Poorest 40%,57
2014,PAN,Income,Poorest 40%,11
2014,PER,Income,Poorest 40%,9
2014,PHL,Income,Poorest 40%,9
2014,POL,Income,Poorest 40%,23
2014,PRT,Income,Poorest 40%,15
2014,PRI,Income,Poorest 40%,12
2014,ROU,Income,Poorest 40%,13
2014,RUS,Income,Poorest 40%,20
2014,SAU,Income,Poorest 40%,12
2014,SRB,Income,Poorest 40%,15
2014,SGP,Income,Poorest 40%,30
2014,SVK,Income,Poorest 40%,28
2014,SVN,Income,Poorest 40%,25
2014,ZAF,Income,Poorest 40%,7
2014,ESP,Income,Poorest 40%,44
2014,LKA,Income,Poorest 40%,20
2014,SWE,Income,Poorest 40%,42
2014,CHE,Income,Poorest 40%,43
2014,TWN,Income,Poorest 40%,46
2014,THA,Income,Poorest 40%,16
2014,TUN,Income,Poorest 40%,5
2014,TUR,Income,Poorest 40%,26
2014,UGA,Income,Poorest 40%,13
2014,UKR,Income,Poorest 40%,21
2014,ARE,Income,Poorest 40%,27
2014,GBR,Income,Poorest 40%,55
2014,USA,Income,Poorest 40%,51
2014,URY,Income,Poorest 40%,30
2014,VEN,Income,Poorest 40%,8
2014,VNM,Income,Poorest 40%,21
2017,ALB,Income,Poorest 40%,7
2017,ARG,Income,Poorest 40%,15
2017,ARM,Income,Poorest 40%,28
2017,AUS,Income,Poorest 40%,50
2017,AUT,Income,Poorest 40%,40
2017,AZE,Income,Poorest 40%,11
2017,BHR,Income,Poorest 40%,30
2017,BLR,Income,Poorest 40%,19
2017,BEL,Income,Poorest 40%,43
2017,BEN,Income,Poorest 40%,14
2017,BOL,Income,Poorest 40%,15
2017,BIH,Income,Poorest 40%,12
2017,BRA,Income,Poorest 40%,16
2017,BGR,Income,Poorest 40%,15
2017,KHM,Income,Poorest 40%,23
2017,CAN,Income,Poorest 40%,74
2017,CHL,Income,Poorest 40%,24
2017,CHN,Income,Poorest 40%,12
2017,COL,Income,Poorest 40%,10
2017,CRI,Income,Poorest 40%,11
2017,HRV,Income,Poorest 40%,32
2017,CYP,Income,Poorest 40%,18
2017,CZE,Income,Poorest 40%,26
2017,DNK,Income,Poorest 40%,42
2017,DOM,Income,Poorest 40%,15
2017,ECU,Income,Poorest 40%,13
2017,SLV,Income,Poorest 40%,7
2017,EST,Income,Poorest 40%,20
2017,ETH,Income,Poorest 40%,11
2017,FIN,Income,Poorest 40%,41
2017,FRA,Income,Poorest 40%,42
2017,GEO,Income,Poorest 40%,23
2017,DEU,Income,Poorest 40%,42
2017,GHA,Income,Poorest 40%,9
2017,GRC,Income,Poorest 40%,6
2017,GTM,Income,Poorest 40%,7
2017,HTI,Income,Poorest 40%,4
2017,HND,Income,Poorest 40%,7
2017,HKG,Income,Poorest 40%,44
2017,HUN,Income,Poorest 40%,14
2017,IDN,Income,Poorest 40%,13
2017,IRN,Income,Poorest 40%,23
2017,IRL,Income,Poorest 40%,41
2017,ISR,Income,Poorest 40%,68
2017,ITA,Income,Poorest 40%,36
2017,JPN,Income,Poorest 40%,48
2017,JOR,Income,Poorest 40%,16
2017,KAZ,Income,Poorest 40%,25
2017,KEN,Income,Poorest 40%,13
2017,KOR,Income,Poorest 40%,56
2017,XKX,Income,Poorest 40%,8
2017,KWT,Income,Poorest 40%,19
2017,KGZ,Income,Poorest 40%,7
2017,LVA,Income,Poorest 40%,14
2017,LBN,Income,Poorest 40%,17
2017,LTU,Income,Poorest 40%,16
2017,LUX,Income,Poorest 40%,66
2017,MYS,Income,Poorest 40%,16
2017,MDV,Income,Poorest 40%,16
2017,MLT,Income,Poorest 40%,28
2017,MUS,Income,Poorest 40%,13
2017,MEX,Income,Poorest 40%,5
2017,MDA,Income,Poorest 40%,12
2017,MNG,Income,Poorest 40%,26
2017,MNE,Income,Poorest 40%,20
2017,MOZ,Income,Poorest 40%,8
2017,MMR,Income,Poorest 40%,24
2017,NAM,Income,Poorest 40%,10
2017,NPL,Income,Poorest 40%,13
2017,NLD,Income,Poorest 40%,24
2017,NZL,Income,Poorest 40%,56
2017,NIC,Income,Poorest 40%,11
2017,MKD,Income,Poorest 40%,11
2017,NOR,Income,Poorest 40%,62
2017,PAN,Income,Poorest 40%,8
2017,PRY,Income,Poorest 40%,11
2017,PER,Income,Poorest 40%,9
2017,PHL,Income,Poorest 40%,5
2017,POL,Income,Poorest 40%,29
2017,PRT,Income,Poorest 40%,20
2017,ROU,Income,Poorest 40%,14
2017,RUS,Income,Poorest 40%,23
2017,SAU,Income,Poorest 40%,18
2017,SRB,Income,Poorest 40%,12
2017,SGP,Income,Poorest 40%,25
2017,SVK,Income,Poorest 40%,31
2017,SVN,Income,Poorest 40%,31
2017,ZAF,Income,Poorest 40%,10
2017,ESP,Income,Poorest 40%,38
2017,LKA,Income,Poorest 40%,15
2017,SWE,Income,Poorest 40%,34
2017,CHE,Income,Poorest 40%,56
2017,TWN,Income,Poorest 40%,40
2017,TJK,Income,Poorest 40%,11
2017,THA,Income,Poorest 40%,20
2017,TTO,Income,Poorest 40%,28
2017,TUN,Income,Poorest 40%,4
2017,TUR,Income,Poorest 40%,31
2017,UGA,Income,Poorest 40%,9
2017,UKR,Income,Poorest 40%,14
2017,ARE,Income,Poorest 40%,33
2017,GBR,Income,Poorest 40%,58
2017,USA,Income,Poorest 40%,49
2017,URY,Income,Poorest 40%,29
2017,VEN,Income,Poorest 40%,17
2017,VNM,Income,Poorest 40%,23
2017,ZMB,Income,Poorest 40%,5
2021,ALB,Income,Poorest 40%,11
2021,ARG,Income,Poorest 40%,25
2021,ARM,Income,Poorest 40%,21
2021,AUS,Income,Poorest 40%,47
2021,AUT,Income,Poorest 40%,49
2022,AZE,Income,Poorest 40%,17
2021,BGD,Income,Poorest 40%,15
2021,BEL,Income,Poorest 40%,42
2021,BOL,Income,Poorest 40%,16
2021,BIH,Income,Poorest 40%,17
2021,BRA,Income,Poorest 40%,28
2021,BGR,Income,Poorest 40%,22
2021,KHM,Income,Poorest 40%,28
2021,CAN,Income,Poorest 40%,72
2021,CHL,Income,Poorest 40%,18
2021,CHN,Income,Poorest 40%,31
2021,COL,Income,Poorest 40%,9
2021,CRI,Income,Poorest 40%,11
2021,HRV,Income,Poorest 40%,22
2021,CYP,Income,Poorest 40%,28
2021,CZE,Income,Poorest 40%,29
2021,DNK,Income,Poorest 40%,45
2021,DOM,Income,Poorest 40%,13
2021,ECU,Income,Poorest 40%,15
2021,SLV,Income,Poorest 40%,9
2021,EST,Income,Poorest 40%,24
2021,FIN,Income,Poorest 40%,40
2021,FRA,Income,Poorest 40%,44
2021,GEO,Income,Poorest 40%,22
2021,DEU,Income,Poorest 40%,52
2021,GRC,Income,Poorest 40%,11
2022,GTM,Income,Poorest 40%,6
2021,HND,Income,Poorest 40%,6
2021,HKG,Income,Poorest 40%,52
2021,HUN,Income,Poorest 40%,14
2021,ISL,Income,Poorest 40%,68
2021,IND,Income,Poorest 40%,11
2021,IDN,Income,Poorest 40%,14
2021,IRN,Income,Poorest 40%,24
2021,IRL,Income,Poorest 40%,57
2021,ISR,Income,Poorest 40%,71
2021,ITA,Income,Poorest 40%,52
2021,JAM,Income,Poorest 40%,5
2021,JPN,Income,Poorest 40%,52
2021,KAZ,Income,Poorest 40%,30
2021,KEN,Income,Poorest 40%,15
2021,KOR,Income,Poorest 40%,55
2021,XKX,Income,Poorest 40%,15
2021,KGZ,Income,Poorest 40%,19
2021,LVA,Income,Poorest 40%,21
2022,LSO,Income,Poorest 40%,9
2021,LBR,Income,Poorest 40%,16
2021,LTU,Income,Poorest 40%,7
2021,MYS,Income,Poorest 40%,7
2021,MLI,Income,Poorest 40%,11
2021,MLT,Income,Poorest 40%,28
2022,MRT,Income,Poorest 40%,10
2021,MUS,Income,Poorest 40%,15
2022,MEX,Income,Poorest 40%,7
2021,MDA,Income,Poorest 40%,9
2021,MNG,Income,Poorest 40%,32
2021,MOZ,Income,Poorest 40%,5
2021,NAM,Income,Poorest 40%,10
2021,NPL,Income,Poorest 40%,13
2021,NLD,Income,Poorest 40%,24
2021,NZL,Income,Poorest 40%,49
2021,NIC,Income,Poorest 40%,8
2021,MKD,Income,Poorest 40%,18
2021,NOR,Income,Poorest 40%,55
2021,PAN,Income,Poorest 40%,6
2021,PRY,Income,Poorest 40%,6
2021,PER,Income,Poorest 40%,16
2021,PHL,Income,Poorest 40%,12
2021,POL,Income,Poorest 40%,28
2021,PRT,Income,Poorest 40%,25
2021,ROU,Income,Poorest 40%,14
2021,RUS,Income,Poorest 40%,27
2021,SAU,Income,Poorest 40%,25
2021,SRB,Income,Poorest 40%,14
2021,SGP,Income,Poorest 40%,28
2021,SVK,Income,Poorest 40%,31
2021,SVN,Income,Poorest 40%,31
2021,ZAF,Income,Poorest 40%,11
2021,ESP,Income,Poorest 40%,49
2021,LKA,Income,Poorest 40%,21
2021,SWE,Income,Poorest 40%,37
2021,CHE,Income,Poorest 40%,65
2021,TWN,Income,Poorest 40%,50
2021,TJK,Income,Poorest 40%,13
2021,THA,Income,Poorest 40%,22
2021,TUR,Income,Poorest 40%,28
2021,UGA,Income,Poorest 40%,15
2021,UKR,Income,Poorest 40%,32
2021,ARE,Income,Poorest 40%,22
2021,GBR,Income,Poorest 40%,53
2021,USA,Income,Poorest 40%,44
2021,URY,Income,Poorest 40%,29
2022,VNM,Income,Poorest 40%,7
2024,ALB,Income,Poorest 40%,9
2024,ARG,Income,Poorest 40%,19
2024,ARM,Income,Poorest 40%,19
2024,AZE,Income,Poorest 40%,15
2024,BGD,Income,Poorest 40%,14
2024,BLZ,Income,Poorest 40%,13
2024,BOL,Income,Poorest 40%,16
2024,BIH,Income,Poorest 40%,10
2024,BRA,Income,Poorest 40%,30
2024,BGR,Income,Poorest 40%,9
2024,KHM,Income,Poorest 40%,15
2024,CHN,Income,Poorest 40%,33
2024,COL,Income,Poorest 40%,6
2024,CRI,Income,Poorest 40%,8
2024,HRV,Income,Poorest 40%,32
2024,DOM,Income,Poorest 40%,15
2024,ECU,Income,Poorest 40%,10
2024,SLV,Income,Poorest 40%,6
2024,GEO,Income,Poorest 40%,21
2024,GHA,Income,Poorest 40%,6
2024,IND,Income,Poorest 40%,10
2024,IDN,Income,Poorest 40%,11
2024,IRN,Income,Poorest 40%,18
2024,IRQ,Income,Poorest 40%,7
2024,JOR,Income,Poorest 40%,9
2024,KAZ,Income,Poorest 40%,36
2024,KEN,Income,Poorest 40%,8
2024,KGZ,Income,Poorest 40%,17
2024,LBY,Income,Poorest 40%,13
2024,MYS,Income,Poorest 40%,7
2024,MRT,Income,Poorest 40%,11
2024,MUS,Income,Poorest 40%,10
2024,MEX,Income,Poorest 40%,9
2024,MNG,Income,Poorest 40%,35
2024,MNE,Income,Poorest 40%,11
2024,NAM,Income,Poorest 40%,9
2024,NPL,Income,Poorest 40%,13
2024,MKD,Income,Poorest 40%,17
2024,PAN,Income,Poorest 40%,7
2024,PRY,Income,Poorest 40%,8
2024,PER,Income,Poorest 40%,9
2024,POL,Income,Poorest 40%,21
2024,ROU,Income,Poorest 40%,13
2024,SAU,Income,Poorest 40%,26
2024,SEN,Income,Poorest 40%,19
2024,SRB,Income,Poorest 40%,17
2024,ZAF,Income,Poorest 40%,9
2024,LKA,Income,Poorest 40%,13
2024,TJK,Income,Poorest 40%,18
2024,THA,Income,Poorest 40%,13
2024,TGO,Income,Poorest 40%,8
2024,TUR,Income,Poorest 40%,29
2024,UGA,Income,Poorest 40%,10
2024,UKR,Income,Poorest 40%,22
2024,UZB,Income,Poorest 40%,9
2024,VEN,Income,Poorest 40%,9
2014,ALB,Income,Richest 60%,16
2014,ARG,Income,Richest 60%,36
2014,ARM,Income,Richest 60%,21
2014,AUS,Income,Richest 60%,71
2014,AUT,Income,Richest 60%,48
2014,AZE,Income,Richest 60%,30
2014,BHR,Income,Richest 60%,43
2014,BLR,Income,Richest 60%,21
2014,BEL,Income,Richest 60%,47
2014,BLZ,Income,Richest 60%,21
2014,BOL,Income,Richest 60%,28
2014,BIH,Income,Richest 60%,21
2014,BWA,Income,Richest 60%,25
2014,BRA,Income,Richest 60%,42
2014,BGR,Income,Richest 60%,24
2014,KHM,Income,Richest 60%,30
2014,CAN,Income,Richest 60%,82
2014,CHL,Income,Richest 60%,36
2014,CHN,Income,Richest 60%,27
2014,COL,Income,Richest 60%,29
2014,CRI,Income,Richest 60%,24
2014,HRV,Income,Richest 60%,47
2014,CYP,Income,Richest 60%,34
2014,CZE,Income,Richest 60%,28
2014,DNK,Income,Richest 60%,44
2014,DOM,Income,Richest 60%,30
2014,ECU,Income,Richest 60%,19
2014,SLV,Income,Richest 60%,24
2014,EST,Income,Richest 60%,36
2014,FIN,Income,Richest 60%,66
2014,FRA,Income,Richest 60%,48
2014,GEO,Income,Richest 60%,23
2014,DEU,Income,Richest 60%,52
2014,GRC,Income,Richest 60%,18
2014,GTM,Income,Richest 60%,20
2014,HND,Income,Richest 60%,18
2014,HKG,Income,Richest 60%,72
2014,HUN,Income,Richest 60%,17
2014,IDN,Income,Richest 60%,15
2014,IRN,Income,Richest 60%,42
2014,IRL,Income,Richest 60%,58
2014,ISR,Income,Richest 60%,87
2014,ITA,Income,Richest 60%,48
2014,JAM,Income,Richest 60%,21
2014,JPN,Income,Richest 60%,55
2014,JOR,Income,Richest 60%,17
2014,KAZ,Income,Richest 60%,23
2014,KEN,Income,Richest 60%,20
2014,KOR,Income,Richest 60%,64
2014,XKX,Income,Richest 60%,17
2014,KWT,Income,Richest 60%,36
2014,KGZ,Income,Richest 60%,15
2014,LVA,Income,Richest 60%,31
2014,LBN,Income,Richest 60%,24
2014,LTU,Income,Richest 60%,17
2014,LUX,Income,Richest 60%,71
2014,MYS,Income,Richest 60%,37
2014,MLT,Income,Richest 60%,43
2014,MUS,Income,Richest 60%,32
2014,MEX,Income,Richest 60%,24
2014,MDA,Income,Richest 60%,11
2014,MNG,Income,Richest 60%,38
2014,MNE,Income,Richest 60%,33
2014,MMR,Income,Richest 60%,15
2014,NAM,Income,Richest 60%,17
2014,NPL,Income,Richest 60%,13
2014,NLD,Income,Richest 60%,44
2014,NZL,Income,Richest 60%,77
2014,NIC,Income,Richest 60%,19
2014,MKD,Income,Richest 60%,29
2014,NOR,Income,Richest 60%,67
2014,PAN,Income,Richest 60%,22
2014,PER,Income,Richest 60%,24
2014,PHL,Income,Richest 60%,15
2014,POL,Income,Richest 60%,30
2014,PRT,Income,Richest 60%,34
2014,PRI,Income,Richest 60%,37
2014,ROU,Income,Richest 60%,23
2014,RUS,Income,Richest 60%,23
2014,SAU,Income,Richest 60%,21
2014,SRB,Income,Richest 60%,23
2014,SGP,Income,Richest 60%,43
2014,SVK,Income,Richest 60%,25
2014,SVN,Income,Richest 60%,42
2014,ZAF,Income,Richest 60%,27
2014,ESP,Income,Richest 60%,55
2014,LKA,Income,Richest 60%,20
2014,SWE,Income,Richest 60%,55
2014,CHE,Income,Richest 60%,58
2014,TWN,Income,Richest 60%,63
