year,geo,disagg_type,disagg,value
2021,LBR,All,Total,0.1
2022,LBR,All,Total,0.1
2023,LBR,All,Total,0.1
2024,LBR,All,Total,0.1
2015,LBY,All,Total,0.6
2016,LBY,All,Total,0.6
2017,LBY,All,Total,0.6
2018,LBY,All,Total,0.6
2019,LBY,All,Total,0.6
2020,LBY,All,Total,0.6
2021,LBY,All,Total,0.6
2022,LBY,All,Total,0.6
2023,LBY,All,Total,0.6
2024,LBY,All,Total,0.6
2015,LTU,All,Total,16
2016,LTU,All,Total,22
2017,LTU,All,Total,26
2018,LTU,All,Total,26
2019,LTU,All,Total,26
2020,LTU,All,Total,26
2021,LTU,All,Total,26
2022,LTU,All,Total,26
2023,LTU,All,Total,26
2024,LTU,All,Total,23
2015,MDG,All,Total,0.4
2016,MDG,All,Total,0.4
2017,MDG,All,Total,0.8
2018,MDG,All,Total,0.7
2019,MDG,All,Total,0.7
2020,MDG,All,Total,0.9
2021,MDG,All,Total,0.9
2022,MDG,All,Total,0.9
2023,MDG,All,Total,0.9
2024,MDG,All,Total,1.3
2015,MYS,All,Total,1.4
2016,MYS,All,Total,1.4
2017,MYS,All,Total,1.4
2018,MYS,All,Total,1.5
2019,MYS,All,Total,1.5
2020,MYS,All,Total,3.3
2021,MYS,All,Total,5.6
2022,MYS,All,Total,5.6
2023,MYS,All,Total,5.6
2024,MYS,All,Total,4.8
2015,MDV,All,Total,0
2016,MDV,All,Total,0
2017,MDV,All,Total,0
2018,MDV,All,Total,0.1
2019,MDV,All,Total,0.1
2020,MDV,All,Total,0.1
2021,MDV,All,Total,0.1
2022,MDV,All,Total,0.1
2023,MDV,All,Total,0.1
2024,MDV,All,Total,0.1
2015,MLT,All,Total,0.3
2016,MLT,All,Total,6.3
2017,MLT,All,Total,6.3
2018,MLT,All,Total,6.3
2019,MLT,All,Total,7.4
2020,MLT,All,Total,7.4
2021,MLT,All,Total,7.4
2022,MLT,All,Total,7.4
2023,MLT,All,Total,7.4
2024,MLT,All,Total,7.8
2015,MHL,All,Total,0.3
2016,MHL,All,Total,0.3
2017,MHL,All,Total,0.3
2018,MHL,All,Total,0.3
2019,MHL,All,Total,0.3
2020,MHL,All,Total,0.3
2021,MHL,All,Total,0.3
2022,MHL,All,Total,0.3
2023,MHL,All,Total,0.3
2024,MHL,All,Total,0.3
2015,MRT,All,Total,4.2
2016,MRT,All,Total,4.2
2017,MRT,All,Total,4.2
2018,MRT,All,Total,4.2
2019,MRT,All,Total,4.2
2020,MRT,All,Total,4.2
2021,MRT,All,Total,4.2
2022,MRT,All,Total,4.2
2023,MRT,All,Total,4.2
2024,MRT,All,Total,3.7
2015,MUS,All,Total,0
2016,MUS,All,Total,0
2017,MUS,All,Total,0
2018,MUS,All,Total,0
2019,MUS,All,Total,0
2020,MUS,All,Total,0
2021,MUS,All,Total,0
2022,MUS,All,Total,0
2023,MUS,All,Total,0
2024,MUS,All,Total,0
2015,MEX,All,Total,1.9
2016,MEX,All,Total,22
2017,MEX,All,Total,22
2018,MEX,All,Total,22
2019,MEX,All,Total,22
2020,MEX,All,Total,22
2021,MEX,All,Total,22
2022,MEX,All,Total,22
2023,MEX,All,Total,22
2024,MEX,All,Total,23
2015,FSM,All,Total,0
2016,FSM,All,Total,0
2017,FSM,All,Total,0
2018,FSM,All,Total,0
2019,FSM,All,Total,0
2020,FSM,All,Total,0
2021,FSM,All,Total,0
2022,FSM,All,Total,0
2023,FSM,All,Total,0
2024,FSM,All,Total,0
2015,MCO,All,Total,0.1
2016,MCO,All,Total,100
2017,MCO,All,Total,100
2018,MCO,All,Total,100
2019,MCO,All,Total,100
2020,MCO,All,Total,100
2021,MCO,All,Total,100
2022,MCO,All,Total,100
2023,MCO,All,Total,100
2024,MCO,All,Total,100
2015,MNE,All,Total,0
2016,MNE,All,Total,0
2017,MNE,All,Total,0
2018,MNE,All,Total,0
2019,MNE,All,Total,0.1
2020,MNE,All,Total,0.1
2021,MNE,All,Total,0.1
2022,MNE,All,Total,0.6
2023,MNE,All,Total,0.6
2024,MNE,All,Total,5.6
2015,MAR,All,Total,0.3
2016,MAR,All,Total,0.4
2017,MAR,All,Total,0.3
2018,MAR,All,Total,0.3
2019,MAR,All,Total,0.3
2020,MAR,All,Total,0.7
2021,MAR,All,Total,0.7
2022,MAR,All,Total,0.7
2023,MAR,All,Total,0.7
2024,MAR,All,Total,0.3
2015,MOZ,All,Total,2.2
2016,MOZ,All,Total,2.2
2017,MOZ,All,Total,2.2
2018,MOZ,All,Total,2.2
2019,MOZ,All,Total,2.2
2020,MOZ,All,Total,2.1
2021,MOZ,All,Total,2.1
2022,MOZ,All,Total,2.1
2023,MOZ,All,Total,2.1
2024,MOZ,All,Total,2.2
2015,MMR,All,Total,0.1
2016,MMR,All,Total,0.1
2017,MMR,All,Total,0.2
2018,MMR,All,Total,2.3
2019,MMR,All,Total,0.5
2020,MMR,All,Total,0.5
2021,MMR,All,Total,0.5
2022,MMR,All,Total,0.5
2023,MMR,All,Total,0.5
2024,MMR,All,Total,0.5
2015,NAM,All,Total,1.7
2016,NAM,All,Total,1.7
2017,NAM,All,Total,1.7
2018,NAM,All,Total,1.7
2019,NAM,All,Total,1.7
2020,NAM,All,Total,1.7
2021,NAM,All,Total,1.7
2022,NAM,All,Total,1.7
2023,NAM,All,Total,1.7
2024,NAM,All,Total,1.7
2021,NRU,All,Total,0
2022,NRU,All,Total,0
2023,NRU,All,Total,0
2024,NRU,All,Total,0
2015,NLD,All,Total,22
2016,NLD,All,Total,22
2017,NLD,All,Total,27
2018,NLD,All,Total,27
2019,NLD,All,Total,27
2020,NLD,All,Total,27
2021,NLD,All,Total,27
2022,NLD,All,Total,27
2023,NLD,All,Total,27
2024,NLD,All,Total,34
2015,NCL,All,Total,96
2016,NCL,All,Total,97
2017,NCL,All,Total,96
2018,NCL,All,Total,97
2019,NCL,All,Total,96
2020,NCL,All,Total,96
2021,NCL,All,Total,96
2022,NCL,All,Total,96
2023,NCL,All,Total,96
2024,NCL,All,Total,100
2015,NZL,All,Total,30
2016,NZL,All,Total,30
2017,NZL,All,Total,30
2018,NZL,All,Total,30
2019,NZL,All,Total,30
2020,NZL,All,Total,30
2021,NZL,All,Total,30
2022,NZL,All,Total,30
2023,NZL,All,Total,30
2024,NZL,All,Total,30
2015,NIC,All,Total,2.9
2016,NIC,All,Total,3
2017,NIC,All,Total,3
2018,NIC,All,Total,3
2019,NIC,All,Total,3
2020,NIC,All,Total,3.4
2021,NIC,All,Total,3.4
2022,NIC,All,Total,3.4
2023,NIC,All,Total,3.4
2024,NIC,All,Total,3.6
2015,NGA,All,Total,0
2016,NGA,All,Total,0
2017,NGA,All,Total,0
2018,NGA,All,Total,0
2019,NGA,All,Total,0
2020,NGA,All,Total,0
2021,NGA,All,Total,0
2022,NGA,All,Total,0
2023,NGA,All,Total,0
2024,NGA,All,Total,0
2015,MNP,All,Total,33
2016,MNP,All,Total,33
2017,MNP,All,Total,33
2018,MNP,All,Total,33
2019,MNP,All,Total,33
2020,MNP,All,Total,32
2021,MNP,All,Total,33
2022,MNP,All,Total,33
2023,MNP,All,Total,32
2024,MNP,All,Total,32
2015,NOR,All,Total,0.5
2016,NOR,All,Total,0.7
2017,NOR,All,Total,0.8
2018,NOR,All,Total,0.8
2019,NOR,All,Total,0.8
2020,NOR,All,Total,1.5
2021,NOR,All,Total,9.9
2022,NOR,All,Total,9.8
2023,NOR,All,Total,1.4
2024,NOR,All,Total,1
2015,OMN,All,Total,0.1
2016,OMN,All,Total,0.1
2017,OMN,All,Total,0.1
2018,OMN,All,Total,0.1
2019,OMN,All,Total,0.1
2020,OMN,All,Total,0.1
2021,OMN,All,Total,0.3
2022,OMN,All,Total,0.3
2023,OMN,All,Total,0.4
2024,OMN,All,Total,16
2015,PAK,All,Total,0.8
2016,PAK,All,Total,0.8
2017,PAK,All,Total,0.8
2018,PAK,All,Total,0.8
2019,PAK,All,Total,0.8
2020,PAK,All,Total,0.8
2021,PAK,All,Total,0.8
2022,PAK,All,Total,0.8
2023,PAK,All,Total,0.8
2024,PAK,All,Total,1.2
2015,PLW,All,Total,0.3
2016,PLW,All,Total,83
2017,PLW,All,Total,83
2018,PLW,All,Total,83
2019,PLW,All,Total,100
2020,PLW,All,Total,100
2021,PLW,All,Total,100
2022,PLW,All,Total,100
2023,PLW,All,Total,100
2024,PLW,All,Total,98
2015,PAN,All,Total,1.7
2016,PAN,All,Total,1.7
2017,PAN,All,Total,1.7
2018,PAN,All,Total,1.7
2019,PAN,All,Total,1.7
2020,PAN,All,Total,12
2021,PAN,All,Total,27
2022,PAN,All,Total,27
2023,PAN,All,Total,27
2024,PAN,All,Total,26
2015,PNG,All,Total,0.2
2016,PNG,All,Total,0.2
2017,PNG,All,Total,0.2
2018,PNG,All,Total,0.2
2019,PNG,All,Total,0.1
2020,PNG,All,Total,0.1
2021,PNG,All,Total,0.1
2022,PNG,All,Total,0.1
2023,PNG,All,Total,0.1
2024,PNG,All,Total,0.1
2015,PER,All,Total,0.6
2016,PER,All,Total,0.5
2017,PER,All,Total,0.5
2018,PER,All,Total,0.5
2019,PER,All,Total,0.5
2020,PER,All,Total,0.5
2021,PER,All,Total,0.5
2022,PER,All,Total,8
2023,PER,All,Total,8
2024,PER,All,Total,7.9
2015,PHL,All,Total,1.1
2016,PHL,All,Total,1.2
2017,PHL,All,Total,1.2
2018,PHL,All,Total,1.2
2019,PHL,All,Total,1.2
2020,PHL,All,Total,1.2
2021,PHL,All,Total,1.7
2022,PHL,All,Total,1.7
2023,PHL,All,Total,1.7
2024,PHL,All,Total,1.6
2015,POL,All,Total,23
2016,POL,All,Total,23
2017,POL,All,Total,23
2018,POL,All,Total,23
2019,POL,All,Total,23
2020,POL,All,Total,23
2021,POL,All,Total,23
2022,POL,All,Total,23
2023,POL,All,Total,23
2024,POL,All,Total,24
2015,PRT,All,Total,6.7
2016,PRT,All,Total,8.4
2017,PRT,All,Total,16
2018,PRT,All,Total,17
2019,PRT,All,Total,17
2020,PRT,All,Total,17
2021,PRT,All,Total,17
2022,PRT,All,Total,17
2023,PRT,All,Total,17
2024,PRT,All,Total,17
2015,PRI,All,Total,1.7
2016,PRI,All,Total,1.7
2017,PRI,All,Total,1.8
2018,PRI,All,Total,1.7
2019,PRI,All,Total,1.7
2020,PRI,All,Total,1.8
2021,PRI,All,Total,1.8
2022,PRI,All,Total,1.8
2023,PRI,All,Total,1.8
2024,PRI,All,Total,1.9
2015,QAT,All,Total,0.2
2016,QAT,All,Total,0.2
2017,QAT,All,Total,1.7
2018,QAT,All,Total,1.7
2019,QAT,All,Total,1.7
2020,QAT,All,Total,2.3
2021,QAT,All,Total,2.3
2022,QAT,All,Total,2.3
2023,QAT,All,Total,2.3
2024,QAT,All,Total,2.3
2015,ROU,All,Total,8.4
2016,ROU,All,Total,8.5
2017,ROU,All,Total,23
2018,ROU,All,Total,23
2019,ROU,All,Total,23
2020,ROU,All,Total,23
2021,ROU,All,Total,23
2022,ROU,All,Total,23
2023,ROU,All,Total,23
2024,ROU,All,Total,22
2015,RUS,All,Total,3
2016,RUS,All,Total,3
2017,RUS,All,Total,3
2018,RUS,All,Total,3
2019,RUS,All,Total,3
2020,RUS,All,Total,2.2
2021,RUS,All,Total,2.2
2022,RUS,All,Total,2.2
2023,RUS,All,Total,2.2
2024,RUS,All,Total,2.2
2015,WSM,All,Total,0.1
2016,WSM,All,Total,0.1
2017,WSM,All,Total,0.1
2018,WSM,All,Total,0.1
2019,WSM,All,Total,0.1
2020,WSM,All,Total,0.1
2021,WSM,All,Total,0.1
2022,WSM,All,Total,0.1
2023,WSM,All,Total,0.1
2024,WSM,All,Total,0.2
2015,STP,All,Total,0
2016,STP,All,Total,0
2017,STP,All,Total,0
2018,STP,All,Total,0
2019,STP,All,Total,0
2020,STP,All,Total,0
2021,STP,All,Total,0
2022,STP,All,Total,0
2023,STP,All,Total,0
2024,STP,All,Total,0
2015,SAU,All,Total,1.6
2016,SAU,All,Total,1.5
2017,SAU,All,Total,2.5
2018,SAU,All,Total,2.5
2019,SAU,All,Total,2.5
2020,SAU,All,Total,2.5
2021,SAU,All,Total,2.5
2022,SAU,All,Total,2.5
2023,SAU,All,Total,2.5
2024,SAU,All,Total,3.5
2015,SEN,All,Total,1.1
2016,SEN,All,Total,1.1
2017,SEN,All,Total,1.1
2018,SEN,All,Total,1.1
2019,SEN,All,Total,1.1
2020,SEN,All,Total,1.1
2021,SEN,All,Total,1.9
2022,SEN,All,Total,1.9
2023,SEN,All,Total,1.9
2024,SEN,All,Total,2.2
2015,SYC,All,Total,0
2016,SYC,All,Total,0
2017,SYC,All,Total,0
2018,SYC,All,Total,0
2019,SYC,All,Total,16
2020,SYC,All,Total,33
2021,SYC,All,Total,33
2022,SYC,All,Total,33
2023,SYC,All,Total,33
2024,SYC,All,Total,33
2015,SLE,All,Total,0.5
2016,SLE,All,Total,0.5
2017,SLE,All,Total,0.5
2018,SLE,All,Total,0.5
2019,SLE,All,Total,0.5
2020,SLE,All,Total,0.5
2021,SLE,All,Total,1.6
2022,SLE,All,Total,1.6
2023,SLE,All,Total,1.6
2024,SLE,All,Total,1.7
2015,SGP,All,Total,0
2016,SGP,All,Total,0
2017,SGP,All,Total,0
2018,SGP,All,Total,0
2019,SGP,All,Total,0
2020,SGP,All,Total,0
2021,SGP,All,Total,0
2022,SGP,All,Total,0
2023,SGP,All,Total,0
2024,SGP,All,Total,0
2016,SXM,All,Total,5.3
2017,SXM,All,Total,8.7
2018,SXM,All,Total,8.7
2019,SXM,All,Total,8.7
2020,SXM,All,Total,8.7
2021,SXM,All,Total,8.7
2022,SXM,All,Total,8.7
2023,SXM,All,Total,8.7
2024,SXM,All,Total,5.1
2015,SVN,All,Total,100
2016,SVN,All,Total,100
2017,SVN,All,Total,100
2018,SVN,All,Total,100
2019,SVN,All,Total,100
2020,SVN,All,Total,2.3
2021,SVN,All,Total,2.3
2022,SVN,All,Total,2.3
2023,SVN,All,Total,2.3
2024,SVN,All,Total,2.9
2015,SLB,All,Total,0.1
2016,SLB,All,Total,0.1
2017,SLB,All,Total,0.1
2018,SLB,All,Total,0.1
2019,SLB,All,Total,0.1
2020,SLB,All,Total,0.1
2021,SLB,All,Total,0.1
2022,SLB,All,Total,0.1
2023,SLB,All,Total,0.1
2024,SLB,All,Total,0.1
2019,SOM,All,Total,0
2020,SOM,All,Total,0
2021,SOM,All,Total,0
2022,SOM,All,Total,0
2023,SOM,All,Total,0
2024,SOM,All,Total,0
2015,ZAF,All,Total,12
2016,ZAF,All,Total,12
2017,ZAF,All,Total,12
2018,ZAF,All,Total,12
2019,ZAF,All,Total,15
2020,ZAF,All,Total,16
2021,ZAF,All,Total,16
2022,ZAF,All,Total,16
2023,ZAF,All,Total,16
2024,ZAF,All,Total,15
2015,ESP,All,Total,7.1
2016,ESP,All,Total,8.4
2017,ESP,All,Total,8.4
2018,ESP,All,Total,8.4
2019,ESP,All,Total,13
2020,ESP,All,Total,13
2021,ESP,All,Total,13
2022,ESP,All,Total,13
2023,ESP,All,Total,13
2024,ESP,All,Total,13
2015,LKA,All,Total,0.1
2016,LKA,All,Total,0.1
2017,LKA,All,Total,0.1
2018,LKA,All,Total,0.1
2019,LKA,All,Total,0.1
2020,LKA,All,Total,0.1
2021,LKA,All,Total,0.1
2022,LKA,All,Total,0.1
2023,LKA,All,Total,0.1
2024,LKA,All,Total,0.1
2015,KNA,All,Total,0.2
2016,KNA,All,Total,0.2
2017,KNA,All,Total,0.2
2018,KNA,All,Total,0.2
2019,KNA,All,Total,4
2020,KNA,All,Total,4
2021,KNA,All,Total,4
2022,KNA,All,Total,4
2023,KNA,All,Total,4
2024,KNA,All,Total,4.5
2015,LCA,All,Total,0.2
2016,LCA,All,Total,0.2
2017,LCA,All,Total,0.2
2018,LCA,All,Total,0.2
2019,LCA,All,Total,0.2
2020,LCA,All,Total,0.2
2021,LCA,All,Total,0.2
2022,LCA,All,Total,0.2
2023,LCA,All,Total,0.2
2024,LCA,All,Total,0.3
2015,MAF,All,Total,2.8
2016,MAF,All,Total,97
2017,MAF,All,Total,96
2018,MAF,All,Total,96
2019,MAF,All,Total,96
2020,MAF,All,Total,96
2021,MAF,All,Total,96
2022,MAF,All,Total,96
2023,MAF,All,Total,96
2024,MAF,All,Total,97
2015,VCT,All,Total,0.2
2016,VCT,All,Total,0.2
2017,VCT,All,Total,0.2
2018,VCT,All,Total,0.2
2019,VCT,All,Total,0.2
2020,VCT,All,Total,0.2
2021,VCT,All,Total,0.2
2022,VCT,All,Total,0.2
2023,VCT,All,Total,0.2
2024,VCT,All,Total,0.2
2015,SDN,All,Total,0
2016,SDN,All,Total,16
2017,SDN,All,Total,16
2018,SDN,All,Total,16
2019,SDN,All,Total,16
2020,SDN,All,Total,16
2021,SDN,All,Total,16
2022,SDN,All,Total,16
2023,SDN,All,Total,16
2024,SDN,All,Total,17
2015,SUR,All,Total,1.5
2016,SUR,All,Total,1.5
2017,SUR,All,Total,1.5
2018,SUR,All,Total,1.5
2019,SUR,All,Total,1.5
2020,SUR,All,Total,1.5
2021,SUR,All,Total,1.5
2022,SUR,All,Total,1.5
2023,SUR,All,Total,1.5
2024,SUR,All,Total,1.5
2015,SWE,All,Total,8
2016,SWE,All,Total,8.2
2017,SWE,All,Total,15
2018,SWE,All,Total,15
2019,SWE,All,Total,15
2020,SWE,All,Total,15
2021,SWE,All,Total,16
2022,SWE,All,Total,16
2023,SWE,All,Total,16
2024,SWE,All,Total,16
2015,SYR,All,Total,0.2
2016,SYR,All,Total,0.2
2017,SYR,All,Total,0.2
2018,SYR,All,Total,0.2
2019,SYR,All,Total,0.2
2020,SYR,All,Total,0.2
2021,SYR,All,Total,0.2
2022,SYR,All,Total,0.2
2023,SYR,All,Total,0.2
2024,SYR,All,Total,0.2
2015,TZA,All,Total,3
2016,TZA,All,Total,2.5
2017,TZA,All,Total,3
2018,TZA,All,Total,3
2019,TZA,All,Total,3
2020,TZA,All,Total,3
2021,TZA,All,Total,3
2022,TZA,All,Total,3
2023,TZA,All,Total,3
2024,TZA,All,Total,2.3
2015,THA,All,Total,1.9
2016,THA,All,Total,1.9
2017,THA,All,Total,1.9
2018,THA,All,Total,1.9
2019,THA,All,Total,1.9
2020,THA,All,Total,4.4
2021,THA,All,Total,4.4
2022,THA,All,Total,4.4
2023,THA,All,Total,4.8
2024,THA,All,Total,5
2015,TLS,All,Total,1.4
2016,TLS,All,Total,1.4
2017,TLS,All,Total,1.4
2018,TLS,All,Total,1.4
2019,TLS,All,Total,1.4
2020,TLS,All,Total,1.4
2021,TLS,All,Total,1.4
2022,TLS,All,Total,1.4
2023,TLS,All,Total,1.4
2024,TLS,All,Total,0.7
2015,TGO,All,Total,0.2
2016,TGO,All,Total,0.2
2017,TGO,All,Total,0.2
2018,TGO,All,Total,0.2
2019,TGO,All,Total,0.2
2020,TGO,All,Total,0.2
2021,TGO,All,Total,0.2
2022,TGO,All,Total,0.2
2023,TGO,All,Total,0.2
2024,TGO,All,Total,0.7
2015,TON,All,Total,1.5
2016,TON,All,Total,1.5
2017,TON,All,Total,1.5
2018,TON,All,Total,1.5
2019,TON,All,Total,0.1
2020,TON,All,Total,0.1
2021,TON,All,Total,0.1
2022,TON,All,Total,0.1
2023,TON,All,Total,0.1
2024,TON,All,Total,0.1
2015,TTO,All,Total,0
2016,TTO,All,Total,0
2017,TTO,All,Total,0
2018,TTO,All,Total,0
2019,TTO,All,Total,0
2020,TTO,All,Total,0
2021,TTO,All,Total,0
2022,TTO,All,Total,0
2023,TTO,All,Total,0
2024,TTO,All,Total,0.1
2015,TUN,All,Total,1.1
2016,TUN,All,Total,1
2017,TUN,All,Total,1
2018,TUN,All,Total,1
2019,TUN,All,Total,1
2020,TUN,All,Total,1
2021,TUN,All,Total,1
2022,TUN,All,Total,1
2023,TUN,All,Total,1
2024,TUN,All,Total,1.1
2015,TUR,All,Total,0.1
2016,TUR,All,Total,0.1
2017,TUR,All,Total,0.1
2018,TUR,All,Total,0.1
2019,TUR,All,Total,0.1
2020,TUR,All,Total,0.1
2021,TUR,All,Total,1.8
2022,TUR,All,Total,1.8
2023,TUR,All,Total,1.8
2024,TUR,All,Total,1.7
2015,TKM,All,Total,3
2016,TKM,All,Total,3
2017,TKM,All,Total,3
2018,TKM,All,Total,3
2019,TKM,All,Total,3
2020,TKM,All,Total,3
2021,TKM,All,Total,3
2022,TKM,All,Total,3
2023,TKM,All,Total,3
2024,TKM,All,Total,4.2
2015,TCA,All,Total,0.1
2016,TCA,All,Total,0.1
2017,TCA,All,Total,0.1
2018,TCA,All,Total,0.1
2019,TCA,All,Total,0.1
2020,TCA,All,Total,0.1
2021,TCA,All,Total,0.1
2022,TCA,All,Total,0.1
2023,TCA,All,Total,0.1
2024,TCA,All,Total,0.2
2015,TUV,All,Total,0
2016,TUV,All,Total,0
2017,TUV,All,Total,0
2018,TUV,All,Total,0
2019,TUV,All,Total,0
2020,TUV,All,Total,0
2021,TUV,All,Total,0
2022,TUV,All,Total,0
2023,TUV,All,Total,0
2024,TUV,All,Total,0
2015,UKR,All,Total,3.4
2016,UKR,All,Total,3.4
2017,UKR,All,Total,3.4
2018,UKR,All,Total,3.4
2019,UKR,All,Total,3.4
2020,UKR,All,Total,3.4
2021,UKR,All,Total,9.2
2022,UKR,All,Total,9.2
2023,UKR,All,Total,9.2
2024,UKR,All,Total,22
2015,ARE,All,Total,12
2016,ARE,All,Total,4.3
2017,ARE,All,Total,4.3
2018,ARE,All,Total,11
2019,ARE,All,Total,11
2020,ARE,All,Total,12
2021,ARE,All,Total,12
2022,ARE,All,Total,12
2023,ARE,All,Total,12
2024,ARE,All,Total,12
2015,GBR,All,Total,13
2016,GBR,All,Total,22
2017,GBR,All,Total,29
2018,GBR,All,Total,29
2019,GBR,All,Total,29
2020,GBR,All,Total,44
2021,GBR,All,Total,44
2022,GBR,All,Total,44
2023,GBR,All,Total,44
2024,GBR,All,Total,47
2015,USA,All,Total,28
2016,USA,All,Total,41
2017,USA,All,Total,41
2018,USA,All,Total,41
2019,USA,All,Total,41
2020,USA,All,Total,37
2021,USA,All,Total,19
2022,USA,All,Total,19
2023,USA,All,Total,19
2024,USA,All,Total,19
2015,URY,All,Total,0.3
2016,URY,All,Total,0.7
2017,URY,All,Total,0.7
2018,URY,All,Total,0.7
2019,URY,All,Total,0.8
2020,URY,All,Total,0.8
2021,URY,All,Total,0.8
2022,URY,All,Total,0.8
2023,URY,All,Total,0.8
2024,URY,All,Total,1.5
2015,VUT,All,Total,0
2016,VUT,All,Total,0
2017,VUT,All,Total,0
2018,VUT,All,Total,0
2019,VUT,All,Total,0
2020,VUT,All,Total,0
2021,VUT,All,Total,0
2022,VUT,All,Total,0
2023,VUT,All,Total,0
2024,VUT,All,Total,0
2015,VEN,All,Total,3.5
2016,VEN,All,Total,3.5
2017,VEN,All,Total,3.5
2018,VEN,All,Total,3.5
2019,VEN,All,Total,3.5
2020,VEN,All,Total,4.3
2021,VEN,All,Total,4.3
2022,VEN,All,Total,4.4
2023,VEN,All,Total,4.3
2024,VEN,All,Total,4.4
2015,VNM,All,Total,0.6
2016,VNM,All,Total,0.6
2017,VNM,All,Total,0.6
2018,VNM,All,Total,0.6
2019,VNM,All,Total,0.6
2020,VNM,All,Total,0.6
2021,VNM,All,Total,0.6
2022,VNM,All,Total,0.6
2023,VNM,All,Total,0.6
2024,VNM,All,Total,0.5
2015,VIR,All,Total,0.8
2016,VIR,All,Total,0.9
2017,VIR,All,Total,0.8
2018,VIR,All,Total,0.9
2019,VIR,All,Total,0.9
2020,VIR,All,Total,0.5
2021,VIR,All,Total,0.9
2022,VIR,All,Total,0.9
2023,VIR,All,Total,0.9
2024,VIR,All,Total,0.8
2018,PSE,All,Total,0
2019,PSE,All,Total,0
2020,PSE,All,Total,0
2021,PSE,All,Total,0
2022,PSE,All,Total,0
2023,PSE,All,Total,0
2024,PSE,All,Total,0
2015,YEM,All,Total,0.5
2016,YEM,All,Total,0.5
2017,YEM,All,Total,0.5
2018,YEM,All,Total,0.5
2019,YEM,All,Total,0.5
2020,YEM,All,Total,0.5
2021,YEM,All,Total,0.5
2022,YEM,All,Total,0.5
2023,YEM,All,Total,0.5
2024,YEM,All,Total,0.4
2015,AFE,All,Total,2.8
2016,AFE,All,Total,3
2017,AFE,All,Total,3
2018,AFE,All,Total,3
2019,AFE,All,Total,5.6
2020,AFE,All,Total,8.5
2021,AFE,All,Total,8.5
2022,AFE,All,Total,8.5
2023,AFE,All,Total,8.5
2024,AFE,All,Total,8.5
2015,AFW,All,Total,0.86
2016,AFW,All,Total,0.86
2017,AFW,All,Total,2.7
2018,AFW,All,Total,2.7
2019,AFW,All,Total,2.7
2020,AFW,All,Total,2.7
2021,AFW,All,Total,2.8
2022,AFW,All,Total,2.8
2023,AFW,All,Total,2.8
2024,AFW,All,Total,2.7
2015,ARB,All,Total,1.2
2016,ARB,All,Total,1.5
2017,ARB,All,Total,1.5
2018,ARB,All,Total,1.7
2019,ARB,All,Total,1.3
2020,ARB,All,Total,1.4
2021,ARB,All,Total,1.4
2022,ARB,All,Total,1.4
2023,ARB,All,Total,1.5
2024,ARB,All,Total,3.7
2015,CSS,All,Total,0.69
2016,CSS,All,Total,0.69
2017,CSS,All,Total,3.8
2018,CSS,All,Total,3.8
2019,CSS,All,Total,3.9
2020,CSS,All,Total,3.9
2021,CSS,All,Total,3.9
2022,CSS,All,Total,3.9
2023,CSS,All,Total,3.9
2024,CSS,All,Total,4.1
2015,CEB,All,Total,14
2016,CEB,All,Total,13
2017,CEB,All,Total,16
2018,CEB,All,Total,16
2019,CEB,All,Total,16
2020,CEB,All,Total,16
2021,CEB,All,Total,16
2022,CEB,All,Total,16
2023,CEB,All,Total,16
2024,CEB,All,Total,16
2015,EAR,All,Total,3.1
2016,EAR,All,Total,4.9
2017,EAR,All,Total,5
2018,EAR,All,Total,5.1
2019,EAR,All,Total,5.4
2020,EAR,All,Total,5.6
2021,EAR,All,Total,5.7
2022,EAR,All,Total,6.1
2023,EAR,All,Total,6.1
2024,EAR,All,Total,6.1
2015,EAS,All,Total,13
2016,EAS,All,Total,15
2017,EAS,All,Total,15
2018,EAS,All,Total,15
2019,EAS,All,Total,15
2020,EAS,All,Total,15
2021,EAS,All,Total,16
2022,EAS,All,Total,16
2023,EAS,All,Total,16
2024,EAS,All,Total,16
2015,EAP,All,Total,2.6
2016,EAP,All,Total,2.6
2017,EAP,All,Total,2.6
2018,EAP,All,Total,2.7
2019,EAP,All,Total,2.6
2020,EAP,All,Total,2.7
2021,EAP,All,Total,2.8
2022,EAP,All,Total,2.8
2023,EAP,All,Total,2.8
2024,EAP,All,Total,2.7
2015,TEA,All,Total,2.5
2016,TEA,All,Total,4.4
2017,TEA,All,Total,4.4
2018,TEA,All,Total,4.5
2019,TEA,All,Total,4.8
2020,TEA,All,Total,4.9
2021,TEA,All,Total,4.9
2022,TEA,All,Total,4.9
2023,TEA,All,Total,4.9
2024,TEA,All,Total,4.8
2015,EMU,All,Total,7.3
2016,EMU,All,Total,9.1
2017,EMU,All,Total,12
2018,EMU,All,Total,14
2019,EMU,All,Total,15
2020,EMU,All,Total,15
2021,EMU,All,Total,15
2022,EMU,All,Total,15
2023,EMU,All,Total,15
2024,EMU,All,Total,15
2015,ECS,All,Total,4.6
2016,ECS,All,Total,5.4
2017,ECS,All,Total,6.6
2018,ECS,All,Total,6.9
2019,ECS,All,Total,7.3
2020,ECS,All,Total,8
2021,ECS,All,Total,8.5
2022,ECS,All,Total,8.5
2023,ECS,All,Total,8.1
2024,ECS,All,Total,8.3
2015,ECA,All,Total,1.3
2016,ECA,All,Total,1.3
2017,ECA,All,Total,1.3
2018,ECA,All,Total,1.3
